Project_ID|Sampling_Agency_Name|Matrix|Monitoring_Location_ID|Activity_ID|ADAPT_Analyte_ID|Org_Analyte_Name|Activity_Type|Sample_Collection_Type|Sample_Collection_Equipment|Activity_Depth|Activity_Depth_Unit|Total_Depth|Total_Depth_Unit|Analysis_Method|Sample_Fraction|Preparation_Date_Time|Preparation_Time_Zone|Analysis_Date_Time|Analysis_Time_Zone|Activity_Date_Time|Activity_Time_Zone|Org_Result_Value|Org_Result_Unit|Org_MDL|Org_PQL|Org_Detection_Unit|WIN_Value_Qualifier|Result_Comments|Result_Value_Type_Name|Dilution|Lab_ID|Lab_Accreditation_Authority|Lab_Sample_ID
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Hil-Cooper-1|Hil-Cooper-1-2025-08-08F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-08 09:49:00|EST|5|ft| | | || |Actual| |21FLKWAT|None|Hil-Cooper-1-2025-08-08F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Hil-Cooper-2|Hil-Cooper-2-2025-08-08F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-08 09:56:00|EST|5|ft| | | || |Actual| |21FLKWAT|None|Hil-Cooper-2-2025-08-08F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Hil-Cooper-3|Hil-Cooper-3-2025-08-08F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-08 10:14:00|EST|5|ft| | | || |Actual| |21FLKWAT|None|Hil-Cooper-3-2025-08-08F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Hil-Cooper-1|Hil-Cooper-1-2025-08-08F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-08 09:50:00|EST|4.5|ft| | | || |Actual| |21FLKWAT|None|Hil-Cooper-1-2025-08-08F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Hil-Cooper-2|Hil-Cooper-2-2025-08-08F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-08 09:57:00|EST|4.5|ft| | | || |Actual| |21FLKWAT|None|Hil-Cooper-2-2025-08-08F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Hil-Cooper-3|Hil-Cooper-3-2025-08-08F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-08 10:05:00|EST|4.5|ft| | | || |Actual| |21FLKWAT|None|Hil-Cooper-3-2025-08-08F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-07-09F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-09 09:05:00|EST|5.5|ft| | | || |Actual| |21FLKWAT|None|NA-2025-07-09F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Hil-DeadLady-1|Hil-DeadLady-1-2025-07-09F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-09 09:05:00|EST|5.5|ft| | | || |Actual| |21FLKWAT|None|Hil-DeadLady-1-2025-07-09F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-07-09F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-09 09:13:00|EST|6|ft| | | || |Actual| |21FLKWAT|None|NA-2025-07-09F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Hil-DeadLady-2|Hil-DeadLady-2-2025-07-09F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-09 09:13:00|EST|6|ft| | | || |Actual| |21FLKWAT|None|Hil-DeadLady-2-2025-07-09F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-07-09F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-09 09:24:00|EST|6|ft| | | || |Actual| |21FLKWAT|None|NA-2025-07-09F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Hil-DeadLady-3|Hil-DeadLady-3-2025-07-09F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-09 09:24:00|EST|6|ft| | | || |Actual| |21FLKWAT|None|Hil-DeadLady-3-2025-07-09F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Hil-Keystone-1|Hil-Keystone-1-2025-08-05F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-05 11:37:00|EST|4|ft| | | || |Actual| |21FLKWAT|None|Hil-Keystone-1-2025-08-05F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-05F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-05 11:37:00|EST|4|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-05F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Hil-Keystone-2|Hil-Keystone-2-2025-08-05F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-05 11:44:00|EST|5.5|ft| | | || |Actual| |21FLKWAT|None|Hil-Keystone-2-2025-08-05F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-05F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-05 11:44:00|EST|5.5|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-05F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Hil-Keystone-3|Hil-Keystone-3-2025-08-05F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-05 11:51:00|EST|5.5|ft| | | || |Actual| |21FLKWAT|None|Hil-Keystone-3-2025-08-05F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-05F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-05 11:51:00|EST|5.5|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-05F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Hil-Keystone-1|Hil-Keystone-1-2025-08-05F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-05 11:37:00|EST|4.5|ft| | | || |Actual| |21FLKWAT|None|Hil-Keystone-1-2025-08-05F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-05F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-05 11:37:00|EST|4.5|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-05F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Hil-Keystone-2|Hil-Keystone-2-2025-08-05F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-05 11:44:00|EST|6|ft| | | || |Actual| |21FLKWAT|None|Hil-Keystone-2-2025-08-05F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-05F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-05 11:44:00|EST|6|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-05F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Hil-Keystone-3|Hil-Keystone-3-2025-08-05F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-05 11:50:00|EST|6|ft| | | || |Actual| |21FLKWAT|None|Hil-Keystone-3-2025-08-05F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-08-05F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-05 11:50:00|EST|6|ft| | | || |Actual| |21FLKWAT|None|NA-2025-08-05F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Hil-Twin-1|Hil-Twin-1-2025-07-22F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-22 10:02:00|EST|6|ft| | | || |Actual| |21FLKWAT|None|Hil-Twin-1-2025-07-22F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Hil-Twin-2|Hil-Twin-2-2025-07-22F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-22 09:55:00|EST|5.8|ft| | | || |Actual| |21FLKWAT|None|Hil-Twin-2-2025-07-22F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Hil-Twin-3|Hil-Twin-3-2025-07-22F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-22 09:47:00|EST|5.8|ft| | | || |Actual| |21FLKWAT|None|Hil-Twin-3-2025-07-22F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Hil-Twin-1|Hil-Twin-1-2025-07-22F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-22 10:00:00|EST|6.5|ft| | | || |Actual| |21FLKWAT|None|Hil-Twin-1-2025-07-22F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Hil-Twin-2|Hil-Twin-2-2025-07-22F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-22 09:54:00|EST|6|ft| | | || |Actual| |21FLKWAT|None|Hil-Twin-2-2025-07-22F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Hil-Twin-3|Hil-Twin-3-2025-07-22F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-22 09:47:00|EST|7|ft| | | || |Actual| |21FLKWAT|None|Hil-Twin-3-2025-07-22F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Pas-Jovita-1|Pas-Jovita-1-2025-07-18F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-18 11:17:00|EST|5|ft| | | || |Actual| |21FLKWAT|None|Pas-Jovita-1-2025-07-18F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Pas-Jovita-2|Pas-Jovita-2-2025-07-18F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-18 11:25:00|EST|5|ft| | | || |Actual| |21FLKWAT|None|Pas-Jovita-2-2025-07-18F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Pas-Jovita-3|Pas-Jovita-3-2025-07-18F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-18 11:34:00|EST|5|ft| | | || |Actual| |21FLKWAT|None|Pas-Jovita-3-2025-07-18F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Pas-Jovita-1|Pas-Jovita-1-2025-07-18F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-18 11:17:00|EST|5.3|ft| | | || |Actual| |21FLKWAT|None|Pas-Jovita-1-2025-07-18F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Pas-Jovita-2|Pas-Jovita-2-2025-07-18F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-18 11:25:00|EST|5.5|ft| | | || |Actual| |21FLKWAT|None|Pas-Jovita-2-2025-07-18F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Pas-Jovita-3|Pas-Jovita-3-2025-07-18F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-18 11:37:00|EST|5.5|ft| | | || |Actual| |21FLKWAT|None|Pas-Jovita-3-2025-07-18F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Cla-FoxValley-1|Cla-FoxValley-1-2025-04-11F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-04-11 14:52:00|EST|9|ft| | | || |Actual| |21FLKWAT|None|Cla-FoxValley-1-2025-04-11F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Cla-FoxValley-2|Cla-FoxValley-2-2025-04-11F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |10.8|ft|FDEP FT1700| | | | | |2025-04-11 14:40:00|EST|10.8|ft| | | |S| |Actual| |21FLKWAT|None|Cla-FoxValley-2-2025-04-11F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Cla-FoxValley-1|Cla-FoxValley-1-2025-05-17F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-05-17 09:07:00|EST|12|ft| | | || |Actual| |21FLKWAT|None|Cla-FoxValley-1-2025-05-17F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Cla-FoxValley-2|Cla-FoxValley-2-2025-05-17F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-05-17 09:18:00|EST|10|ft| | | || |Actual| |21FLKWAT|None|Cla-FoxValley-2-2025-05-17F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Fla-CheyC-1|Fla-CheyC-1-2025-05-23F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-05-23 09:36:00|EST|3.5|ft| | | || |Actual| |21FLKWAT|None|Fla-CheyC-1-2025-05-23F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Fla-CheyC-2|Fla-CheyC-2-2025-05-23F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-05-23 09:49:00|EST|3.5|ft| | | || |Actual| |21FLKWAT|None|Fla-CheyC-2-2025-05-23F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Fla-CheyC-3|Fla-CheyC-3-2025-05-23F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-05-23 09:54:00|EST|3.5|ft| | | || |Actual| |21FLKWAT|None|Fla-CheyC-3-2025-05-23F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Fla-CheyC-1|Fla-CheyC-1-2025-06-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-06-26 13:41:00|EST|3.5|ft| | | || |Actual| |21FLKWAT|None|Fla-CheyC-1-2025-06-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Fla-CheyC-2|Fla-CheyC-2-2025-06-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-06-26 13:49:59|EST|3.5|ft| | | || |Actual| |21FLKWAT|None|Fla-CheyC-2-2025-06-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Fla-CheyC-3|Fla-CheyC-3-2025-06-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-06-26 13:54:00|EST|3.5|ft| | | || |Actual| |21FLKWAT|None|Fla-CheyC-3-2025-06-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Fla-CheyC-1|Fla-CheyC-1-2025-07-21F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-21 10:10:00|EST|2.8|ft| | | || |Actual| |21FLKWAT|None|Fla-CheyC-1-2025-07-21F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Fla-CheyC-2|Fla-CheyC-2-2025-07-21F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-21 10:17:00|EST|2.8|ft| | | || |Actual| |21FLKWAT|None|Fla-CheyC-2-2025-07-21F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Fla-CheyC-3|Fla-CheyC-3-2025-07-21F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-21 10:22:00|EST|2.8|ft| | | || |Actual| |21FLKWAT|None|Fla-CheyC-3-2025-07-21F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-07-04F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-04 12:40:00|EST|1.5|ft| | | || |Actual| |21FLKWAT|None|NA-2025-07-04F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-07-04F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-04 12:40:00|EST|1.5|ft| | | || |Actual| |21FLKWAT|None|NA-2025-07-04F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Fla-Disston-1|Fla-Disston-1-2025-07-04F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-04 12:40:00|EST|1.5|ft| | | || |Actual| |21FLKWAT|None|Fla-Disston-1-2025-07-04F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-07-04F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-04 12:50:00|EST|1.5|ft| | | || |Actual| |21FLKWAT|None|NA-2025-07-04F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-07-04F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-04 12:50:00|EST|1.5|ft| | | || |Actual| |21FLKWAT|None|NA-2025-07-04F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Fla-Disston-2|Fla-Disston-2-2025-07-04F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-04 12:50:00|EST|1.5|ft| | | || |Actual| |21FLKWAT|None|Fla-Disston-2-2025-07-04F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-07-04F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-04 12:59:59|EST|1.5|ft| | | || |Actual| |21FLKWAT|None|NA-2025-07-04F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-07-04F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-04 12:59:59|EST|1.5|ft| | | || |Actual| |21FLKWAT|None|NA-2025-07-04F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Fla-Disston-3|Fla-Disston-3-2025-07-04F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-04 12:59:59|EST|1.5|ft| | | || |Actual| |21FLKWAT|None|Fla-Disston-3-2025-07-04F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Sem-Cub-1|Sem-Cub-1-2025-05-27F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-05-27 14:10:00|EST|8|ft| | | || |Actual| |21FLKWAT|None|Sem-Cub-1-2025-05-27F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Sem-Cub-2|Sem-Cub-2-2025-05-27F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-05-27 14:17:00|EST|8|ft| | | || |Actual| |21FLKWAT|None|Sem-Cub-2-2025-05-27F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Sem-Cub-3|Sem-Cub-3-2025-05-27F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-05-27 14:22:00|EST|7.5|ft| | | || |Actual| |21FLKWAT|None|Sem-Cub-3-2025-05-27F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Sem-Cub-1|Sem-Cub-1-2025-06-30F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-06-30 16:01:00|EST|7.5|ft| | | || |Actual| |21FLKWAT|None|Sem-Cub-1-2025-06-30F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Sem-Cub-2|Sem-Cub-2-2025-06-30F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-06-30 16:10:00|EST|8|ft| | | || |Actual| |21FLKWAT|None|Sem-Cub-2-2025-06-30F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Sem-Cub-3|Sem-Cub-3-2025-06-30F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-06-30 16:22:00|EST|8.5|ft| | | || |Actual| |21FLKWAT|None|Sem-Cub-3-2025-06-30F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Sem-LittleBe-1|Sem-LittleBe-1-2025-06-30F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-06-30 10:00:00|EST|11.5|ft| | | || |Actual| |21FLKWAT|None|Sem-LittleBe-1-2025-06-30F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Sem-LittleBe-2|Sem-LittleBe-2-2025-06-30F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-06-30 10:14:59|EST|10.5|ft| | | || |Actual| |21FLKWAT|None|Sem-LittleBe-2-2025-06-30F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Sem-LittleBe-3|Sem-LittleBe-3-2025-06-30F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-06-30 10:30:00|EST|10.5|ft| | | || |Actual| |21FLKWAT|None|Sem-LittleBe-3-2025-06-30F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Sem-Wekiva-1|Sem-Wekiva-1-2025-06-24F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |4.5|ft|FDEP FT1700| | | | | |2025-06-24 10:45:00|EST|4.5|ft| | | |S| |Actual| |21FLKWAT|None|Sem-Wekiva-1-2025-06-24F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Sem-Wekiva-2|Sem-Wekiva-2-2025-06-24F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |9.5|ft|FDEP FT1700| | | | | |2025-06-24 10:40:00|EST|9.5|ft| | | |S| |Actual| |21FLKWAT|None|Sem-Wekiva-2-2025-06-24F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Sem-Wekiva-3|Sem-Wekiva-3-2025-06-24F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-06-24 10:35:00|EST|12.5|ft| | | || |Actual| |21FLKWAT|None|Sem-Wekiva-3-2025-06-24F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Sem-Crescent-1|Sem-Crescent-1-2025-06-14F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-06-14 13:05:59|EST|5.5|ft| | | || |Actual| |21FLKWAT|None|Sem-Crescent-1-2025-06-14F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Sem-Crescent-2|Sem-Crescent-2-2025-06-14F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-06-14 13:08:00|EST|6|ft| | | || |Actual| |21FLKWAT|None|Sem-Crescent-2-2025-06-14F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Sem-Crescent-3|Sem-Crescent-3-2025-06-14F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-06-14 13:12:00|EST|6.3|ft| | | || |Actual| |21FLKWAT|None|Sem-Crescent-3-2025-06-14F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-Jeffords-1|Ala-Jeffords-1-2025-06-23F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-06-23 08:30:00|EST|2|ft| | | || |Actual| |21FLKWAT|None|Ala-Jeffords-1-2025-06-23F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-Jeffords-2|Ala-Jeffords-2-2025-06-23F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-06-23 08:40:00|EST|2|ft| | | || |Actual| |21FLKWAT|None|Ala-Jeffords-2-2025-06-23F
