Org Analyte Name|Activity Type|Sample Collection Type|Sample Collection Equipment|Activity Depth|Activity Depth Unit|Total Depth|Total Depth Unit|Analysis Method|Sample Fraction|Preparation Date|Preparation Time|Preparation Time Zone|Analysis Date|Analysis Time|Analysis Time Zone|County.x|Lake.x|Station.x|Activity Start Date|Activity Start Time|Activity Time Zone|Org Result Value|Org Result Unit|Org MDL|Org PQL|Org Detection Unit|Value Qualifier|Result Comments|Result Value Type Name|Dilution|Lake_County_Sta|Study|County.y|Lake.y|Station.y|Monitoring Location ID|Project_ID|Sampling_Agency_Name
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||18|ft|FDEP FT1700||||||||Alachua|Melrose Bay|2|2024-02-27|12:42:00 PM|EST|9|ft||||||Actual||Melrose Bay Alachua 2|LW|Alachua|Melrose Bay|2|Ala-MelroseB-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||22.5|ft|FDEP FT1700||||||||Alachua|Melrose Bay|3|2024-02-27|12:49:00 PM|EST|9|ft||||||Actual||Melrose Bay Alachua 3|LW|Alachua|Melrose Bay|3|Ala-MelroseB-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Alachua|Moon|1|2023-11-15|4:00:00 PM|EST|2.5|ft||||||Actual||Moon Alachua 1|LW|Alachua|Moon|1|Ala-Moon-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Alachua|Moon|2|2023-11-15|4:05:00 PM|EST|3|ft||||||Actual||Moon Alachua 2|LW|Alachua|Moon|2|Ala-Moon-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Alachua|Moon|3|2023-11-15|4:10:00 PM|EST|3|ft||||||Actual||Moon Alachua 3|LW|Alachua|Moon|3|Ala-Moon-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Alachua|Newnan|1|2023-10-16|2:30:00 PM|EDT|1|ft||||||Actual||Newnan Alachua 1|LW|Alachua|Newnan|1|Ala-Newnan-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Alachua|Newnan|2|2023-10-16|2:22:00 PM|EDT|1|ft||||||Actual||Newnan Alachua 2|LW|Alachua|Newnan|2|Ala-Newnan-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Alachua|Newnan|3|2023-10-16|2:44:00 PM|EDT|1|ft||||||Actual||Newnan Alachua 3|LW|Alachua|Newnan|3|Ala-Newnan-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Alachua|Orange|1|2023-10-20|9:35:00 AM|EDT|2.8|ft||||||Actual||Orange Alachua 1|LW|Alachua|Orange|1|Ala-Orange-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Alachua|Orange|2|2023-10-20|9:55:00 AM|EDT|2.5|ft||||||Actual||Orange Alachua 2|LW|Alachua|Orange|2|Ala-Orange-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Alachua|Orange|3|2023-10-20|10:05:00 AM|EDT|2.5|ft||||||Actual||Orange Alachua 3|LW|Alachua|Orange|3|Ala-Orange-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Alachua|Orange|4|2023-10-20|4:40:00 PM|EDT|1.5|ft|||||Weeds|Actual||Orange Alachua 4|LW|Alachua|Orange|4|Ala-Orange-4|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Alachua|Santa Fe|1|2023-11-28|2:55:00 PM|EST|9|ft||||||Actual||Santa Fe Alachua 1|LW|Alachua|Santa Fe|1|Ala-SantaFe-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Alachua|Santa Fe|2|2023-11-28|2:48:00 PM|EST|9|ft||||||Actual||Santa Fe Alachua 2|LW|Alachua|Santa Fe|2|Ala-SantaFe-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Alachua|Santa Fe|3|2023-11-28|2:39:00 PM|EST|9|ft||||||Actual||Santa Fe Alachua 3|LW|Alachua|Santa Fe|3|Ala-SantaFe-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Alachua|Santa Fe|1|2023-12-12|2:03:00 PM|EST|8|ft||||||Actual||Santa Fe Alachua 1|LW|Alachua|Santa Fe|1|Ala-SantaFe-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Alachua|Santa Fe|2|2023-12-12|1:51:00 PM|EST|8|ft||||||Actual||Santa Fe Alachua 2|LW|Alachua|Santa Fe|2|Ala-SantaFe-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Alachua|Santa Fe|3|2023-12-12|1:44:00 PM|EST|8|ft||||||Actual||Santa Fe Alachua 3|LW|Alachua|Santa Fe|3|Ala-SantaFe-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||24.5|ft|FDEP FT1700||||||||Alachua|Santa Fe|1|2024-01-31|4:00:00 PM|EST|9|ft||||||Actual||Santa Fe Alachua 1|LW|Alachua|Santa Fe|1|Ala-SantaFe-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||27.3|ft|FDEP FT1700||||||||Alachua|Santa Fe|2|2024-01-31|4:45:00 PM|EST|8.5|ft||||||Actual||Santa Fe Alachua 2|LW|Alachua|Santa Fe|2|Ala-SantaFe-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||20.8|ft|FDEP FT1700||||||||Alachua|Santa Fe|3|2024-01-31|4:55:00 PM|EST|8.5|ft||||||Actual||Santa Fe Alachua 3|LW|Alachua|Santa Fe|3|Ala-SantaFe-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||24.3|ft|FDEP FT1700||||||||Alachua|Santa Fe|1|2024-02-27|1:44:00 PM|EST|8|ft||||||Actual||Santa Fe Alachua 1|LW|Alachua|Santa Fe|1|Ala-SantaFe-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||27|ft|FDEP FT1700||||||||Alachua|Santa Fe|2|2024-02-27|1:38:00 PM|EST|8|ft||||||Actual||Santa Fe Alachua 2|LW|Alachua|Santa Fe|2|Ala-SantaFe-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||20.8|ft|FDEP FT1700||||||||Alachua|Santa Fe|3|2024-02-27|1:31:00 PM|EST|8|ft||||||Actual||Santa Fe Alachua 3|LW|Alachua|Santa Fe|3|Ala-SantaFe-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||6|ft|FDEP FT1700||||||||Alachua|Santa Fe-barricade|1|2023-11-28|2:24:00 PM|EST|6|ft||||S||Actual||Santa Fe-barricade Alachua 1|LW|Alachua|Santa Fe-barricade|1|Ala-SantaFbar-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||7|ft|FDEP FT1700||||||||Alachua|Santa Fe-barricade|1|2023-12-12|1:20:00 PM|EST|7|ft||||S||Actual||Santa Fe-barricade Alachua 1|LW|Alachua|Santa Fe-barricade|1|Ala-SantaFbar-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||7|ft|FDEP FT1700||||||||Alachua|Santa Fe-barricade|1|2024-01-31|5:11:00 PM|EST|6|ft||||||Actual||Santa Fe-barricade Alachua 1|LW|Alachua|Santa Fe-barricade|1|Ala-SantaFbar-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||8|ft|FDEP FT1700||||||||Alachua|Santa Fe-barricade|1|2024-02-27|1:09:00 PM|EST|8|ft||||S||Actual||Santa Fe-barricade Alachua 1|LW|Alachua|Santa Fe-barricade|1|Ala-SantaFbar-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||7|ft|FDEP FT1700||||||||Alachua|Santa Fe-canal mouth|1|2023-11-28|2:17:00 PM|EST|7|ft||||S||Actual||Santa Fe-canal mouth Alachua 1|LW|Alachua|Santa Fe-canal mouth|1|Ala-SantaFecm-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||6.3|ft|FDEP FT1700||||||||Alachua|Santa Fe-canal mouth|1|2023-12-12|1:27:00 PM|EST|6.3|ft||||S||Actual||Santa Fe-canal mouth Alachua 1|LW|Alachua|Santa Fe-canal mouth|1|Ala-SantaFecm-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||7|ft|FDEP FT1700||||||||Alachua|Santa Fe-canal mouth|1|2024-01-31|5:05:00 PM|EST|5|ft||||||Actual||Santa Fe-canal mouth Alachua 1|LW|Alachua|Santa Fe-canal mouth|1|Ala-SantaFecm-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||6|ft|FDEP FT1700||||||||Alachua|Santa Fe-canal mouth|1|2024-02-27|1:15:00 PM|EST|6|ft||||S||Actual||Santa Fe-canal mouth Alachua 1|LW|Alachua|Santa Fe-canal mouth|1|Ala-SantaFecm-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Alachua|Santa Fe-Painter Canal|1|2023-11-28|2:28:00 PM|EST|7|ft||||||Actual||Santa Fe-Painter Canal Alachua 1|LW|Alachua|Santa Fe-Painter Canal|1|Ala-SantaFePC-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Alachua|Santa Fe-Painter Canal|1|2023-12-12|1:30:00 PM|EST|7|ft||||||Actual||Santa Fe-Painter Canal Alachua 1|LW|Alachua|Santa Fe-Painter Canal|1|Ala-SantaFePC-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||9|ft|FDEP FT1700||||||||Alachua|Santa Fe-Painter Canal|1|2024-01-31|5:14:00 PM|EST|6|ft||||||Actual||Santa Fe-Painter Canal Alachua 1|LW|Alachua|Santa Fe-Painter Canal|1|Ala-SantaFePC-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||8.5|ft|FDEP FT1700||||||||Alachua|Santa Fe-Painter Canal|1|2024-02-27|1:20:00 PM|EST|7|ft||||||Actual||Santa Fe-Painter Canal Alachua 1|LW|Alachua|Santa Fe-Painter Canal|1|Ala-SantaFePC-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Alachua|Turkey Creek-1|1|2023-11-08|9:21:00 AM|EST|Not Reported|||||||Actual||Turkey Creek-1 Alachua 1|LW|Alachua|Turkey Creek-1|1|Ala-TurkeyC-1-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Alachua|Turkey Creek-1|1|2023-12-06|10:31:00 AM|EST||ft||||||Actual||Turkey Creek-1 Alachua 1|LW|Alachua|Turkey Creek-1|1|Ala-TurkeyC-1-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Alachua|Turkey Creek-1|1|2024-01-26|10:18:00 AM|EST|4|ft||||||Actual||Turkey Creek-1 Alachua 1|LW|Alachua|Turkey Creek-1|1|Ala-TurkeyC-1-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Alachua|Turkey Creek-2|1|2023-11-08|9:04:00 AM|EST|Not Reported|||||||Actual||Turkey Creek-2 Alachua 1|LW|Alachua|Turkey Creek-2|1|Ala-TurkeyC-2-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Alachua|Turkey Creek-2|1|2023-12-06|1:14:00 AM|EST||ft||||||Actual||Turkey Creek-2 Alachua 1|LW|Alachua|Turkey Creek-2|1|Ala-TurkeyC-2-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Alachua|Turkey Creek-2|1|2024-01-26|9:56:00 AM|EST|5|ft||||||Actual||Turkey Creek-2 Alachua 1|LW|Alachua|Turkey Creek-2|1|Ala-TurkeyC-2-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Alachua|Wauberg|1|2023-11-24|12:24:00 PM|EST|3|ft||||||Actual||Wauberg Alachua 1|LW|Alachua|Wauberg|1|Ala-Wauberg-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Alachua|Wauberg|2|2023-11-24|12:32:00 PM|EST|3|ft||||||Actual||Wauberg Alachua 2|LW|Alachua|Wauberg|2|Ala-Wauberg-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Alachua|Wauberg|3|2023-11-24|12:39:00 PM|EST|3|ft||||||Actual||Wauberg Alachua 3|LW|Alachua|Wauberg|3|Ala-Wauberg-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||12.8|ft|FDEP FT1700||||||||Alachua|Wauberg|1|2024-02-03|1:05:00 PM|EST|3|ft||||||Actual||Wauberg Alachua 1|LW|Alachua|Wauberg|1|Ala-Wauberg-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||14.5|ft|FDEP FT1700||||||||Alachua|Wauberg|2|2024-02-03|1:12:00 PM|EST|3|ft||||||Actual||Wauberg Alachua 2|LW|Alachua|Wauberg|2|Ala-Wauberg-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||14|ft|FDEP FT1700||||||||Alachua|Wauberg|3|2024-02-03|1:16:00 PM|EST|3|ft||||||Actual||Wauberg Alachua 3|LW|Alachua|Wauberg|3|Ala-Wauberg-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Bay|Deer Point|1|2023-05-09|10:26:00 AM|CDT|4.8|ft||||||Actual||Deer Point Bay 1|LW|Bay|Deer Point|1|Bay-DeerPoin-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Bay|Deer Point|2|2023-05-09|10:18:00 AM|CDT|3.5|ft||||||Actual||Deer Point Bay 2|LW|Bay|Deer Point|2|Bay-DeerPoin-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Bay|Deer Point|3|2023-05-09|10:10:00 AM|CDT|6|ft||||||Actual||Deer Point Bay 3|LW|Bay|Deer Point|3|Bay-DeerPoin-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Bay|Deer Point|1|2023-06-20|11:50:00 AM|CDT|6|ft||||||Actual||Deer Point Bay 1|LW|Bay|Deer Point|1|Bay-DeerPoin-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Bay|Deer Point|2|2023-06-20|11:34:00 AM|CDT|6|ft||||||Actual||Deer Point Bay 2|LW|Bay|Deer Point|2|Bay-DeerPoin-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||6.2|ft|FDEP FT1700||||||||Bay|Deer Point|3|2023-06-20|11:17:00 AM|CDT|6.2|ft||||S||Actual||Deer Point Bay 3|LW|Bay|Deer Point|3|Bay-DeerPoin-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Bay|Deer Point|1|2023-07-18|8:46:00 AM|CDT|3.3|ft||||||Actual||Deer Point Bay 1|LW|Bay|Deer Point|1|Bay-DeerPoin-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Bay|Deer Point|2|2023-07-18|8:37:00 AM|CDT|2.8|ft||||||Actual||Deer Point Bay 2|LW|Bay|Deer Point|2|Bay-DeerPoin-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Bay|Deer Point|3|2023-07-18|8:25:00 AM|CDT|3|ft||||||Actual||Deer Point Bay 3|LW|Bay|Deer Point|3|Bay-DeerPoin-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Bay|Deer Point|1|2023-08-13|10:44:00 AM|CDT|3.5|ft||||||Actual||Deer Point Bay 1|LW|Bay|Deer Point|1|Bay-DeerPoin-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Bay|Deer Point|2|2023-08-13|10:34:00 AM|CDT|3.5|ft||||||Actual||Deer Point Bay 2|LW|Bay|Deer Point|2|Bay-DeerPoin-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Bay|Deer Point|3|2023-08-13|10:25:00 AM|CDT|4.5|ft||||||Actual||Deer Point Bay 3|LW|Bay|Deer Point|3|Bay-DeerPoin-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Bay|Deer Point|1|2023-09-14|10:12:00 AM|CDT|3.5|ft||||||Actual||Deer Point Bay 1|LW|Bay|Deer Point|1|Bay-DeerPoin-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||6|ft|FDEP FT1700||||||||Bay|Deer Point|2|2023-09-14|10:03:00 AM|CDT|6|ft||||S||Actual||Deer Point Bay 2|LW|Bay|Deer Point|2|Bay-DeerPoin-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Bay|Deer Point|3|2023-09-14|9:50:00 AM|CDT|6|ft||||||Actual||Deer Point Bay 3|LW|Bay|Deer Point|3|Bay-DeerPoin-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Bay|Deer Point|1|2023-10-18|1:30:00 PM|CDT|7.8|ft||||||Actual||Deer Point Bay 1|LW|Bay|Deer Point|1|Bay-DeerPoin-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Bay|Deer Point|2|2023-10-18|1:20:00 PM|CDT|8.3|ft||||||Actual||Deer Point Bay 2|LW|Bay|Deer Point|2|Bay-DeerPoin-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Bay|Deer Point|3|2023-10-18|1:10:00 PM|CDT|6.5|ft||||||Actual||Deer Point Bay 3|LW|Bay|Deer Point|3|Bay-DeerPoin-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Bay|East Bay-1|1|2023-06-30|10:08:00 AM|CDT|6|ft||||||Actual||East Bay-1 Bay 1|LW|Bay|East Bay-1|1|Bay-Ea-stBay-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Bay|East Bay-1|1|2023-08-18|9:30:00 AM|CDT|7|ft||||||Actual||East Bay-1 Bay 1|LW|Bay|East Bay-1|1|Bay-Ea-stBay-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Bay|East Bay-1|1|2023-10-31|10:07:00 AM|CDT|7|ft||||||Actual||East Bay-1 Bay 1|LW|Bay|East Bay-1|1|Bay-Ea-stBay-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Bay|East Bay-2|1|2023-06-30|9:50:00 AM|CDT|10|ft||||||Actual||East Bay-2 Bay 1|LW|Bay|East Bay-2|1|Bay-Ea-stBay-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Bay|East Bay-2|1|2023-08-18|9:18:00 AM|CDT|9|ft||||||Actual||East Bay-2 Bay 1|LW|Bay|East Bay-2|1|Bay-Ea-stBay-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Bay|East Bay-2|1|2023-10-31|9:43:00 AM|CDT|9|ft||||||Actual||East Bay-2 Bay 1|LW|Bay|East Bay-2|1|Bay-Ea-stBay-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Bay|East Bay-3|1|2023-06-30|9:38:00 AM|CDT|11.5|ft||||||Actual||East Bay-3 Bay 1|LW|Bay|East Bay-3|1|Bay-Ea-stBay-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Bay|East Bay-3|1|2023-08-18|8:17:00 AM|CDT|10|ft||||||Actual||East Bay-3 Bay 1|LW|Bay|East Bay-3|1|Bay-Ea-stBay-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Bay|East Bay-3|1|2023-10-31|9:28:00 AM|CDT|12|ft||||||Actual||East Bay-3 Bay 1|LW|Bay|East Bay-3|1|Bay-Ea-stBay-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Bay|East Bay-4|1|2023-06-30|9:23:00 AM|CDT|10.5|ft||||||Actual||East Bay-4 Bay 1|LW|Bay|East Bay-4|1|Bay-Ea-stBay-4|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Bay|East Bay-4|1|2023-08-18|9:57:00 AM|CDT|10|ft||||||Actual||East Bay-4 Bay 1|LW|Bay|East Bay-4|1|Bay-Ea-stBay-4|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||12.5|ft|FDEP FT1700||||||||Bay|East Bay-4|1|2023-10-31|9:10:00 AM|CDT|12.5|ft||||S||Actual||East Bay-4 Bay 1|LW|Bay|East Bay-4|1|Bay-Ea-stBay-4|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Bay|East Bay-5|1|2023-06-30|8:13:00 AM|CDT|18|ft||||||Actual||East Bay-5 Bay 1|LW|Bay|East Bay-5|1|Bay-Ea-stBay-5|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Bay|East Bay-5|1|2023-08-18|10:16:00 AM|CDT|11|ft||||||Actual||East Bay-5 Bay 1|LW|Bay|East Bay-5|1|Bay-Ea-stBay-5|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Bay|East Bay-5|1|2023-10-31|8:48:00 AM|CDT|17|ft||||||Actual||East Bay-5 Bay 1|LW|Bay|East Bay-5|1|Bay-Ea-stBay-5|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Bay|Laird Bayou-1|1|2023-06-30|10:31:00 AM|CDT|7.5|ft||||||Actual||Laird Bayou-1 Bay 1|LW|Bay|Laird Bayou-1|1|Bay-La-Bayou-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Bay|Laird Bayou-1|1|2023-08-18|8:30:00 AM|CDT|10|ft||||||Actual||Laird Bayou-1 Bay 1|LW|Bay|Laird Bayou-1|1|Bay-La-Bayou-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Bay|Laird Bayou-1|1|2023-10-31|10:35:00 AM|CDT|8|ft||||||Actual||Laird Bayou-1 Bay 1|LW|Bay|Laird Bayou-1|1|Bay-La-Bayou-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Bay|Laird Bayou-2|1|2023-06-30|10:39:00 AM|CDT|5.5|ft||||||Actual||Laird Bayou-2 Bay 1|LW|Bay|Laird Bayou-2|1|Bay-La-Bayou-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Bay|Laird Bayou-2|1|2023-08-18|8:39:00 AM|CDT|5|ft||||||Actual||Laird Bayou-2 Bay 1|LW|Bay|Laird Bayou-2|1|Bay-La-Bayou-2|21FLKWAT|Florida Lakewatch
