"County","Lake","StartDate","Activity_Start_Time","Station","Activity_Time_Zone","Monitoring_Location_ID"
"Lake","Grasshopper",2025-06-23,13:55:00,"1","EST",
"Lake","Grasshopper",2025-06-23,13:55:00,"1","EST","Lak-Grasshopp-1"
"Lake","Grasshopper",2025-06-23,14:01:00,"2","EST",
"Lake","Grasshopper",2025-06-23,14:01:00,"2","EST","Lak-Grasshopp-2"
"Lake","Grasshopper",2025-06-23,14:05:00,"3","EST",
"Lake","Grasshopper",2025-06-23,14:05:00,"3","EST","Lak-Grasshopp-3"
"Lake","Griffin West",2025-04-29,18:10:00,"2","EST","Lak-Griffin W-2"
"Lake","Griffin West",2025-04-29,18:14:59,"3","EST","Lak-Griffin W-3"
"Lake","Griffin West",2025-05-20,19:22:00,"1","EST","Lak-Griffin W-1"
"Lake","Griffin West",2025-05-20,19:27:59,"2","EST","Lak-Griffin W-2"
"Lake","Griffin West",2025-05-20,19:30:00,"3","EST","Lak-Griffin W-3"
"Lake","Griffin West",2025-06-18,18:29:00,"1","EST","Lak-Griffin W-1"
"Lake","Griffin West",2025-06-18,18:34:59,"2","EST","Lak-Griffin W-2"
"Lake","Griffin West",2025-06-18,18:40:00,"3","EST","Lak-Griffin W-3"
"Lake","Jewel",2025-07-27,09:15:00,"2","EST","Lak-Jewel-2"
"Lake","Jewel",2025-07-27,09:29:59,"3","EST","Lak-Jewel-3"
"Lake","Joanna",2025-07-10,08:54:00,"2","EST","Lak-Joanna-2"
"Lake","Joanna",2025-07-10,09:02:00,"3","EST","Lak-Joanna-3"
"Lake","Louisa",2025-07-07,07:20:00,"2","EST",
"Lake","Louisa",2025-07-07,07:20:00,"2","EST",
"Lake","Louisa",2025-07-07,07:20:00,"2","EST",
"Lake","Louisa",2025-07-07,07:20:00,"2","EST","Lak-Louisa-2"
"Lake","Louisa",2025-07-07,07:35:00,"3","EST",
"Lake","Louisa",2025-07-07,07:35:00,"3","EST",
"Lake","Louisa",2025-07-07,07:35:00,"3","EST",
"Lake","Louisa",2025-07-07,07:35:00,"3","EST","Lak-Louisa-3"
"Lake","Royal",2025-07-27,10:35:00,"2","EST","Lak-Royal-2"
"Lake","Royal",2025-07-27,10:40:00,"3","EST","Lak-Royal-3"
"Lake","Wildcat",2025-06-26,12:50:00,"1","EST",
"Lake","Wildcat",2025-06-26,12:50:00,"1","EST",
"Lake","Wildcat",2025-06-26,12:50:00,"1","EST","Lak-Wildcat-1"
"Lake","Wildcat",2025-06-26,12:54:00,"2","EST",
"Lake","Wildcat",2025-06-26,12:54:00,"2","EST","Lak-Wildcat-2"
"Lake","Wildcat",2025-06-26,12:58:00,"3","EST",
"Lake","Wildcat",2025-06-26,12:58:00,"3","EST","Lak-Wildcat-3"
"Pinellas","Autumn",2025-04-30,09:05:00,"2","EST","Pin-Autumn-2"
"Pinellas","Autumn",2025-05-31,09:29:59,"1","EST","Pin-Autumn-1"
"Pinellas","Autumn",2025-05-31,09:39:59,"2","EST","Pin-Autumn-2"
"Pinellas","Crescent",2025-07-31,07:59:00,"1","EST","Pin-Crescent-1"
"Pinellas","Crescent",2025-07-31,08:10:00,"2","EST","Pin-Crescent-2"
"Pinellas","Crescent",2025-07-31,08:19:00,"3","EST","Pin-Crescent-3"
"Pinellas","Meadow West",2025-05-21,15:05:00,"1","EST","Pin-MeadowW-1"
"Pinellas","Meadow West",2025-05-21,15:13:00,"2","EST","Pin-MeadowW-2"
"Pinellas","Meadow West",2025-06-23,10:07:00,"1","EST","Pin-MeadowW-1"
"Pinellas","Meadow West",2025-06-23,10:12:59,"2","EST","Pin-MeadowW-2"
"Pinellas","Saundra",2025-07-02,08:56:00,"2","EST","Pin-Saundra-2"
"Pinellas","Saundra",2025-07-02,09:10:00,"3","EST","Pin-Saundra-3"
"Pinellas","Seminole",2025-08-04,10:45:00,"1","EST",
"Pinellas","Seminole",2025-08-04,10:45:00,"1","EST","Pin-Seminole-1"
"Pinellas","Seminole",2025-08-04,11:05:00,"2","EST",
"Pinellas","Seminole",2025-08-04,11:05:00,"2","EST","Pin-Seminole-2"
"Pinellas","Seminole",2025-08-04,11:37:00,"3","EST",
"Pinellas","Seminole",2025-08-04,11:37:00,"3","EST","Pin-Seminole-3"
"Pinellas","Winston",2025-05-18,15:40:00,"1","EST","Pin-Winston-1"
"Pinellas","Winston",2025-05-18,15:45:00,"2","EST","Pin-Winston-2"
"Pinellas","Winston",2025-05-18,15:50:00,"3","EST","Pin-Winston-3"
"Polk","Eloise",2025-08-21,11:22:00,"1","EST","Pol-Eloise-1"
"Polk","Eloise",2025-08-21,11:29:00,"2","EST","Pol-Eloise-2"
"Polk","Eloise",2025-08-21,11:38:00,"3","EST","Pol-Eloise-3"
"Hillsborough","Alice",2025-08-17,13:59:00,"1","EST","Hil-Alice-1"
"Hillsborough","Alice",2025-08-17,13:59:00,"1","EST",
"Hillsborough","Alice",2025-08-17,14:14:00,"2","EST","Hil-Alice-2"
"Hillsborough","Alice",2025-08-17,14:14:00,"2","EST",
"Hillsborough","Alice",2025-08-17,14:27:00,"3","EST","Hil-Alice-3"
"Hillsborough","Alice",2025-08-17,14:27:00,"3","EST",
"Hillsborough","Armistead",2025-07-29,12:21:59,"2","EST",
"Hillsborough","Armistead",2025-07-29,12:21:59,"2","EST","Hil-Armistead-2"
"Hillsborough","Armistead",2025-07-29,12:33:00,"3","EST",
"Hillsborough","Armistead",2025-07-29,12:33:00,"3","EST","Hil-Armistead-3"
"Hillsborough","Brant",2025-08-22,17:15:00,"1","EST",
"Hillsborough","Brant",2025-08-22,17:15:00,"1","EST","Hil-Brant-1"
"Hillsborough","Brant",2025-08-22,17:00:00,"2","EST",
"Hillsborough","Brant",2025-08-22,17:00:00,"2","EST","Hil-Brant-2"
"Hillsborough","Brant",2025-08-22,16:43:00,"3","EST",
"Hillsborough","Brant",2025-08-22,16:43:00,"3","EST","Hil-Brant-3"
"Hillsborough","Calm",2025-07-20,07:25:00,"2","EST","Hil-Calm-2"
"Hillsborough","Calm",2025-07-20,07:33:00,"3","EST","Hil-Calm-3"
"Hillsborough","Cedar West",2025-05-30,10:00:00,"2","EST","Hil-CedarWest-2"
"Hillsborough","Cedar West",2025-06-30,10:00:00,"2","EST","Hil-CedarWest-2"
"Hillsborough","Cedar West",2025-07-26,09:00:00,"2","EST","Hil-CedarWest-2"
"Hillsborough","Cedar West",2025-08-31,09:00:00,"2","EST","Hil-CedarWest-2"
"Hillsborough","Charles",2025-08-30,13:30:00,"1","EST","Hil-Charles-1"
"Hillsborough","Charles",2025-08-30,13:35:00,"2","EST","Hil-Charles-2"
"Hillsborough","Charles",2025-08-30,13:40:00,"3","EST","Hil-Charles-3"
"Hillsborough","Church",2025-08-27,08:47:59,"1","EST","Hil-Church-1"
"Hillsborough","Church",2025-08-27,08:47:59,"1","EST",
"Hillsborough","Church",2025-08-27,09:00:00,"2","EST","Hil-Church-2"
"Hillsborough","Church",2025-08-27,09:00:00,"2","EST",
"Hillsborough","Church",2025-08-27,09:12:00,"3","EST","Hil-Church-3"
"Hillsborough","Church",2025-08-27,09:12:00,"3","EST",
"Hillsborough","East",2025-08-27,17:00:00,"1","EST","Hil-East-1"
"Hillsborough","East",2025-08-27,16:55:00,"2","EST","Hil-East-2"
"Hillsborough","East",2025-08-27,16:45:00,"3","EST","Hil-East-3"
"Hillsborough","Elizabeth",2025-08-13,10:50:00,"1","EST","Hil-Elizabeth-1"
"Hillsborough","Elizabeth",2025-08-13,10:59:59,"2","EST","Hil-Elizabeth-2"
"Hillsborough","Elizabeth",2025-08-13,11:09:59,"3","EST","Hil-Elizabeth-3"
"Hillsborough","Heather",2025-07-03,12:30:00,"2","EST","Hil-Heather-2"
"Hillsborough","Heather",2025-07-03,12:19:59,"3","EST","Hil-Heather-3"
"Hillsborough","June",2025-08-19,11:01:00,"1","EST","Hil-June-1"
"Hillsborough","June",2025-08-19,11:09:59,"2","EST","Hil-June-2"
"Hillsborough","June",2025-08-19,11:22:00,"3","EST","Hil-June-3"
"Hillsborough","Keystone North",2025-08-27,08:50:00,"1","EST","Hil-KeystoneN-1"
"Hillsborough","Keystone North",2025-08-27,08:58:59,"2","EST","Hil-KeystoneN-2"
"Hillsborough","Keystone North",2025-08-27,09:05:00,"3","EST","Hil-KeystoneN-3"
"Hillsborough","Little Wilson",2025-08-30,09:45:00,"1","EST","Hil-LittleWi-1"
"Hillsborough","Little Wilson",2025-08-30,09:29:59,"2","EST","Hil-LittleWi-2"
"Hillsborough","Little Wilson",2025-08-30,10:00:00,"3","EST","Hil-LittleWi-3"
"Hillsborough","Nancy",2025-08-03,16:08:00,"1","EST","Hil-Nancy-1"
"Hillsborough","Nancy",2025-08-03,16:15:00,"2","EST","Hil-Nancy-2"
"Hillsborough","Nancy",2025-08-03,16:25:00,"3","EST","Hil-Nancy-3"
"Hillsborough","North Pond",2025-07-05,09:06:00,"2","EST","Hil-NorthPd-2"
"Hillsborough","North Pond",2025-07-05,09:14:00,"3","EST","Hil-NorthPd-3"
"Hillsborough","Pine",2025-08-19,10:02:00,"1","EST","Hil-Pine-1"
"Hillsborough","Pine",2025-08-19,10:07:00,"2","EST","Hil-Pine-2"
"Hillsborough","Pine",2025-08-19,10:12:00,"3","EST","Hil-Pine-3"
"Hillsborough","Pretty",2025-08-26,18:40:00,"1","EST","Hil-Pretty-1"
"Hillsborough","Pretty",2025-08-26,18:42:59,"2","EST","Hil-Pretty-2"
"Hillsborough","Pretty",2025-08-26,18:47:00,"3","EST","Hil-Pretty-3"
"Hillsborough","Strawberry",2025-08-26,16:30:00,"1","EST","Hil-Strawberr-1"
"Hillsborough","Strawberry",2025-08-26,16:35:00,"2","EST","Hil-Strawberr-2"
"Hillsborough","Strawberry",2025-08-26,16:40:00,"3","EST","Hil-Strawberr-3"
"Hillsborough","Taylor",2025-08-31,16:00:00,"1","EST","Hil-Taylor-1"
"Hillsborough","Taylor",2025-08-31,16:04:59,"2","EST","Hil-Taylor-2"
"Hillsborough","Taylor",2025-08-31,16:10:00,"3","EST","Hil-Taylor-3"
"Hillsborough","Zambito East",2025-08-17,13:18:00,"1","EST","Hil-ZambitoE-1"
"Hillsborough","Zambito East",2025-08-17,14:31:00,"2","EST","Hil-ZambitoE-2"
"Hillsborough","Zambito East",2025-08-17,14:32:59,"3","EST","Hil-ZambitoE-3"
"Seminole","Brantley",2025-08-23,08:00:00,"1","EST",
"Seminole","Brantley",2025-08-23,08:00:00,"1","EST","Sem-Brantley-1"
"Seminole","Brantley",2025-08-23,08:05:00,"2","EST",
"Seminole","Brantley",2025-08-23,08:05:00,"2","EST","Sem-Brantley-2"
"Seminole","Brantley",2025-08-23,08:10:00,"3","EST",
"Seminole","Brantley",2025-08-23,08:10:00,"3","EST","Sem-Brantley-3"
"Seminole","Brantley",2025-09-27,09:00:00,"1","EST",
"Seminole","Brantley",2025-09-27,09:00:00,"1","EST","Sem-Brantley-1"
"Seminole","Brantley",2025-09-27,09:05:00,"2","EST",
"Seminole","Brantley",2025-09-27,09:05:00,"2","EST","Sem-Brantley-2"
"Seminole","Brantley",2025-09-27,09:10:00,"3","EST",
"Seminole","Brantley",2025-09-27,09:10:00,"3","EST","Sem-Brantley-3"
"Seminole","East",2025-09-20,10:36:00,"1","EST","Sem-East-1"
"Seminole","East",2025-09-20,10:45:00,"2","EST","Sem-East-2"
"Seminole","East",2025-09-20,10:54:00,"3","EST","Sem-East-3"
"Seminole","Little Bear",2025-09-24,11:44:59,"1","EST","Sem-LittleBe-1"
"Seminole","Little Bear",2025-09-24,12:00:00,"2","EST","Sem-LittleBe-2"
"Seminole","Little Bear",2025-09-24,12:15:00,"3","EST","Sem-LittleBe-3"
"Seminole","Secret",2025-09-03,10:20:00,"1","EST","Sem-Secret-1"
"Seminole","Secret",2025-09-03,10:14:59,"2","EST","Sem-Secret-2"
"Seminole","Secret",2025-09-03,10:10:00,"3","EST","Sem-Secret-3"
"Seminole","Secret",2025-10-01,13:10:00,"1","EST","Sem-Secret-1"
"Seminole","Secret",2025-10-01,13:00:00,"2","EST","Sem-Secret-2"
"Seminole","Secret",2025-10-01,13:04:59,"3","EST","Sem-Secret-3"
"Seminole","Triplet Middle",2025-09-03,09:10:00,"1","EST","Sem-TripletM-1"
"Seminole","Triplet Middle",2025-09-03,09:15:00,"2","EST","Sem-TripletM-2"
"Seminole","Triplet Middle",2025-09-03,09:20:00,"3","EST","Sem-TripletM-3"
"Seminole","Triplet North",2025-09-03,09:00:00,"1","EST","Sem-TripletN-1"
"Seminole","Triplet North",2025-09-03,08:54:59,"2","EST","Sem-TripletN-2"
"Seminole","Triplet North",2025-09-03,09:05:00,"3","EST","Sem-TripletN-3"
"Seminole","Triplet North",2025-10-01,10:55:00,"1","EST","Sem-TripletN-1"
"Seminole","Triplet North",2025-10-01,10:50:00,"2","EST","Sem-TripletN-2"
"Seminole","Triplet North",2025-10-01,10:59:59,"3","EST","Sem-TripletN-3"
"Seminole","Triplet South",2025-10-01,11:30:00,"1","EST","Sem-TripletS-1"
"Seminole","Triplet South",2025-10-01,11:20:00,"2","EST","Sem-TripletS-2"
"Seminole","Triplet South",2025-10-01,11:25:00,"3","EST","Sem-TripletS-3"
"Seminole","Bear",2025-08-28,11:36:00,"1","EST",
"Seminole","Bear",2025-08-28,11:36:00,"1","EST",
"Seminole","Bear",2025-08-28,11:36:00,"1","EST","Sem-Bear-1"
"Seminole","Bear",2025-08-28,11:48:00,"2","EST",
"Seminole","Bear",2025-08-28,11:48:00,"2","EST",
"Seminole","Bear",2025-08-28,11:48:00,"2","EST","Sem-Bear-2"
"Seminole","Bear",2025-08-28,11:58:00,"3","EST",
"Seminole","Bear",2025-08-28,11:58:00,"3","EST",
"Seminole","Bear",2025-08-28,11:58:00,"3","EST","Sem-Bear-3"
"Seminole","Bear",2025-08-28,11:23:00,"4","EST","Sem-Bear-4"
"Seminole","Clear",2025-09-24,12:00:00,"1","EST","Sem-Clear-1"
"Seminole","Clear",2025-09-24,12:17:00,"2","EST","Sem-Clear-2"
"Seminole","Clear",2025-09-24,12:21:59,"3","EST","Sem-Clear-3"
"Seminole","Concord",2025-09-04,10:30:00,"1","EST","Sem-Concord-1"
"Seminole","Concord",2025-09-04,10:14:59,"2","EST","Sem-Concord-2"
"Seminole","Concord",2025-09-04,10:20:00,"3","EST","Sem-Concord-3"
"Seminole","Concord",2025-10-01,15:05:00,"1","EST","Sem-Concord-1"
"Seminole","Concord",2025-10-01,15:10:00,"2","EST","Sem-Concord-2"
"Seminole","Concord",2025-10-01,15:00:00,"3","EST","Sem-Concord-3"
"Seminole","Crystal Bowl",2025-08-31,15:00:00,"1","EST","Sem-CrystalB-1"
"Seminole","Crystal Bowl",2025-08-31,15:10:00,"2","EST","Sem-CrystalB-2"
"Seminole","Crystal Bowl",2025-09-30,15:30:00,"1","EST","Sem-CrystalB-1"
"Seminole","Crystal Bowl",2025-09-30,15:45:00,"2","EST","Sem-CrystalB-2"
"Seminole","Lost",2025-08-02,13:49:59,"1","EST","Sem-Lost-1"
"Seminole","Lost",2025-08-02,14:00:00,"2","EST","Sem-Lost-2"
"Seminole","Lost",2025-08-02,14:10:00,"3","EST","Sem-Lost-3"
"Seminole","Lost",2025-09-07,17:00:00,"1","EST","Sem-Lost-1"
"Seminole","Lost",2025-09-07,17:15:00,"2","EST","Sem-Lost-2"
"Seminole","Lost",2025-09-07,17:29:59,"3","EST","Sem-Lost-3"
"Seminole","Mary",2025-08-16,,"1","EST","Sem-Mary-1"
"Seminole","Mary",2025-08-16,,"2","EST","Sem-Mary-2"
"Seminole","Mary",2025-08-16,,"3","EST","Sem-Mary-3"
"Seminole","Mary",2025-09-21,13:40:00,"1","EST","Sem-Mary-1"
"Seminole","Mary",2025-09-21,14:00:00,"2","EST","Sem-Mary-2"
"Seminole","Mary",2025-09-21,14:19:00,"3","EST","Sem-Mary-3"
"Seminole","Monroe West",2025-08-25,17:29:59,"1","EST","Sem-MonroeWe-1"
"Seminole","Monroe West",2025-08-25,17:36:59,"2","EST","Sem-MonroeWe-2"
"Seminole","Monroe West",2025-08-25,17:45:00,"3","EST","Sem-MonroeWe-3"
"Seminole","Monroe West",2025-09-24,18:05:00,"1","EST","Sem-MonroeWe-1"
"Seminole","Monroe West",2025-09-24,18:16:00,"2","EST","Sem-MonroeWe-2"
"Seminole","Monroe West",2025-09-24,18:47:00,"3","EST","Sem-MonroeWe-3"
"Seminole","Quail Pond",2025-09-04,11:09:59,"1","EST","Sem-QuailP-1"
"Seminole","Quail Pond",2025-09-04,11:05:00,"2","EST","Sem-QuailP-2"
"Seminole","Quail Pond",2025-09-04,10:59:59,"3","EST","Sem-QuailP-3"
"Seminole","Quail Pond",2025-10-01,16:00:00,"1","EST","Sem-QuailP-1"
"Seminole","Quail Pond",2025-10-01,16:04:59,"2","EST","Sem-QuailP-2"
"Seminole","Quail Pond",2025-10-01,16:10:00,"3","EST","Sem-QuailP-3"
"Seminole","Queens Mirror",2025-08-29,,"1","EST","Sem-QueensMi-1"
"Seminole","Queens Mirror",2025-08-29,,"2","EST","Sem-QueensMi-2"
"Seminole","Queens Mirror",2025-08-29,,"3","EST","Sem-QueensMi-3"
"Seminole","Silver",2025-08-25,08:40:00,"1","EST","Sem-Silver-1"
"Seminole","Silver",2025-08-25,08:35:00,"2","EST","Sem-Silver-2"
"Seminole","Silver",2025-08-25,08:30:00,"3","EST","Sem-Silver-3"
"Seminole","Silver",2025-09-23,07:25:00,"1","EST","Sem-Silver-1"
"Seminole","Silver",2025-09-23,07:20:00,"2","EST","Sem-Silver-2"
"Seminole","Silver",2025-09-23,07:15:00,"3","EST","Sem-Silver-3"
"Seminole","Spring",2025-08-03,09:55:00,"1","EST","Sem-Spring-1"
"Seminole","Spring",2025-08-03,10:00:00,"2","EST","Sem-Spring-2"
"Seminole","Spring",2025-08-03,10:05:00,"3","EST","Sem-Spring-3"
"Seminole","Spring",2025-09-28,10:34:00,"1","EST","Sem-Spring-1"
"Seminole","Spring",2025-09-28,10:38:00,"2","EST","Sem-Spring-2"
"Seminole","Spring",2025-09-28,10:44:00,"3","EST","Sem-Spring-3"
"Seminole","Triplet Middle",2025-10-01,11:05:00,"1","EST","Sem-TripletM-1"
"Seminole","Triplet Middle",2025-10-01,11:09:59,"2","EST","Sem-TripletM-2"
"Seminole","Triplet Middle",2025-10-01,11:15:00,"3","EST","Sem-TripletM-3"
"Seminole","Triplet South",2025-09-03,09:35:00,"1","EST","Sem-TripletS-1"
"Seminole","Triplet South",2025-09-03,09:29:59,"2","EST","Sem-TripletS-2"
"Seminole","Triplet South",2025-09-03,09:25:00,"3","EST","Sem-TripletS-3"
"Seminole","Wekiva",2025-09-24,11:15:00,"1","EST","Sem-Wekiva-1"
"Seminole","Wekiva",2025-09-24,11:09:59,"2","EST","Sem-Wekiva-2"
"Seminole","Wekiva",2025-09-24,11:05:00,"3","EST","Sem-Wekiva-3"
"Clay","Asbury North",2025-05-31,15:15:00,"1","EST","Cla-AsburyNo-1"
"Clay","Asbury North",2025-05-31,15:15:00,"1","EST",
"Clay","Asbury North",2025-05-31,15:19:59,"2","EST","Cla-AsburyNo-2"
"Clay","Asbury North",2025-05-31,15:19:59,"2","EST",
"Clay","Asbury North",2025-05-31,15:25:00,"3","EST","Cla-AsburyNo-3"
"Clay","Asbury North",2025-05-31,15:25:00,"3","EST",
"Clay","Asbury North",2025-08-21,12:21:59,"1","EST","Cla-AsburyNo-1"
"Clay","Asbury North",2025-08-21,12:21:59,"1","EST",
"Clay","Asbury North",2025-08-21,12:30:00,"2","EST","Cla-AsburyNo-2"
"Clay","Asbury North",2025-08-21,12:30:00,"2","EST",
"Clay","Asbury North",2025-08-21,12:35:00,"3","EST","Cla-AsburyNo-3"
"Clay","Asbury North",2025-08-21,12:35:00,"3","EST",
"Clay","Deer",2025-08-06,08:50:00,"1","EST","Cla-Deer-1"
"Clay","Deer",2025-08-06,08:54:59,"2","EST","Cla-Deer-2"
"Clay","Deer",2025-09-08,10:02:00,"1","EST","Cla-Deer-1"
"Clay","Deer",2025-09-08,10:06:00,"2","EST","Cla-Deer-2"
"Clay","Deer",2025-10-13,09:46:00,"1","EST","Cla-Deer-1"
"Clay","Deer",2025-10-13,09:50:00,"2","EST","Cla-Deer-2"
"Clay","Fox Valley",2025-07-12,09:18:00,"2","EST","Cla-FoxValley-2"
"Clay","Fox Valley",2025-08-16,08:00:00,"1","EST","Cla-FoxValley-1"
"Clay","Fox Valley",2025-08-16,08:10:00,"2","EST","Cla-FoxValley-2"
"Clay","Fox Valley",2025-09-13,09:15:00,"1","EST","Cla-FoxValley-1"
"Clay","Fox Valley",2025-09-13,09:05:00,"2","EST","Cla-FoxValley-2"
"Clay","Gold Head Branch-1",2025-08-06,12:55:00,"1","EST","Cla-GoldBranch1"
"Clay","Gold Head Branch-2",2025-08-06,13:06:59,"1","EST","Cla-GoldBranch2"
"Clay","Gold Head Branch-1",2025-09-08,11:58:00,"1","EST","Cla-GoldBranch1"
"Clay","Gold Head Branch-2",2025-09-08,12:06:00,"1","EST","Cla-GoldBranch2"
"Clay","Gold Head Branch-1",2025-10-14,14:55:00,"1","EST","Cla-GoldBranch1"
"Clay","Gold Head Branch-2",2025-10-14,15:05:00,"1","EST","Cla-GoldBranch2"
"Clay","Johnson",2025-08-06,10:48:00,"1","EST","Cla-Johnson-1"
"Clay","Johnson",2025-08-06,10:55:00,"2","EST","Cla-Johnson-2"
"Clay","Johnson",2025-08-06,11:02:00,"3","EST","Cla-Johnson-3"
"Clay","Johnson",2025-09-09,11:13:00,"1","EST","Cla-Johnson-1"
"Clay","Johnson",2025-09-09,11:18:00,"2","EST","Cla-Johnson-2"
"Clay","Johnson",2025-09-09,11:24:00,"3","EST","Cla-Johnson-3"
"Clay","Johnson",2025-10-13,10:57:59,"1","EST","Cla-Johnson-1"
"Clay","Johnson",2025-10-13,11:02:00,"2","EST","Cla-Johnson-2"
"Clay","Johnson",2025-10-13,11:07:00,"3","EST","Cla-Johnson-3"
"Clay","Little Johnson",2025-08-06,12:23:00,"1","EST","Cla-LittleJo-1"
"Clay","Little Johnson",2025-08-06,12:17:59,"2","EST","Cla-LittleJo-2"
"Clay","Little Johnson",2025-08-06,12:13:00,"3","EST","Cla-LittleJo-3"
"Clay","Little Johnson",2025-09-08,12:32:00,"1","EST","Cla-LittleJo-1"
"Clay","Little Johnson",2025-09-08,12:36:00,"2","EST","Cla-LittleJo-2"
"Clay","Little Johnson",2025-09-08,12:42:00,"3","EST","Cla-LittleJo-3"
"Clay","Little Johnson",2025-10-13,11:54:59,"1","EST","Cla-LittleJo-1"
"Clay","Little Johnson",2025-10-13,11:50:00,"2","EST","Cla-LittleJo-2"
"Clay","Little Johnson",2025-10-13,11:44:59,"3","EST","Cla-LittleJo-3"
"Clay","Sheelar",2025-08-06,09:38:00,"1","EST","Cla-Sheelar-1"
"Clay","Sheelar",2025-08-06,09:41:59,"2","EST","Cla-Sheelar-2"
"Clay","Sheelar",2025-08-06,09:46:00,"3","EST","Cla-Sheelar-3"
"Clay","Sheelar",2025-09-08,08:52:00,"1","EST","Cla-Sheelar-1"
"Clay","Sheelar",2025-09-08,08:58:59,"2","EST","Cla-Sheelar-2"
"Clay","Sheelar",2025-09-08,09:04:00,"3","EST","Cla-Sheelar-3"
"Clay","Sheelar",2025-10-13,08:46:59,"1","EST","Cla-Sheelar-1"
"Clay","Sheelar",2025-10-13,08:56:59,"2","EST","Cla-Sheelar-2"
"Clay","Sheelar",2025-10-13,08:41:00,"3","EST","Cla-Sheelar-3"
"Columbia","Jeffery",2025-01-15,15:55:00,"1","EST","Col-Jeffery-1"
"Columbia","Jeffery",2025-01-15,15:55:00,"1","EST",
"Columbia","Jeffery",2025-01-15,16:04:59,"2","EST","Col-Jeffery-2"
"Columbia","Jeffery",2025-01-15,16:04:59,"2","EST",
"Columbia","Jeffery",2025-01-15,16:15:00,"3","EST","Col-Jeffery-3"
"Columbia","Jeffery",2025-01-15,16:15:00,"3","EST",
"Columbia","Jeffery",2025-02-28,13:30:00,"1","EST","Col-Jeffery-1"
"Columbia","Jeffery",2025-02-28,13:30:00,"1","EST",
"Columbia","Jeffery",2025-02-28,13:40:00,"2","EST","Col-Jeffery-2"
"Columbia","Jeffery",2025-02-28,13:40:00,"2","EST",
"Columbia","Jeffery",2025-02-28,13:49:59,"3","EST","Col-Jeffery-3"
"Columbia","Jeffery",2025-02-28,13:49:59,"3","EST",
"Hernando","Mountain",2025-06-24,08:35:00,"1","EST",
"Hernando","Mountain",2025-06-24,08:35:00,"1","EST","Her-Mountain-1"
"Hernando","Mountain",2025-06-24,08:44:59,"2","EST",
"Hernando","Mountain",2025-06-24,08:44:59,"2","EST","Her-Mountain-2"
"Hernando","Mountain",2025-06-24,08:50:00,"3","EST",
"Hernando","Mountain",2025-06-24,08:50:00,"3","EST","Her-Mountain-3"
"Sumter","Big Gant",2025-08-19,12:32:00,"1","EST","Sum-BigGant-1"
"Sumter","Big Gant",2025-08-19,12:32:00,"1","EST",
"Sumter","Big Gant",2025-08-19,12:53:00,"2","EST","Sum-BigGant-2"
"Sumter","Big Gant",2025-08-19,12:53:00,"2","EST",
"Sumter","Big Gant",2025-08-19,13:10:00,"3","EST","Sum-BigGant-3"
"Sumter","Big Gant",2025-08-19,13:10:00,"3","EST",
"Citrus","Little Henderson",2025-08-04,14:45:00,"1","EST","Cit-LittleHe-1"
"Citrus","Little Henderson",2025-08-04,14:50:00,"2","EST","Cit-LittleHe-2"
"Citrus","Little Henderson",2025-08-04,15:00:00,"3","EST","Cit-LittleHe-3"
"Citrus","Little Spivey",2025-08-04,15:04:00,"1","EST","Cit-LittleSp-1"
"Citrus","Little Spivey",2025-08-04,15:11:00,"2","EST","Cit-LittleSp-2"
"Citrus","Little Spivey",2025-08-04,15:16:00,"3","EST","Cit-LittleSp-3"
"Citrus","Little Spivey",2025-09-13,12:33:00,"1","EST","Cit-LittleSp-1"
"Citrus","Little Spivey",2025-09-13,12:39:00,"2","EST","Cit-LittleSp-2"
"Citrus","Little Spivey",2025-09-13,12:44:00,"3","EST","Cit-LittleSp-3"
"Highlands","Catfish Creek-1",2025-09-21,10:05:00,"1","EST","Hig-Ca-Creek-1"
"Highlands","Catfish Creek-2",2025-09-21,10:10:00,"1","EST","Hig-Ca-Creek-2"
"Highlands","Catfish Creek-3",2025-09-21,10:14:59,"1","EST","Hig-Ca-Creek-3"
"Highlands","June",2025-09-21,10:24:59,"1","EST","Hig-June-1"
"Highlands","June",2025-09-21,10:35:00,"2","EST","Hig-June-2"
"Highlands","June",2025-09-21,10:40:00,"3","EST","Hig-June-3"
"Highlands","June North",2025-09-21,10:50:00,"1","EST","Hig-JuneN-1"
"Highlands","June North",2025-09-21,10:59:59,"2","EST","Hig-JuneN-2"
"Highlands","June North",2025-09-21,11:09:59,"3","EST","Hig-JuneN-3"
"Highlands","Little Jackson",2025-09-22,13:46:00,"1","EST","Hig-LittleJa-1"
"Highlands","Little Jackson",2025-09-22,13:53:00,"2","EST","Hig-LittleJa-2"
"Highlands","Little Jackson",2025-09-22,13:59:00,"3","EST","Hig-LittleJa-3"
"Highlands","Placid",2025-08-02,09:27:00,"1","EST",
"Highlands","Placid",2025-08-02,09:27:00,"1","EST","Hig-Placid-1"
"Highlands","Placid",2025-08-02,09:38:00,"2","EST",
"Highlands","Placid",2025-08-02,09:38:00,"2","EST","Hig-Placid-2"
"Highlands","Placid",2025-08-02,09:46:00,"3","EST",
"Highlands","Placid",2025-08-02,09:46:00,"3","EST","Hig-Placid-3"
"Highlands","Placid",2025-08-02,09:34:00,"4","EST","Hig-Placid-4"
"Highlands","Viola",2025-09-13,18:00:00,"1","EST","Hig-Viola-1"
