"Preparation_Date","Preparation_Time","Preparation_Time_Zone","Analysis_Date","Analysis_Time","Analysis_Time_Zone","County","Lake","Station","Activity_Start_Date","Tube_Number","Dilution","Abs","Result_Value(PCU)","Result_Comments","QAQC_Qualifier","WIN_Value_Qualifier","Holding_Qualifier","MDL_PQL_Qualifier","Data_Category","Run_ID","Study","Comments","StartDate","PrepDate","AnDate","Org_Result_Value","Sampling_Agency_Name","Project_ID"
"9/19/25",13:29:00,"EST","10/24/25",12:33:00,"EST",,,"ALTQC3",,,1,0.025,19,,,"Q","Q",,"QAQC","COL0919202510242025",,,,2025-09-19,2025-10-24,"19","Florida Lakewatch","21FLKWAT"
"9/19/25",13:29:00,"EST","10/24/25",12:33:00,"EST",,,"CCV3",,,1,0.034,26,,,"Q","Q",,"QAQC","COL0919202510242025",,,,2025-09-19,2025-10-24,"26","Florida Lakewatch","21FLKWAT"
"9/19/25",13:29:00,"EST","10/24/25",12:33:00,"EST",,,"MLBK4",,,,,0,,,"QU","Q","TI","QAQC","COL0919202510242025",,,,2025-09-19,2025-10-24,"1","Florida Lakewatch","21FLKWAT"
"9/19/25",13:29:00,"EST","10/24/25",12:33:00,"EST",,,"DUP4",,,,,0,,,"QU","Q","TI","QAQC","COL0919202510242025",,,,2025-09-19,2025-10-24,"1","Florida Lakewatch","21FLKWAT"
"9/19/25",13:29:00,"EST","10/24/25",12:33:00,"EST",,,"ALTQC4",,,,,0,,"J","QU","Q","TI","QAQC","COL0919202510242025",,,,2025-09-19,2025-10-24,"1","Florida Lakewatch","21FLKWAT"
"9/19/25",13:29:00,"EST","10/24/25",12:33:00,"EST",,,"CCV4",,,,,0,,"J","QU","Q","TI","QAQC","COL0919202510242025",,,,2025-09-19,2025-10-24,"1","Florida Lakewatch","21FLKWAT"
"9/19/25",13:29:00,"EST","10/24/25",12:33:00,"EST",,,"MLBK5",,,,,0,,,"QU","Q","TI","QAQC","COL0919202510242025",,,,2025-09-19,2025-10-24,"1","Florida Lakewatch","21FLKWAT"
"9/19/25",13:29:00,"EST","10/24/25",12:33:00,"EST",,,"DUP5",,,,,0,,,"QU","Q","TI","QAQC","COL0919202510242025",,,,2025-09-19,2025-10-24,"1","Florida Lakewatch","21FLKWAT"
"9/19/25",13:29:00,"EST","10/24/25",12:33:00,"EST",,,"ALTQC5",,,,,0,,"J","QU","Q","TI","QAQC","COL0919202510242025",,,,2025-09-19,2025-10-24,"1","Florida Lakewatch","21FLKWAT"
"9/19/25",13:29:00,"EST","10/24/25",12:33:00,"EST",,,"CCV5",,,,,0,,"J","QU","Q","TI","QAQC","COL0919202510242025",,,,2025-09-19,2025-10-24,"1","Florida Lakewatch","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST",,,"MBLK1",,,1,0,0,,,"QU","Q","TI","QAQC","COL1028202510292025",,,,2025-10-28,2025-10-29,"1","Florida Lakewatch","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST","Alachua","Holden","1","7/31/25",,1,0.087,64,,,"",,,"Sample","COL1028202510292025",,,2025-07-31,2025-10-28,2025-10-29,"64","Florida Lakewatch","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST","Alachua","Orange","2","7/11/25",,4,0.124,363,,,"",,,"Sample","COL1028202510292025",,"Student sample",2025-07-11,2025-10-28,2025-10-29,"363","Florida Lakewatch","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST","Bay","Powell","1","7/9/25",,1,0.078,57,,,"",,,"Sample","COL1028202510292025",,,2025-07-09,2025-10-28,2025-10-29,"57","ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST","Bay","Powell Creek East-1","1","7/9/25",,2,0.15,220,,,"",,,"Sample","COL1028202510292025",,,2025-07-09,2025-10-28,2025-10-29,"220","ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST","Bay","Powell Creek East-2","1","7/9/25",,2,0.165,242,,,"",,,"Sample","COL1028202510292025",,,2025-07-09,2025-10-28,2025-10-29,"242","ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST","Brevard","Blue Trail-1","1","7/24/25",,1,0.031,23,,,"",,,"Sample","COL1028202510292025",,,2025-07-24,2025-10-28,2025-10-29,"23","Florida Lakewatch","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST","Charlotte","WF-6","1","4/22/25",,1,0.123,90,,,"Q","Q",,"Sample","COL1028202510292025",,,2025-04-22,2025-10-28,2025-10-29,"90","Florida Lakewatch","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST","Charlotte","WF-6","DUP1","4/22/25",,1,0.123,90,,,"Q","Q",,"QAQC","COL1028202510292025",,,2025-04-22,2025-10-28,2025-10-29,"90","Florida Lakewatch","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST",,,"ALTQC1",,,1,0.024,17,,,"Q","Q",,"QAQC","COL1028202510292025",,,,2025-10-28,2025-10-29,"17","Florida Lakewatch","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST",,,"CCV1",,,1,0.036,26,,,"Q","Q",,"QAQC","COL1028202510292025",,,,2025-10-28,2025-10-29,"26","Florida Lakewatch","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST",,,"MBLK2",,,1,0,0,,,"QU","Q","TI","QAQC","COL1028202510292025",,,,2025-10-28,2025-10-29,"1","Florida Lakewatch","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST","Citrus","Floral City","1","4/5/25",,2,0.12,176,,,"Q","Q",,"Sample","COL1028202510292025",,,2025-04-05,2025-10-28,2025-10-29,"176","Florida Lakewatch","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST","Franklin","Alligator Harbor-1","1","7/9/25",,1,0.01,7,,,"",,,"Sample","COL1028202510292025",,,2025-07-09,2025-10-28,2025-10-29,"7","Florida Lakewatch","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST","Franklin","Alligator Harbor-2","1","7/9/25",,1,0.01,7,,,"",,,"Sample","COL1028202510292025",,,2025-07-09,2025-10-28,2025-10-29,"7","Florida Lakewatch","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST","Franklin","Alligator Harbor-3","1","7/9/25",,1,0.013,9,,,"",,,"Sample","COL1028202510292025",,,2025-07-09,2025-10-28,2025-10-29,"9","Florida Lakewatch","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST","Franklin","Alligator Harbor-4","1","7/9/25",,1,0.014,10,,,"",,,"Sample","COL1028202510292025",,,2025-07-09,2025-10-28,2025-10-29,"10","Florida Lakewatch","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST","Franklin","Alligator Harbor-5","1","7/9/25",,1,0.01,7,,,"",,,"Sample","COL1028202510292025",,,2025-07-09,2025-10-28,2025-10-29,"7","Florida Lakewatch","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST","Franklin","Alligator Harbor-6","1","7/9/25",,1,0.016,12,,,"",,,"Sample","COL1028202510292025",,,2025-07-09,2025-10-28,2025-10-29,"12","Florida Lakewatch","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST","Franklin","Alligator Harbor-7","1","7/9/25",,1,0.007,5,,,"",,,"Sample","COL1028202510292025",,,2025-07-09,2025-10-28,2025-10-29,"5","Florida Lakewatch","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST","Gilchrist","Gilchrist Blue Spring Run-1","1","7/17/25",,1,0.003,2,,,"",,,"Sample","COL1028202510292025",,,2025-07-17,2025-10-28,2025-10-29,"2","Florida Lakewatch","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST","Highlands","Catfish Creek-3","1","4/22/25",,1,0.059,43,,,"Q","Q",,"Sample","COL1028202510292025",,,2025-04-22,2025-10-28,2025-10-29,"43","Florida Lakewatch","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST","Highlands","Lynn","1","4/30/25",,1,0.006,4,,,"Q","Q",,"Sample","COL1028202510292025",,,2025-04-30,2025-10-28,2025-10-29,"4","Florida Lakewatch","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST","Hillsborough","Elizabeth","DUP2","7/3/25",,1,0.041,30,,,"",,,"QAQC","COL1028202510292025",,,2025-07-03,2025-10-28,2025-10-29,"30","Florida Lakewatch","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST",,,"ALTQC2",,,1,0.024,17,,,"Q","Q",,"QAQC","COL1028202510292025",,,,2025-10-28,2025-10-29,"17","Florida Lakewatch","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST",,,"CCV2",,,1,0.034,25,,,"Q","Q",,"QAQC","COL1028202510292025",,,,2025-10-28,2025-10-29,"25","Florida Lakewatch","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST",,,"MBLK3",,,1,0,0,,,"QU","Q","TI","QAQC","COL1028202510292025",,,,2025-10-28,2025-10-29,"1","Florida Lakewatch","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST","Hillsborough","Osceola","1","4/28/25",,1,0.026,19,,,"Q","Q",,"Sample","COL1028202510292025",,,2025-04-28,2025-10-28,2025-10-29,"19","Florida Lakewatch","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST","Hillsborough","West Meadows-3","1","4/4/25",,1,0.06,44,,,"Q","Q",,"Sample","COL1028202510292025",,,2025-04-04,2025-10-28,2025-10-29,"44","Florida Lakewatch","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST","Hillsborough","West Meadows-15","1","4/4/25",,1,0.017,12,,,"Q","Q",,"Sample","COL1028202510292025",,,2025-04-04,2025-10-28,2025-10-29,"12","Florida Lakewatch","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST","Hillsborough","Zambito East","1","4/20/25",,1,0.098,72,,,"Q","Q",,"Sample","COL1028202510292025",,,2025-04-20,2025-10-28,2025-10-29,"72","Florida Lakewatch","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST","Okaloosa","CBA Niceville-5","1","4/10/25",,1,0.011,8,,,"Q","Q",,"Sample","COL1028202510292025",,,2025-04-10,2025-10-28,2025-10-29,"8","CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST","Pinellas","Hewitt","1","1/30/25",,1,0.02,14,,,"Q","Q",,"Sample","COL1028202510292025",,,2025-01-30,2025-10-28,2025-10-29,"14","Florida Lakewatch","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST","Pinellas","Hewitt","1","4/30/25",,1,0.018,13,,,"Q","Q",,"Sample","COL1028202510292025",,,2025-04-30,2025-10-28,2025-10-29,"13","Florida Lakewatch","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST","Pinellas","Hewitt","1","7/30/25",,1,0.019,14,,,"",,,"Sample","COL1028202510292025",,,2025-07-30,2025-10-28,2025-10-29,"14","Florida Lakewatch","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST","Santa Rosa","Ski Watch","1","4/11/25",,1,0.011,8,,,"Q","Q",,"Sample","COL1028202510292025",,,2025-04-11,2025-10-28,2025-10-29,"8","Florida Lakewatch","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST","Sarasota","Upper Myakka","DUP3","7/1/25",,4,0.079,231,,,"",,,"QAQC","COL1028202510292025",,,2025-07-01,2025-10-28,2025-10-29,"231","Florida Lakewatch","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST",,,"ALTQC3",,,1,0.025,18,,,"Q","Q",,"QAQC","COL1028202510292025",,,,2025-10-28,2025-10-29,"18","Florida Lakewatch","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST",,,"CCV3",,,1,0.034,25,,,"Q","Q",,"QAQC","COL1028202510292025",,,,2025-10-28,2025-10-29,"25","Florida Lakewatch","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST",,,"MBLK4",,,,,0,,,"QU","Q","TI","QAQC","COL1028202510292025",,,,2025-10-28,2025-10-29,"1","Florida Lakewatch","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST",,,"DUP4",,,,,0,,,"QU","Q","TI","QAQC","COL1028202510292025",,,,2025-10-28,2025-10-29,"1","Florida Lakewatch","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST",,,"ALTQC4",,,,,0,,"J","QU","Q","TI","QAQC","COL1028202510292025",,,,2025-10-28,2025-10-29,"1","Florida Lakewatch","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST",,,"CCV4",,,,,0,,"J","QU","Q","TI","QAQC","COL1028202510292025",,,,2025-10-28,2025-10-29,"1","Florida Lakewatch","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST",,,"MBLK5",,,,,0,,,"QU","Q","TI","QAQC","COL1028202510292025",,,,2025-10-28,2025-10-29,"1","Florida Lakewatch","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST",,,"DUP5",,,,,0,,,"QU","Q","TI","QAQC","COL1028202510292025",,,,2025-10-28,2025-10-29,"1","Florida Lakewatch","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST",,,"ALTQC5",,,,,0,,"J","QU","Q","TI","QAQC","COL1028202510292025",,,,2025-10-28,2025-10-29,"1","Florida Lakewatch","21FLKWAT"
"10/28/25",12:00:00,"EST","10/29/25",16:02:00,"EST",,,"CCV5",,,,,0,,"J","QU","Q","TI","QAQC","COL1028202510292025",,,,2025-10-28,2025-10-29,"1","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST",,,"MBLK1",,,1,0,0,,,"QU","Q","TI","QAQC","COL1028202510302025",,,,2025-10-28,2025-10-30,"1","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST","Collier","Harveys","1","7/2/25",,1,0.06,44,,,"",,,"Sample","COL1028202510302025",,,2025-07-02,2025-10-28,2025-10-30,"44","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST","Collier","SB-61","1","7/18/25",,1,0.024,17,,,"",,,"Sample","COL1028202510302025",,,2025-07-18,2025-10-28,2025-10-30,"17","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST","Levy","Cedar Key-1","1","7/28/25",,1,0.026,19,,,"",,,"Sample","COL1028202510302025",,,2025-07-28,2025-10-28,2025-10-30,"19","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST","Levy","Cedar Key-2","1","7/28/25",,1,0.026,19,,,"",,,"Sample","COL1028202510302025",,,2025-07-28,2025-10-28,2025-10-30,"19","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST","Marion","Rainbow River-2","1","7/8/25",,1,0.003,2,,,"",,,"Sample","COL1028202510302025",,,2025-07-08,2025-10-28,2025-10-30,"2","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST","Marion","Rainbow River-3","1","7/8/25",,1,0.001,0,,,"U",,"TI","Sample","COL1028202510302025",,,2025-07-08,2025-10-28,2025-10-30,"1","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST","Marion","Withlacoochee River-Dunnellon","1","7/8/25",,1,0.014,10,,,"",,,"Sample","COL1028202510302025",,,2025-07-08,2025-10-28,2025-10-30,"10","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST","Monroe","Tarpon Basin-1","1","4/26/25",,1,0.011,8,,,"Q","Q",,"Sample","COL1028202510302025",,,2025-04-26,2025-10-28,2025-10-30,"8","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST","Monroe","Tarpon Basin-2","1","4/26/25",,1,0.007,5,,,"Q","Q",,"Sample","COL1028202510302025",,,2025-04-26,2025-10-28,2025-10-30,"5","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST","Monroe","Tarpon Basin-3","1","4/26/25",,1,0.006,4,,,"Q","Q",,"Sample","COL1028202510302025",,,2025-04-26,2025-10-28,2025-10-30,"4","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST","Monroe","Tarpon Basin-1","1","7/27/25",,1,0.012,8,,,"",,,"Sample","COL1028202510302025",,,2025-07-27,2025-10-28,2025-10-30,"8","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST","Monroe","Tarpon Basin-2","1","7/28/25",,1,0.025,18,,,"",,,"Sample","COL1028202510302025",,,2025-07-28,2025-10-28,2025-10-30,"18","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST","Monroe","Tarpon Basin-3","1","7/29/25",,1,0.02,14,,,"",,,"Sample","COL1028202510302025",,,2025-07-29,2025-10-28,2025-10-30,"14","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST","Monroe","Tarpon Basin-3","DUP1","7/27/25",,1,0.02,14,,,"",,,"QAQC","COL1028202510302025",,,2025-07-27,2025-10-28,2025-10-30,"14","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST",,,"ALTQC1",,,1,0.024,17,,,"Q","Q",,"QAQC","COL1028202510302025",,,,2025-10-28,2025-10-30,"17","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST",,,"CCV1",,,1,0.033,24,,,"Q","Q",,"QAQC","COL1028202510302025",,,,2025-10-28,2025-10-30,"24","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST",,,"MBLK2",,,1,0,0,,,"QU","Q","TI","QAQC","COL1028202510302025",,,,2025-10-28,2025-10-30,"1","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST","Okaloosa","Bass","1","7/31/25",,1,0.019,14,,,"",,,"Sample","COL1028202510302025",,,2025-07-31,2025-10-28,2025-10-30,"14","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST","Sarasota","Cormorant","1","7/14/25",,1,0.063,46,,,"",,,"Sample","COL1028202510302025",,,2025-07-14,2025-10-28,2025-10-30,"46","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST","Sarasota","3","1","7/19/25",,1,0.051,37,,,"",,,"Sample","COL1028202510302025",,,2025-07-19,2025-10-28,2025-10-30,"37","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST","Seminole","Lost","1","4/12/25",,1,0.023,17,,,"Q","Q",,"Sample","COL1028202510302025",,,2025-04-12,2025-10-28,2025-10-30,"17","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST","Seminole","Lost","DUP2","4/12/25",,1,0.023,17,,,"Q","Q",,"QAQC","COL1028202510302025",,,2025-04-12,2025-10-28,2025-10-30,"17","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST",,,"ALTQC2",,,1,0.024,17,,,"Q","Q",,"QAQC","COL1028202510302025",,,,2025-10-28,2025-10-30,"17","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST",,,"CCV2",,,1,0.035,25,,,"Q","Q",,"QAQC","COL1028202510302025",,,,2025-10-28,2025-10-30,"25","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST",,,"MBLK3",,,1,0,0,,,"QU","Q","TI","QAQC","COL1028202510302025",,,,2025-10-28,2025-10-30,"1","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST","Seminole","Miami Springs-1","1","4/29/25",,1,0.004,2,,,"Q","Q",,"Sample","COL1028202510302025",,,2025-04-29,2025-10-28,2025-10-30,"2","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST","Seminole","Miami Springs-2","1","4/29/25",,1,0.004,2,,,"Q","Q",,"Sample","COL1028202510302025",,,2025-04-29,2025-10-28,2025-10-30,"2","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST","Seminole","Miami Springs-3","1","4/29/25",,1,0.005,3,,,"Q","Q",,"Sample","COL1028202510302025",,,2025-04-29,2025-10-28,2025-10-30,"3","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST","Seminole","Quail Pond","1","4/30/25",,1,0.031,23,,,"Q","Q",,"Sample","COL1028202510302025",,,2025-04-30,2025-10-28,2025-10-30,"23","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST","Seminole","Quail Pond","1","7/2/25",,1,0.027,20,,,"",,,"Sample","COL1028202510302025",,,2025-07-02,2025-10-28,2025-10-30,"20","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST","Sumter","Big Gant","1","7/1/25",,1,0.034,25,,,"",,,"Sample","COL1028202510302025",,,2025-07-01,2025-10-28,2025-10-30,"25","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST","Volusia","Lindley","1","7/30/25",,1,0.021,15,,,"",,,"Sample","COL1028202510302025",,,2025-07-30,2025-10-28,2025-10-30,"15","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST","Volusia","Waterford","1","1/13/25",,1,0.046,34,,,"Q","Q",,"Sample","COL1028202510302025",,,2025-01-13,2025-10-28,2025-10-30,"34","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST","Volusia","Waterford","DUP3","1/13/25",,1,0.046,34,,,"Q","Q",,"QAQC","COL1028202510302025",,,2025-01-13,2025-10-28,2025-10-30,"34","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST",,,"ALTQC3",,,1,0.024,17,,,"Q","Q",,"QAQC","COL1028202510302025",,,,2025-10-28,2025-10-30,"17","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST",,,"CCV3",,,1,0.034,25,,,"Q","Q",,"QAQC","COL1028202510302025",,,,2025-10-28,2025-10-30,"25","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST",,,"MBLK4",,,1,,0,,,"QU","Q","TI","QAQC","COL1028202510302025",,,,2025-10-28,2025-10-30,"1","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST",,,"DUP4",,,1,,0,,,"QU","Q","TI","QAQC","COL1028202510302025",,,,2025-10-28,2025-10-30,"1","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST",,,"ALTQC4",,,1,,0,,"J","QU","Q","TI","QAQC","COL1028202510302025",,,,2025-10-28,2025-10-30,"1","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST",,,"CCV4",,,1,,0,,"J","QU","Q","TI","QAQC","COL1028202510302025",,,,2025-10-28,2025-10-30,"1","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST",,,"MBLK5",,,1,,0,,,"QU","Q","TI","QAQC","COL1028202510302025",,,,2025-10-28,2025-10-30,"1","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST",,,"DUP5",,,1,,0,,,"QU","Q","TI","QAQC","COL1028202510302025",,,,2025-10-28,2025-10-30,"1","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST",,,"ALTQC5",,,1,,0,,"J","QU","Q","TI","QAQC","COL1028202510302025",,,,2025-10-28,2025-10-30,"1","Florida Lakewatch","21FLKWAT"
"10/28/25",14:00:00,"EST","10/30/25",14:04:00,"EST",,,"CCV5",,,1,,0,,"J","QU","Q","TI","QAQC","COL1028202510302025",,,,2025-10-28,2025-10-30,"1","Florida Lakewatch","21FLKWAT"
"9/29/25",13:29:00,"EST","9/30/25",10:22:00,"EST",,,"MBLK1",,,1,0.001,0,,,"",,,"QAQC","COL0929202509302025",,,,2025-09-29,2025-09-30,"1","Florida Lakewatch","21FLKWAT"
"9/29/25",13:29:00,"EST","9/30/25",10:22:00,"EST","Hillsborough","Carrol_Comparision","1","7/2/25",,1,0.015,11,,,"",,,"Sample","COL0929202509302025",,,2025-07-02,2025-09-29,2025-09-30,"11","Florida Lakewatch","21FLKWAT"
"9/29/25",13:29:00,"EST","9/30/25",10:22:00,"EST","Hillsborough","Carrol_Comparision","2","7/2/25",,1,0.014,10,,,"",,,"Sample","COL0929202509302025",,,2025-07-02,2025-09-29,2025-09-30,"10","Florida Lakewatch","21FLKWAT"
"9/29/25",13:29:00,"EST","9/30/25",10:22:00,"EST","Hillsborough","Carrol_Comparision","3","7/2/25",,1,0.014,10,,,"",,,"Sample","COL0929202509302025",,,2025-07-02,2025-09-29,2025-09-30,"10","Florida Lakewatch","21FLKWAT"
"9/29/25",13:29:00,"EST","9/30/25",10:22:00,"EST","Hillsborough","Dead Lady_Comparision","1","7/9/25",,1,0.106,77,,,"",,,"Sample","COL0929202509302025",,,2025-07-09,2025-09-29,2025-09-30,"77","Florida Lakewatch","21FLKWAT"
"9/29/25",13:29:00,"EST","9/30/25",10:22:00,"EST","Hillsborough","Dead Lady_Comparision","2","7/9/25",,1,0.106,77,,,"",,,"Sample","COL0929202509302025",,,2025-07-09,2025-09-29,2025-09-30,"77","Florida Lakewatch","21FLKWAT"
"9/29/25",13:29:00,"EST","9/30/25",10:22:00,"EST","Hillsborough","Dead Lady_Comparision","3","7/9/25",,1,0.115,84,,,"",,,"Sample","COL0929202509302025",,,2025-07-09,2025-09-29,2025-09-30,"84","Florida Lakewatch","21FLKWAT"
"9/29/25",13:29:00,"EST","9/30/25",10:22:00,"EST","Pasco","Jovita_Comparision","1","7/18/25",,1,0.016,11,,,"",,,"Sample","COL0929202509302025",,,2025-07-18,2025-09-29,2025-09-30,"11","Florida Lakewatch","21FLKWAT"
