"Org_Analyte_Name","Preparation_Date","Preparation_Time","Preparation_Time_Zone","Analysis_Date","Analysis_Time","Analysis_Time_Zone","County","Lake","Station","Activity_Start_Date","Tube_Number","Dilution","Abs","Result_Value(ug/L)","Result_Comments","QAQC_Qualifier","WIN_Value_Qualifier","Holding_Qualifier","MDL_PQL_Qualifier","Data_Category","Run_ID","Comments","Sampling_Agency_Name","Project_ID"
"Total Phosphorus","10/29/2024","9:00:00 AM","EDT","10/31/2024","9:10:00 AM","EDT","Charlotte","WF-5","1","06/20/2024",1139,1,0.207,"Result_Value(ug/L)",,,,,,"Sample","TP10292024ATP10312024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/29/2024","9:00:00 AM","EDT","10/31/2024","9:10:00 AM","EDT","Charlotte","WF-5","2","06/20/2024",1140,1,0.179,"Result_Value(ug/L)",,,,,,"Sample","TP10292024ATP10312024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/29/2024","9:00:00 AM","EDT","10/31/2024","9:10:00 AM","EDT","Charlotte","WF-5","1","07/16/2024",1141,1,0.113,"Result_Value(ug/L)",,,,,,"Sample","TP10292024ATP10312024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/29/2024","9:00:00 AM","EDT","10/31/2024","9:10:00 AM","EDT","Charlotte","WF-5","2","07/16/2024",1142,1,0.141,"Result_Value(ug/L)",,,,,,"Sample","TP10292024ATP10312024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","11/08/2024","9:00:00 AM","EST","11/13/2024","10:34:00 AM","EST","Charlotte","WF-5","1","08/20/2024",1132,1,0.19,"Result_Value(ug/L)",,,,,,"Sample","TP11082024TP11132024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","11/08/2024","9:00:00 AM","EST","11/13/2024","10:34:00 AM","EST","Charlotte","WF-5","2","08/20/2024",1133,1,0.171,"Result_Value(ug/L)",,,,,,"Sample","TP11082024TP11132024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/29/2024","9:00:00 AM","EDT","10/31/2024","9:10:00 AM","EDT","Charlotte","WF-6","1","06/20/2024",1143,1,0.437,"Result_Value(ug/L)",,,,,,"Sample","TP10292024ATP10312024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/29/2024","9:00:00 AM","EDT","10/31/2024","9:10:00 AM","EDT","Charlotte","WF-6","2","06/20/2024",1144,1,0.473,"Result_Value(ug/L)",,,,,,"Sample","TP10292024ATP10312024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/29/2024","9:00:00 AM","EDT","10/31/2024","9:10:00 AM","EDT","Charlotte","WF-6","1","07/16/2024",1145,1,0.336,"Result_Value(ug/L)",,,,,,"Sample","TP10292024ATP10312024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/29/2024","9:00:00 AM","EDT","10/31/2024","9:10:00 AM","EDT","Charlotte","WF-6","2","07/16/2024",1146,1,0.319,"Result_Value(ug/L)",,,,,,"Sample","TP10292024ATP10312024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","11/08/2024","9:00:00 AM","EST","11/13/2024","10:34:00 AM","EST","Charlotte","WF-6","1","08/20/2024",1134,1,0.365,"Result_Value(ug/L)",,,,,,"Sample","TP11082024TP11132024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","11/08/2024","9:00:00 AM","EST","11/13/2024","10:34:00 AM","EST","Charlotte","WF-6","2","08/20/2024",1135,1,0.441,"Result_Value(ug/L)",,,,,,"Sample","TP11082024TP11132024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/31/2024","9:00:00 AM","EDT","11/04/2024","11:36:00 AM","EST","Charlotte","White Marsh Inflow","1","07/31/2024",399,1,0.071,"Result_Value(ug/L)",,,,,,"Sample","TP10312024ATP11042024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/31/2024","9:00:00 AM","EDT","11/04/2024","11:36:00 AM","EST","Charlotte","White Marsh Inflow","2","07/31/2024",400,1,0.086,"Result_Value(ug/L)",,,,,,"Sample","TP10312024ATP11042024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/31/2024","9:00:00 AM","EDT","11/04/2024","11:36:00 AM","EST","Charlotte","White Marsh Inflow","3","07/31/2024",401,1,0.044,"Result_Value(ug/L)",,,"I",,"I","Sample","TP10312024ATP11042024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","11/08/2024","9:00:00 AM","EST","11/13/2024","10:34:00 AM","EST","Charlotte","White Marsh Inflow","1","08/29/2024",1136,1,0.078,"Result_Value(ug/L)",,,,,,"Sample","TP11082024TP11132024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","11/08/2024","9:00:00 AM","EST","11/13/2024","10:34:00 AM","EST","Charlotte","White Marsh Inflow","2","08/29/2024",1137,1,0.095,"Result_Value(ug/L)",,,,,,"Sample","TP11082024TP11132024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","11/08/2024","9:00:00 AM","EST","11/13/2024","10:34:00 AM","EST","Charlotte","White Marsh Inflow","3","08/29/2024",1138,1,0.068,"Result_Value(ug/L)",,,,,,"Sample","TP11082024TP11132024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/29/2024","9:00:00 AM","EDT","10/31/2024","9:10:00 AM","EDT","Charlotte","White Marsh Weir","1","04/05/2024",1147,1,0.035,"Result_Value(ug/L)",,,"QI","Q","I","Sample","TP10292024ATP10312024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/29/2024","9:00:00 AM","EDT","10/31/2024","9:10:00 AM","EDT","Charlotte","White Marsh Weir","2","04/05/2024",1148,1,0.034,"Result_Value(ug/L)",,,"QI","Q","I","Sample","TP10292024ATP10312024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/29/2024","9:00:00 AM","EDT","10/31/2024","9:10:00 AM","EDT","Charlotte","White Marsh Weir","3","04/05/2024",1149,1,0.026,"Result_Value(ug/L)",,,"QI","Q","I","Sample","TP10292024ATP10312024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/29/2024","9:00:00 AM","EDT","10/31/2024","12:21:00 PM","EDT","Charlotte","White Marsh Weir","1","07/22/2024",1162,1,0.066,"Result_Value(ug/L)",,,,,,"Sample","TP10292024BTP10312024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/29/2024","9:00:00 AM","EDT","10/31/2024","12:21:00 PM","EDT","Charlotte","White Marsh Weir","2","07/22/2024",1163,1,0.078,"Result_Value(ug/L)",,,,,,"Sample","TP10292024BTP10312024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/29/2024","9:00:00 AM","EDT","10/31/2024","12:21:00 PM","EDT","Charlotte","White Marsh Weir","3","07/22/2024",1164,1,0.075,"Result_Value(ug/L)",,,,,,"Sample","TP10292024BTP10312024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","11/08/2024","9:00:00 AM","EST","11/13/2024","10:34:00 AM","EST","Charlotte","White Marsh Weir","1","08/22/2024",1139,1,0.211,"Result_Value(ug/L)",,,,,,"Sample","TP11082024TP11132024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","11/08/2024","9:00:00 AM","EST","11/13/2024","10:34:00 AM","EST","Charlotte","White Marsh Weir","2","08/22/2024",1140,1,0.154,"Result_Value(ug/L)",,,,,,"Sample","TP11082024TP11132024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","11/08/2024","9:00:00 AM","EST","11/13/2024","10:34:00 AM","EST","Charlotte","White Marsh Weir","3","08/22/2024",1141,1,0.186,"Result_Value(ug/L)",,,,,,"Sample","TP11082024TP11132024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","09/19/2024","9:00:00 AM","EDT","09/24/2024","12:15:00 PM","EDT","Citrus","Crystal River-1","1","07/17/2024",964,1,0.043,"Result_Value(ug/L)",,,"I",,"I","Sample","TP09192024A0942024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/22/2024","9:00:00 AM","EDT","10/28/2024","11:59:00 AM","EDT","Citrus","Crystal River-1","1","08/22/2024",1322,1,0.051,"Result_Value(ug/L)",,,,,,"Sample","TP10222024BTP10282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","08/20/2024","9:00:00 AM","EDT","08/22/2024","11:09:00 AM","EDT","Citrus","Crystal River-3","1","06/30/2024",1323,1,0.093,"Result_Value(ug/L)",,,,,,"Sample","TP08202024A08222024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","09/19/2024","9:00:00 AM","EDT","09/24/2024","12:15:00 PM","EDT","Citrus","Crystal River-6","1","05/24/2024",962,1,0.055,"Result_Value(ug/L)",,,,,,"Sample","TP09192024A0942024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","09/19/2024","9:00:00 AM","EDT","09/24/2024","12:15:00 PM","EDT","Citrus","Crystal River-6","1","06/25/2024",963,1,0.097,"Result_Value(ug/L)",,,,,,"Sample","TP09192024A0942024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","09/19/2024","9:00:00 AM","EDT","09/24/2024","12:15:00 PM","EDT","Citrus","Crystal River-6","1","07/26/2024",966,1,0.063,"Result_Value(ug/L)",,,,,,"Sample","TP09192024A0942024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","09/19/2024","9:00:00 AM","EDT","09/24/2024","12:15:00 PM","EDT","Citrus","Crystal River-6","1","08/25/2024",967,1,0.124,"Result_Value(ug/L)",,,,,,"Sample","TP09192024A0942024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","09/19/2024","9:00:00 AM","EDT","09/24/2024","12:15:00 PM","EDT","Citrus","Crystal River-7","1","07/17/2024",965,1,0.087,"Result_Value(ug/L)",,,,,,"Sample","TP09192024A0942024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/22/2024","9:00:00 AM","EDT","10/28/2024","11:59:00 AM","EDT","Citrus","Crystal River-7","1","08/22/2024",1323,1,0.126,"Result_Value(ug/L)",,,,,,"Sample","TP10222024BTP10282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","09/19/2024","9:00:00 AM","EDT","09/24/2024","12:15:00 PM","EDT","Citrus","Floral City","1","07/30/2024",968,1,0.06,"Result_Value(ug/L)",,,,,,"Sample","TP09192024A0942024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","09/19/2024","9:00:00 AM","EDT","09/24/2024","12:15:00 PM","EDT","Citrus","Floral City","2","07/30/2024",969,1,0.061,"Result_Value(ug/L)",,,,,,"Sample","TP09192024A0942024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","09/19/2024","9:00:00 AM","EDT","09/24/2024","12:15:00 PM","EDT","Citrus","Floral City","3","07/30/2024",970,1,0.064,"Result_Value(ug/L)",,,,,,"Sample","TP09192024A0942024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","09/19/2024","9:00:00 AM","EDT","09/24/2024","12:15:00 PM","EDT","Citrus","Floral City North","1","07/30/2024",971,1,0.059,"Result_Value(ug/L)",,,,,,"Sample","TP09192024A0942024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","09/19/2024","9:00:00 AM","EDT","09/24/2024","12:15:00 PM","EDT","Citrus","Floral City North","2","07/30/2024",972,1,0.056,"Result_Value(ug/L)",,,,,,"Sample","TP09192024A0942024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","09/19/2024","9:00:00 AM","EDT","09/24/2024","12:15:00 PM","EDT","Citrus","Floral City North","3","07/30/2024",973,1,0.048,"Result_Value(ug/L)",,,"I",,"I","Sample","TP09192024A0942024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/22/2024","9:00:00 AM","EDT","10/28/2024","11:59:00 AM","EDT","Citrus","Floral City North","1","08/31/2024",1324,1,0.052,"Result_Value(ug/L)",,,,,,"Sample","TP10222024BTP10282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/22/2024","9:00:00 AM","EDT","10/28/2024","11:59:00 AM","EDT","Citrus","Floral City North","2","08/31/2024",1325,1,0.047,"Result_Value(ug/L)",,,"I",,"I","Sample","TP10222024BTP10282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/22/2024","9:00:00 AM","EDT","10/28/2024","11:59:00 AM","EDT","Citrus","Floral City North","3","08/31/2024",1326,1,0.066,"Result_Value(ug/L)",,,,,,"Sample","TP10222024BTP10282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/02/2024","9:00:00 AM","EDT","07/09/2024","10:52:00 AM","EDT","Citrus","Fort Cooper","2","05/16/2024",1363,1,0.042,"Result_Value(ug/L)",,,"QI","Q","I","Sample","TP07022024A07102024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/02/2024","9:00:00 AM","EDT","07/09/2024","10:52:00 AM","EDT","Citrus","Fort Cooper","3","05/16/2024",1364,1,0.039,"Result_Value(ug/L)",,,"I",,"I","Sample","TP07022024A07102024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/22/2024","9:00:00 AM","EDT","10/28/2024","11:59:00 AM","EDT","Citrus","Fort Cooper","1","08/20/2024",1327,1,0.063,"Result_Value(ug/L)",,,,,,"Sample","TP10222024BTP10282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/22/2024","9:00:00 AM","EDT","10/28/2024","11:59:00 AM","EDT","Citrus","Fort Cooper","2","08/20/2024",1328,1,0.063,"Result_Value(ug/L)",,,,,,"Sample","TP10222024BTP10282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/22/2024","9:00:00 AM","EDT","10/28/2024","11:59:00 AM","EDT","Citrus","Fort Cooper","3","08/20/2024",1329,1,0.065,"Result_Value(ug/L)",,,,,,"Sample","TP10222024BTP10282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","09/19/2024","9:00:00 AM","EDT","09/24/2024","12:15:00 PM","EDT","Citrus","Hampton","1","07/30/2024",977,1,0.041,"Result_Value(ug/L)",,,"I",,"I","Sample","TP09192024A0942024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","09/19/2024","9:00:00 AM","EDT","09/24/2024","12:15:00 PM","EDT","Citrus","Hampton","2","07/30/2024",978,1,0.04,"Result_Value(ug/L)",,,"I",,"I","Sample","TP09192024A0942024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","09/19/2024","9:00:00 AM","EDT","09/24/2024","12:15:00 PM","EDT","Citrus","Hampton","3","07/30/2024",979,1,0.037,"Result_Value(ug/L)",,,"I",,"I","Sample","TP09192024A0942024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/22/2024","9:00:00 AM","EDT","10/28/2024","11:59:00 AM","EDT","Citrus","Hampton","1","08/31/2024",1330,1,0.054,"Result_Value(ug/L)",,,,,,"Sample","TP10222024BTP10282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/22/2024","9:00:00 AM","EDT","10/28/2024","11:59:00 AM","EDT","Citrus","Hampton","2","08/31/2024",1331,1,0.043,"Result_Value(ug/L)",,,"I",,"I","Sample","TP10222024BTP10282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/22/2024","9:00:00 AM","EDT","10/28/2024","11:59:00 AM","EDT","Citrus","Hampton","3","08/31/2024",1332,1,0.054,"Result_Value(ug/L)",,,,,,"Sample","TP10222024BTP10282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/02/2024","9:00:00 AM","EDT","07/09/2024","10:52:00 AM","EDT","Citrus","Magnolia Creek-1","1","05/21/2024",1365,1,0.052,"Result_Value(ug/L)",,,,,,"Sample","TP07022024A07102024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","09/19/2024","9:00:00 AM","EDT","09/24/2024","12:15:00 PM","EDT","Citrus","Magnolia Creek-1","1","07/19/2024",980,1,0.066,"Result_Value(ug/L)",,,,,,"Sample","TP09192024A0942024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/22/2024","9:00:00 AM","EDT","10/28/2024","11:59:00 AM","EDT","Citrus","Magnolia Creek-1","1","08/19/2024",1333,1,0.053,"Result_Value(ug/L)",,,,,,"Sample","TP10222024BTP10282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/02/2024","9:00:00 AM","EDT","07/09/2024","10:52:00 AM","EDT","Citrus","Magnolia Creek-2","1","05/21/2024",1366,1,0.076,"Result_Value(ug/L)",,,,,,"Sample","TP07022024A07102024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/04/2024","9:00:00 AM","EDT","10/08/2024","8:57:00 AM","EDT","Citrus","Magnolia Creek-2","1","07/19/2024",69,1,0.068,"Result_Value(ug/L)",,,,,,"Sample","TP10042024TP10082024","9/19/24 A","Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/22/2024","9:00:00 AM","EDT","10/28/2024","11:59:00 AM","EDT","Citrus","Magnolia Creek-2","1","08/19/2024",1334,1,0.05,"Result_Value(ug/L)",,,,,,"Sample","TP10222024BTP10282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/02/2024","9:00:00 AM","EDT","07/09/2024","10:52:00 AM","EDT","Citrus","Magnolia Creek-3","1","05/21/2024",1367,1,0.051,"Result_Value(ug/L)",,,,,,"Sample","TP07022024A07102024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","09/19/2024","9:00:00 AM","EDT","09/24/2024","12:15:00 PM","EDT","Citrus","Magnolia Creek-3","1","07/19/2024",987,1,0.081,"Result_Value(ug/L)",,,,,,"Sample","TP09192024A0942024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/22/2024","9:00:00 AM","EDT","10/28/2024","11:59:00 AM","EDT","Citrus","Magnolia Creek-3","1","08/19/2024",1335,1,0.054,"Result_Value(ug/L)",,,,,,"Sample","TP10222024BTP10282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/02/2024","9:00:00 AM","EDT","07/09/2024","10:52:00 AM","EDT","Citrus","Magnolia Creek-4","1","05/21/2024",1368,1,0.048,"Result_Value(ug/L)",,,"I",,"I","Sample","TP07022024A07102024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","09/19/2024","9:00:00 AM","EDT","09/24/2024","12:15:00 PM","EDT","Citrus","Magnolia Creek-4","1","07/19/2024",988,1,0.051,"Result_Value(ug/L)",,,,,,"Sample","TP09192024A0942024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/22/2024","9:00:00 AM","EDT","10/28/2024","11:59:00 AM","EDT","Citrus","Magnolia Creek-4","1","08/19/2024",1336,1,0.046,"Result_Value(ug/L)",,,"I",,"I","Sample","TP10222024BTP10282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/02/2024","9:00:00 AM","EDT","07/09/2024","10:52:00 AM","EDT","Citrus","Magnolia Creek-mullet hole","1","05/21/2024",1369,1,0.084,"Result_Value(ug/L)",,,,,,"Sample","TP07022024A07102024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","09/19/2024","9:00:00 AM","EDT","09/24/2024","12:15:00 PM","EDT","Citrus","Magnolia Creek-mullet hole","1","07/19/2024",989,1,0.066,"Result_Value(ug/L)",,,,,,"Sample","TP09192024A0942024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/22/2024","9:00:00 AM","EDT","10/28/2024","11:59:00 AM","EDT","Citrus","Magnolia Creek-mullet hole","1","08/19/2024",1337,1,0.038,"Result_Value(ug/L)",,,"I",,"I","Sample","TP10222024BTP10282024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","09/19/2024","9:00:00 AM","EDT","09/24/2024","12:15:00 PM","EDT","Citrus","Tsala Apopka South","1","07/30/2024",990,1,0.059,"Result_Value(ug/L)",,,,,,"Sample","TP09192024A0942024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","09/19/2024","9:00:00 AM","EDT","09/24/2024","12:15:00 PM","EDT","Citrus","Tsala Apopka South","2","07/30/2024",991,1,0.067,"Result_Value(ug/L)",,,,,,"Sample","TP09192024A0942024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","09/19/2024","9:00:00 AM","EDT","09/24/2024","12:15:00 PM","EDT","Citrus","Tsala Apopka South","3","07/30/2024",992,1,0.085,"Result_Value(ug/L)",,,,,,"Sample","TP09192024A0942024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","08/02/2024","9:00:00 AM","EDT","08/08/2024","10:53:00 AM","EDT","Clay","Asbury North","1","03/19/2023",1326,1,0.043,"Result_Value(ug/L)",,,"QI","Q","I","Sample","TPO822024B08082024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","08/02/2024","9:00:00 AM","EDT","08/08/2024","10:53:00 AM","EDT","Clay","Asbury North","2","03/19/2023",1327,1,0.035,"Result_Value(ug/L)",,,"QI","Q","I","Sample","TPO822024B08082024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","08/02/2024","9:00:00 AM","EDT","08/08/2024","10:53:00 AM","EDT","Clay","Asbury North","3","03/19/2023",1328,1,0.046,"Result_Value(ug/L)",,,"QI","Q","I","Sample","TPO822024B08082024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/02/2024","9:00:00 AM","EDT","07/09/2024","10:52:00 AM","EDT","Clay","Flemingbrook 5","1","04/04/2024",1370,1,0.067,"Result_Value(ug/L)",,,,,,"Sample","TP07022024A07102024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/02/2024","9:00:00 AM","EDT","07/09/2024","10:52:00 AM","EDT","Clay","Flemingbrook 5","2","04/04/2024",1371,1,0.09,"Result_Value(ug/L)",,,,,,"Sample","TP07022024A07102024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/02/2024","9:00:00 AM","EDT","07/09/2024","10:52:00 AM","EDT","Clay","Flemingbrook 6","1","04/04/2024",1372,1,0.121,"Result_Value(ug/L)",,,,,,"Sample","TP07022024A07102024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/02/2024","9:00:00 AM","EDT","07/09/2024","10:52:00 AM","EDT","Clay","Flemingbrook 6","2","04/04/2024",1373,1,0.126,"Result_Value(ug/L)",,,,,,"Sample","TP07022024A07102024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/02/2024","9:00:00 AM","EDT","07/09/2024","10:52:00 AM","EDT","Clay","Lily","1","05/15/2024",1374,1,0.025,"Result_Value(ug/L)",,,"I",,"I","Sample","TP07022024A07102024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/02/2024","9:00:00 AM","EDT","07/09/2024","10:52:00 AM","EDT","Clay","Lily","2","05/15/2024",1375,1,0.02,"Result_Value(ug/L)",,,"I",,"I","Sample","TP07022024A07102024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","07/02/2024","9:00:00 AM","EDT","07/09/2024","10:52:00 AM","EDT","Clay","Lily","3","05/15/2024",1376,1,0.028,"Result_Value(ug/L)",,,"I",,"I","Sample","TP07022024A07102024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/29/2024","9:00:00 AM","EDT","10/31/2024","12:21:00 PM","EDT","Collier","Harveys","1","07/05/2024",1165,1,0.041,"Result_Value(ug/L)",,,"I",,"I","Sample","TP10292024BTP10312024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/29/2024","9:00:00 AM","EDT","10/31/2024","12:21:00 PM","EDT","Collier","Harveys","2","07/05/2024",1166,1,0.036,"Result_Value(ug/L)",,,"I",,"I","Sample","TP10292024BTP10312024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/29/2024","9:00:00 AM","EDT","10/31/2024","12:21:00 PM","EDT","Collier","Harveys","3","07/05/2024",1167,1,0.043,"Result_Value(ug/L)",,,"I",,"I","Sample","TP10292024BTP10312024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","11/01/2024","9:00:00 AM","EDT","11/06/2024","11:01:00 AM","EST","Collier","Harveys","1","08/22/2024",522,1,0.035,"Result_Value(ug/L)",,,"I",,"I","Sample","TP11012024ATP11062024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","11/01/2024","9:00:00 AM","EDT","11/06/2024","11:01:00 AM","EST","Collier","Harveys","2","08/22/2024",523,1,0.022,"Result_Value(ug/L)",,,"I",,"I","Sample","TP11012024ATP11062024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","11/01/2024","9:00:00 AM","EDT","11/06/2024","11:01:00 AM","EST","Collier","Harveys","3","08/22/2024",524,1,0.03,"Result_Value(ug/L)",,,"I",,"I","Sample","TP11012024ATP11062024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/29/2024","9:00:00 AM","EDT","10/31/2024","9:10:00 AM","EDT","Collier","IFAS Collier Pond","2","07/22/2024",1150,1,0.034,"Result_Value(ug/L)",,,"I",,"I","Sample","TP10292024ATP10312024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","10/29/2024","9:00:00 AM","EDT","10/31/2024","9:10:00 AM","EDT","Collier","IFAS Collier Pond","3","07/22/2024",1151,1,0.025,"Result_Value(ug/L)",,,"I",,"I","Sample","TP10292024ATP10312024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","11/01/2024","9:00:00 AM","EDT","11/06/2024","11:01:00 AM","EST","Collier","IFAS Collier Pond","1","08/23/2024",525,1,0.021,"Result_Value(ug/L)",,,"I",,"I","Sample","TP11012024ATP11062024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","11/01/2024","9:00:00 AM","EDT","11/06/2024","11:01:00 AM","EST","Collier","IFAS Collier Pond","2","08/23/2024",526,1,0.032,"Result_Value(ug/L)",,,"I",,"I","Sample","TP11012024ATP11062024",,"Florida Lakewatch","21FLKWAT"
"Total Phosphorus","11/01/2024","9:00:00 AM","EDT","11/06/2024","11:01:00 AM","EST","Collier","IFAS Collier Pond","3","08/23/2024",527,1,0.03,"Result_Value(ug/L)",,,"I",,"I","Sample","TP11012024ATP11062024",,"Florida Lakewatch","21FLKWAT"
