"Org_Analyte_Name","Preparation_Date","Preparation_Time","Preparation_Time_Zone","Analysis_Date","Analysis_Time","Analysis_Time_Zone","County","Lake","Station","Activity_Start_Date","Tube_Number","Dilution","Abs","Result_Value(ug/L)","Result_Comments","QAQC_Qualifier","WIN_Value_Qualifier","Holding_Qualifier","MDL_PQL_Qualifier","Data_Category","Run_ID","Comments","Sampling_Agency_Name","Project_ID"
"Total Nitrogen","10/29/2024","9:00:00 AM","EDT","11/01/2024",,"EDT","Charlotte","WF-6","2","06/20/2024",904,1,1.1679,"Result_Value(ug/L)",,,,,,"Sample","TN10292024A11012024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/29/2024","9:00:00 AM","EDT","11/01/2024",,"EDT","Charlotte","WF-6","1","07/16/2024",905,1,1.2549,"Result_Value(ug/L)",,,,,,"Sample","TN10292024A11012024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/29/2024","9:00:00 AM","EDT","11/01/2024",,"EDT","Charlotte","WF-6","2","07/16/2024",906,1,1.24,"Result_Value(ug/L)",,,,,,"Sample","TN10292024A11012024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","11/08/2024","9:00:00 AM","EST","11/14/2024",,"EST","Charlotte","WF-6","1","08/20/2024",1254,1,1.1954,"Result_Value(ug/L)",,,,,,"Sample","TN1108202411142024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","11/08/2024","9:00:00 AM","EST","11/14/2024",,"EST","Charlotte","WF-6","2","08/20/2024",1255,1,1.2891,"Result_Value(ug/L)",,,,,,"Sample","TN1108202411142024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/31/2024","9:00:00 AM","EDT","11/12/2024",,"EST","Charlotte","White Marsh Inflow","1","07/31/2024",1399,1,0.6626,"Result_Value(ug/L)",,,,,,"Sample","TN10312024A11122024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/31/2024","9:00:00 AM","EDT","11/12/2024",,"EST","Charlotte","White Marsh Inflow","2","07/31/2024",1400,1,0.8533,"Result_Value(ug/L)",,,,,,"Sample","TN10312024A11122024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/31/2024","9:00:00 AM","EDT","11/12/2024",,"EST","Charlotte","White Marsh Inflow","3","07/31/2024",1401,1,0.5857,"Result_Value(ug/L)",,,,,,"Sample","TN10312024A11122024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","11/08/2024","9:00:00 AM","EST","11/14/2024",,"EST","Charlotte","White Marsh Inflow","1","08/29/2024",1256,1,0.6378,"Result_Value(ug/L)",,,,,,"Sample","TN1108202411142024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","11/08/2024","9:00:00 AM","EST","11/14/2024",,"EST","Charlotte","White Marsh Inflow","2","08/29/2024",1257,1,0.5996,"Result_Value(ug/L)",,,,,,"Sample","TN1108202411142024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","11/08/2024","9:00:00 AM","EST","11/14/2024",,"EST","Charlotte","White Marsh Inflow","3","08/29/2024",1258,1,0.6689,"Result_Value(ug/L)",,,,,,"Sample","TN1108202411142024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/29/2024","9:00:00 AM","EDT","11/01/2024",,"EDT","Charlotte","White Marsh Weir","1","04/05/2024",907,1,0.6559,"Result_Value(ug/L)",,,"Q","Q",,"Sample","TN10292024A11012024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/29/2024","9:00:00 AM","EDT","11/01/2024",,"EDT","Charlotte","White Marsh Weir","2","04/05/2024",908,1,0.6698,"Result_Value(ug/L)",,,"Q","Q",,"Sample","TN10292024A11012024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/29/2024","9:00:00 AM","EDT","11/01/2024",,"EDT","Charlotte","White Marsh Weir","3","04/05/2024",909,1,0.6668,"Result_Value(ug/L)",,,"Q","Q",,"Sample","TN10292024A11012024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/29/2024","9:00:00 AM","EDT","11/04/2024",,"EDT","Charlotte","White Marsh Weir","1","07/22/2024",922,1,0.8837,"Result_Value(ug/L)",,,,,,"Sample","TN10292024B11042024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/29/2024","9:00:00 AM","EDT","11/04/2024",,"EDT","Charlotte","White Marsh Weir","2","07/22/2024",923,1,0.9179,"Result_Value(ug/L)",,,,,,"Sample","TN10292024B11042024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/29/2024","9:00:00 AM","EDT","11/04/2024",,"EDT","Charlotte","White Marsh Weir","3","07/22/2024",924,1,0.8966,"Result_Value(ug/L)",,,,,,"Sample","TN10292024B11042024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","11/08/2024","9:00:00 AM","EST","11/14/2024",,"EST","Charlotte","White Marsh Weir","1","08/22/2024",1259,1,1.0017,"Result_Value(ug/L)",,,,,,"Sample","TN1108202411142024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","11/08/2024","9:00:00 AM","EST","11/14/2024",,"EST","Charlotte","White Marsh Weir","2","08/22/2024",1260,1,0.9895,"Result_Value(ug/L)",,,,,,"Sample","TN1108202411142024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","11/08/2024","9:00:00 AM","EST","11/14/2024",,"EST","Charlotte","White Marsh Weir","3","08/22/2024",1261,1,0.9762,"Result_Value(ug/L)",,,,,,"Sample","TN1108202411142024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","09/19/2024","9:00:00 AM","EDT","10/07/2024",,"EDT","Citrus","Crystal River-1","1","07/17/2024",604,1,0.2254,"Result_Value(ug/L)",,,,,,"Sample","TN09192024A10072024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/22/2024","9:00:00 AM","EDT","10/23/2024",,"EDT","Citrus","Crystal River-1","1","08/22/2024",602,1,0.3415,"Result_Value(ug/L)",,,,,,"Sample","TN10222024B10232024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","08/20/2024","9:00:00 AM","EDT","08/26/2024",,"EDT","Citrus","Crystal River-3","1","06/30/2024",3,1,0.2252,"Result_Value(ug/L)",,,,,,"Sample","TN08202024A08262024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","09/19/2024","9:00:00 AM","EDT","10/07/2024",,"EDT","Citrus","Crystal River-6","1","05/24/2024",602,1,0.1566,"Result_Value(ug/L)",,,,,,"Sample","TN09192024A10072024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","09/19/2024","9:00:00 AM","EDT","10/07/2024",,"EDT","Citrus","Crystal River-6","1","06/25/2024",603,1,0.2217,"Result_Value(ug/L)",,,,,,"Sample","TN09192024A10072024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","09/19/2024","9:00:00 AM","EDT","10/07/2024",,"EDT","Citrus","Crystal River-6","1","07/26/2024",606,1,0.2415,"Result_Value(ug/L)",,,,,,"Sample","TN09192024A10072024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","09/19/2024","9:00:00 AM","EDT","10/07/2024",,"EDT","Citrus","Crystal River-6","1","08/25/2024",607,1,0.2895,"Result_Value(ug/L)",,,,,,"Sample","TN09192024A10072024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","09/19/2024","9:00:00 AM","EDT","10/07/2024",,"EDT","Citrus","Crystal River-7","1","07/17/2024",605,1,0.3187,"Result_Value(ug/L)",,,,,,"Sample","TN09192024A10072024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/22/2024","9:00:00 AM","EDT","10/23/2024",,"EDT","Citrus","Crystal River-7","1","08/22/2024",603,1,0.3099,"Result_Value(ug/L)",,,,,,"Sample","TN10222024B10232024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","09/19/2024","9:00:00 AM","EDT","10/07/2024",,"EDT","Citrus","Floral City","1","07/30/2024",608,1,0.7413,"Result_Value(ug/L)",,,,,,"Sample","TN09192024A10072024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","09/19/2024","9:00:00 AM","EDT","10/07/2024",,"EDT","Citrus","Floral City","2","07/30/2024",609,1,0.8153,"Result_Value(ug/L)",,,,,,"Sample","TN09192024A10072024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","09/19/2024","9:00:00 AM","EDT","10/07/2024",,"EDT","Citrus","Floral City","3","07/30/2024",610,1,0.8224,"Result_Value(ug/L)",,,,,,"Sample","TN09192024A10072024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","09/19/2024","9:00:00 AM","EDT","10/07/2024",,"EDT","Citrus","Floral City North","1","07/30/2024",611,1,0.8324,"Result_Value(ug/L)",,,,,,"Sample","TN09192024A10072024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","09/19/2024","9:00:00 AM","EDT","10/07/2024",,"EDT","Citrus","Floral City North","2","07/30/2024",612,1,0.8351,"Result_Value(ug/L)",,,,,,"Sample","TN09192024A10072024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","09/19/2024","9:00:00 AM","EDT","10/07/2024",,"EDT","Citrus","Floral City North","3","07/30/2024",613,1,0.818,"Result_Value(ug/L)",,,,,,"Sample","TN09192024A10072024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/22/2024","9:00:00 AM","EDT","10/23/2024",,"EDT","Citrus","Floral City North","1","08/31/2024",604,1,0.8567,"Result_Value(ug/L)",,,,,,"Sample","TN10222024B10232024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/22/2024","9:00:00 AM","EDT","10/23/2024",,"EDT","Citrus","Floral City North","2","08/31/2024",605,1,0.6592,"Result_Value(ug/L)",,,,,,"Sample","TN10222024B10232024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/22/2024","9:00:00 AM","EDT","10/23/2024",,"EDT","Citrus","Floral City North","3","08/31/2024",606,1,0.8052,"Result_Value(ug/L)",,,,,,"Sample","TN10222024B10232024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","07/02/2024","9:00:00 AM","EDT","07/10/2024",,"EDT","Citrus","Fort Cooper","2","05/16/2024",163,1,0.8106,"Result_Value(ug/L)",,,"Q","Q",,"Sample","TN07022024A07102024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","07/02/2024","9:00:00 AM","EDT","07/10/2024",,"EDT","Citrus","Fort Cooper","3","05/16/2024",164,1,0.8105,"Result_Value(ug/L)",,,,,,"Sample","TN07022024A07102024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/22/2024","9:00:00 AM","EDT","10/23/2024",,"EDT","Citrus","Fort Cooper","1","08/20/2024",607,1,1.2225,"Result_Value(ug/L)",,,,,,"Sample","TN10222024B10232024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/22/2024","9:00:00 AM","EDT","10/23/2024",,"EDT","Citrus","Fort Cooper","2","08/20/2024",608,1,0.9908,"Result_Value(ug/L)",,,,,,"Sample","TN10222024B10232024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/22/2024","9:00:00 AM","EDT","10/23/2024",,"EDT","Citrus","Fort Cooper","3","08/20/2024",609,1,1.0931,"Result_Value(ug/L)",,,,,,"Sample","TN10222024B10232024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","09/19/2024","9:00:00 AM","EDT","10/07/2024",,"EDT","Citrus","Hampton","1","07/30/2024",617,1,0.548,"Result_Value(ug/L)",,,,,,"Sample","TN09192024A10072024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","09/19/2024","9:00:00 AM","EDT","10/07/2024",,"EDT","Citrus","Hampton","2","07/30/2024",618,1,0.7574,"Result_Value(ug/L)",,,,,,"Sample","TN09192024A10072024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","09/19/2024","9:00:00 AM","EDT","10/07/2024",,"EDT","Citrus","Hampton","3","07/30/2024",619,1,0.7588,"Result_Value(ug/L)",,,,,,"Sample","TN09192024A10072024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/22/2024","9:00:00 AM","EDT","10/23/2024",,"EDT","Citrus","Hampton","1","08/31/2024",610,1,0.7245,"Result_Value(ug/L)",,,,,,"Sample","TN10222024B10232024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/22/2024","9:00:00 AM","EDT","10/23/2024",,"EDT","Citrus","Hampton","2","08/31/2024",611,1,0.6844,"Result_Value(ug/L)",,,,,,"Sample","TN10222024B10232024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/22/2024","9:00:00 AM","EDT","10/23/2024",,"EDT","Citrus","Hampton","3","08/31/2024",612,1,0.7146,"Result_Value(ug/L)",,,,,,"Sample","TN10222024B10232024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","07/02/2024","9:00:00 AM","EDT","07/10/2024",,"EDT","Citrus","Magnolia Creek-1","1","05/21/2024",165,1,0.3129,"Result_Value(ug/L)",,,,,,"Sample","TN07022024A07102024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","09/19/2024","9:00:00 AM","EDT","10/07/2024",,"EDT","Citrus","Magnolia Creek-1","1","07/19/2024",620,1,0.3431,"Result_Value(ug/L)",,,,,,"Sample","TN09192024A10072024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/22/2024","9:00:00 AM","EDT","10/23/2024",,"EDT","Citrus","Magnolia Creek-1","1","08/19/2024",613,1,0.272,"Result_Value(ug/L)",,,,,,"Sample","TN10222024B10232024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","07/02/2024","9:00:00 AM","EDT","07/10/2024",,"EDT","Citrus","Magnolia Creek-2","1","05/21/2024",166,1,0.357,"Result_Value(ug/L)",,,,,,"Sample","TN07022024A07102024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","09/19/2024","9:00:00 AM","EDT","10/07/2024",,"EDT","Citrus","Magnolia Creek-2","1","07/19/2024",621,1,0.3278,"Result_Value(ug/L)",,,,,,"Sample","TN09192024A10072024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/22/2024","9:00:00 AM","EDT","10/23/2024",,"EDT","Citrus","Magnolia Creek-2","1","08/19/2024",614,1,0.275,"Result_Value(ug/L)",,,,,,"Sample","TN10222024B10232024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","07/02/2024","9:00:00 AM","EDT","07/10/2024",,"EDT","Citrus","Magnolia Creek-3","1","05/21/2024",167,1,0.3438,"Result_Value(ug/L)",,,,,,"Sample","TN07022024A07102024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","09/19/2024","9:00:00 AM","EDT","10/07/2024",,"EDT","Citrus","Magnolia Creek-3","1","07/19/2024",627,1,0.2843,"Result_Value(ug/L)",,,,,,"Sample","TN09192024A10072024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/22/2024","9:00:00 AM","EDT","10/23/2024",,"EDT","Citrus","Magnolia Creek-3","1","08/19/2024",615,1,0.378,"Result_Value(ug/L)",,,,,,"Sample","TN10222024B10232024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","07/02/2024","9:00:00 AM","EDT","07/10/2024",,"EDT","Citrus","Magnolia Creek-4","1","05/21/2024",168,1,0.2377,"Result_Value(ug/L)",,,,,,"Sample","TN07022024A07102024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","09/19/2024","9:00:00 AM","EDT","10/07/2024",,"EDT","Citrus","Magnolia Creek-4","1","07/19/2024",628,1,0.4069,"Result_Value(ug/L)",,,,,,"Sample","TN09192024A10072024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/22/2024","9:00:00 AM","EDT","10/23/2024",,"EDT","Citrus","Magnolia Creek-4","1","08/19/2024",616,1,0.3471,"Result_Value(ug/L)",,,,,,"Sample","TN10222024B10232024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","07/02/2024","9:00:00 AM","EDT","07/10/2024",,"EDT","Citrus","Magnolia Creek-mullet hole","1","05/21/2024",169,1,0.2649,"Result_Value(ug/L)",,,,,,"Sample","TN07022024A07102024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","09/19/2024","9:00:00 AM","EDT","10/07/2024",,"EDT","Citrus","Magnolia Creek-mullet hole","1","07/19/2024",629,1,0.1904,"Result_Value(ug/L)",,,,,,"Sample","TN09192024A10072024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/22/2024","9:00:00 AM","EDT","10/23/2024",,"EDT","Citrus","Magnolia Creek-mullet hole","1","08/19/2024",617,1,0.0935,"Result_Value(ug/L)",,,,,,"Sample","TN10222024B10232024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","09/19/2024","9:00:00 AM","EDT","10/07/2024",,"EDT","Citrus","Tsala Apopka South","1","07/30/2024",630,1,0.7555,"Result_Value(ug/L)",,,,,,"Sample","TN09192024A10072024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","09/19/2024","9:00:00 AM","EDT","10/07/2024",,"EDT","Citrus","Tsala Apopka South","2","07/30/2024",631,1,0.8391,"Result_Value(ug/L)",,,,,,"Sample","TN09192024A10072024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","09/19/2024","9:00:00 AM","EDT","10/07/2024",,"EDT","Citrus","Tsala Apopka South","3","07/30/2024",632,1,0.8528,"Result_Value(ug/L)",,,,,,"Sample","TN09192024A10072024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","08/02/2024","9:00:00 AM","EDT","08/08/2024",,"EDT","Clay","Asbury North","1","03/19/2023",166,1,0.3172,"Result_Value(ug/L)",,,"Q","Q",,"Sample","TN0802202408082024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","08/02/2024","9:00:00 AM","EDT","08/08/2024",,"EDT","Clay","Asbury North","2","03/19/2023",167,1,0.3082,"Result_Value(ug/L)",,,"Q","Q",,"Sample","TN0802202408082024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","08/02/2024","9:00:00 AM","EDT","08/08/2024",,"EDT","Clay","Asbury North","3","03/19/2023",168,1,0.3004,"Result_Value(ug/L)",,,"Q","Q",,"Sample","TN0802202408082024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","07/02/2024","9:00:00 AM","EDT","07/10/2024",,"EDT","Clay","Flemingbrook 5","1","04/04/2024",170,1,0.5996,"Result_Value(ug/L)",,,,,,"Sample","TN07022024A07102024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","07/02/2024","9:00:00 AM","EDT","07/10/2024",,"EDT","Clay","Flemingbrook 5","2","04/04/2024",171,1,0.5829,"Result_Value(ug/L)",,,,,,"Sample","TN07022024A07102024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","07/02/2024","9:00:00 AM","EDT","07/10/2024",,"EDT","Clay","Flemingbrook 6","1","04/04/2024",172,1,0.7428,"Result_Value(ug/L)",,,,,,"Sample","TN07022024A07102024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","07/02/2024","9:00:00 AM","EDT","07/10/2024",,"EDT","Clay","Flemingbrook 6","2","04/04/2024",173,1,0.6114,"Result_Value(ug/L)",,,,,,"Sample","TN07022024A07102024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","07/02/2024","9:00:00 AM","EDT","07/10/2024",,"EDT","Clay","Lily","1","05/15/2024",174,1,0.3113,"Result_Value(ug/L)",,,,,,"Sample","TN07022024A07102024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","07/02/2024","9:00:00 AM","EDT","07/10/2024",,"EDT","Clay","Lily","2","05/15/2024",175,1,0.2939,"Result_Value(ug/L)",,,,,,"Sample","TN07022024A07102024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","07/02/2024","9:00:00 AM","EDT","07/10/2024",,"EDT","Clay","Lily","3","05/15/2024",176,1,0.313,"Result_Value(ug/L)",,,,,,"Sample","TN07022024A07102024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/29/2024","9:00:00 AM","EDT","11/04/2024",,"EDT","Collier","Harveys","1","07/05/2024",925,1,1.1926,"Result_Value(ug/L)",,,,,,"Sample","TN10292024B11042024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/29/2024","9:00:00 AM","EDT","11/04/2024",,"EDT","Collier","Harveys","2","07/05/2024",926,1,1.153,"Result_Value(ug/L)",,,,,,"Sample","TN10292024B11042024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/29/2024","9:00:00 AM","EDT","11/04/2024",,"EDT","Collier","Harveys","3","07/05/2024",927,1,1.1236,"Result_Value(ug/L)",,,,,,"Sample","TN10292024B11042024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","11/01/2024","9:00:00 AM","EDT","11/13/2024",,"EST","Collier","Harveys","1","08/22/2024",122,1,1.0229,"Result_Value(ug/L)",,,,,,"Sample","TN11012024A11132024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","11/08/2024","9:00:00 AM","EST","11/14/2024",,"EST","Collier","Harveys","2","08/22/2024",,1,0.5773,"Result_Value(ug/L)",,"J",,,,"Sample","TN1108202411142024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","11/01/2024","9:00:00 AM","EDT","11/13/2024",,"EST","Collier","Harveys","3","08/22/2024",124,1,0.9382,"Result_Value(ug/L)",,,,,,"Sample","TN11012024A11132024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/29/2024","9:00:00 AM","EDT","11/01/2024",,"EDT","Collier","IFAS Collier Pond","2","07/22/2024",910,1,0.488,"Result_Value(ug/L)",,,,,,"Sample","TN10292024A11012024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/29/2024","9:00:00 AM","EDT","11/01/2024",,"EDT","Collier","IFAS Collier Pond","3","07/22/2024",911,1,0.4607,"Result_Value(ug/L)",,,,,,"Sample","TN10292024A11012024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","11/01/2024","9:00:00 AM","EDT","11/13/2024",,"EST","Collier","IFAS Collier Pond","1","08/23/2024",125,1,0.4578,"Result_Value(ug/L)",,,,,,"Sample","TN11012024A11132024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","11/01/2024","9:00:00 AM","EDT","11/13/2024",,"EST","Collier","IFAS Collier Pond","2","08/23/2024",126,1,0.4385,"Result_Value(ug/L)",,,,,,"Sample","TN11012024A11132024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","11/01/2024","9:00:00 AM","EDT","11/13/2024",,"EST","Collier","IFAS Collier Pond","3","08/23/2024",127,1,0.4058,"Result_Value(ug/L)",,,,,,"Sample","TN11012024A11132024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","11/01/2024","9:00:00 AM","EDT","11/13/2024",,"EST","Collier","Islandwalk","8","08/07/2024",131,1,0.5071,"Result_Value(ug/L)",,,,,,"Sample","TN11012024A11132024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","07/23/2024","9:00:00 AM","EDT","07/26/2024",,"EDT","Collier","PCL-16","3","06/29/2024",385,1,0.4736,"Result_Value(ug/L)",,,,,,"Sample","TN07232024A07262024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","07/23/2024","9:00:00 AM","EDT","07/26/2024",,"EDT","Collier","PCL-16","4","06/29/2024",386,1,0.4911,"Result_Value(ug/L)",,,,,,"Sample","TN07232024A07262024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","11/01/2024","9:00:00 AM","EDT","11/13/2024",,"EST","Collier","PCL-16","1","08/28/2024",141,1,0.652,"Result_Value(ug/L)",,,,,,"Sample","TN11012024A11132024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","11/01/2024","9:00:00 AM","EDT","11/13/2024",,"EST","Collier","PCL-16","2","08/28/2024",147,1,0.628,"Result_Value(ug/L)",,,,,,"Sample","TN11012024A11132024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","11/01/2024","9:00:00 AM","EDT","11/13/2024",,"EST","Collier","PCL-16","3","08/28/2024",148,1,0.5964,"Result_Value(ug/L)",,,,,,"Sample","TN11012024A11132024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","11/01/2024","9:00:00 AM","EDT","11/13/2024",,"EST","Collier","PCL-16","4","08/28/2024",149,1,0.5072,"Result_Value(ug/L)",,,,,,"Sample","TN11012024A11132024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","11/01/2024","9:00:00 AM","EDT","11/13/2024",,"EST","Collier","PCL-2","1","08/28/2024",138,1,0.3736,"Result_Value(ug/L)",,,,,,"Sample","TN11012024A11132024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","07/26/2024","12:00:00 PM","EDT","07/29/2024",,"EDT","Collier","PCL-5","1","01/24/2024",500,1,0.5581,"Result_Value(ug/L)",,,"Q","Q",,"Sample","TN07162024072924",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","11/01/2024","9:00:00 AM","EDT","11/13/2024",,"EST","Collier","PCL-5","1","08/28/2024",139,1,0.6436,"Result_Value(ug/L)",,,,,,"Sample","TN11012024A11132024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","11/01/2024","9:00:00 AM","EDT","11/13/2024",,"EST","Collier","PCL-5","2","08/28/2024",140,1,0.5264,"Result_Value(ug/L)",,,,,,"Sample","TN11012024A11132024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/29/2024","9:00:00 AM","EDT","11/04/2024",,"EDT","Collier","Quarry","1","04/01/2024",935,1,0.5984,"Result_Value(ug/L)",,,"Q","Q",,"Sample","TN10292024B11042024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/29/2024","9:00:00 AM","EDT","11/04/2024",,"EDT","Collier","Quarry","2","04/01/2024",936,1,0.5087,"Result_Value(ug/L)",,,"Q","Q",,"Sample","TN10292024B11042024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/29/2024","9:00:00 AM","EDT","11/04/2024",,"EDT","Collier","Quarry","3","04/01/2024",937,1,0.5063,"Result_Value(ug/L)",,,"Q","Q",,"Sample","TN10292024B11042024",,"Florida Lakewatch","21FLKWAT"
"Total Nitrogen","10/29/2024","9:00:00 AM","EDT","11/04/2024",,"EDT","Collier","Quarry","1","05/10/2024",941,1,0.5738,"Result_Value(ug/L)",,,"Q","Q",,"Sample","TN10292024B11042024",,"Florida Lakewatch","21FLKWAT"
