"Preparation_Date","Preparation_Time","Preparation_Time_Zone","Analysis_Date","Analysis_Time","Analysis_Time_Zone","County","Lake","Station","Activity_Start_Date","Activity_Start_Time","Activity_Time_Zone","Vol Filtered (L)","Ethanol (ml)","Tube #","750","664","647","630","750 (HCL)","665 (HCL)","Result_Value(ug/L)","Result_Comments","QAQC_Qualifier","WIN_Value_Qualifier","Holding_Qualifier","MDL_PQL_Qualifier","Data_Category","Run_ID","Study","Comments","StartDate","PrepDate","AnDate","Value_Qualifier","Sampling_Agency_Name","Project_ID"
"08/20/2025",,"EST","10/02/2025",09:29:59,"EST","Alachua","Lochloosa_Lynch_Student Project","OP3","08/20/2025",,"EST",0.09,8,29,0.004,0.078,0.027,0.004,0.003,0.049,75,,,"",,,"Sample","CHLU1001202510022025","Student Project",,2025-08-20,2025-08-20,2025-10-02,,"Florida Lakewatch","21FLKWAT"
"08/20/2025",,"EST","10/02/2025",09:29:59,"EST","Alachua","Lochloosa_Lynch_Student Project","LC","08/20/2025",,"EST",0.45,8,30,0.003,0.204,0.069,0.003,0.004,0.136,40,,,"",,,"Sample","CHLU1001202510022025","Student Project",,2025-08-20,2025-08-20,2025-10-02,,"Florida Lakewatch","21FLKWAT"
"08/20/2025",,"EST","10/02/2025",09:29:59,"EST","Alachua","Lochloosa_Lynch_Student Project","L2","08/20/2025",,"EST",0.16,8,31,0.001,0.077,0.026,0.001,0.006,0.055,43,,,"",,,"Sample","CHLU1001202510022025","Student Project",,2025-08-20,2025-08-20,2025-10-02,,"Florida Lakewatch","21FLKWAT"
"08/20/2025",,"EST","10/02/2025",09:29:59,"EST","Alachua","Lochloosa_Lynch_Student Project","L4","08/20/2025",,"EST",0.12,8,32,0.002,0.082,0.028,0.002,0.002,0.054,60,,,"",,,"Sample","CHLU1001202510022025","Student Project",,2025-08-20,2025-08-20,2025-10-02,,"Florida Lakewatch","21FLKWAT"
"08/20/2025",,"EST","10/02/2025",09:29:59,"EST","Alachua","Lochloosa_Lynch_Student Project","L5","08/20/2025",,"EST",0.15,8,33,0.008,0.1,0.041,0.008,0.006,0.068,55,,,"",,,"Sample","CHLU1001202510022025","Student Project",,2025-08-20,2025-08-20,2025-10-02,,"Florida Lakewatch","21FLKWAT"
"09/23/2025",,"EST","10/02/2025",09:29:59,"EST","Alachua","Lochloosa_Lynch_Student Project","OP1","09/23/2025",,"EST",0.095,8,34,0.003,0.054,0.02,0.003,0.007,0.041,49,,,"",,,"Sample","CHLU1001202510022025","Student Project",,2025-09-23,2025-09-23,2025-10-02,,"Florida Lakewatch","21FLKWAT"
"09/23/2025",,"EST","10/02/2025",09:29:59,"EST","Alachua","Lochloosa_Lynch_Student Project","OP2","09/23/2025",,"EST",0.07,8,35,0.007,0.057,0.024,0.007,0.01,0.043,65,,,"",,,"Sample","CHLU1001202510022025","Student Project",,2025-09-23,2025-09-23,2025-10-02,,"Florida Lakewatch","21FLKWAT"
"09/23/2025",,"EST","10/02/2025",09:29:59,"EST","Alachua","Lochloosa_Lynch_Student Project","OP3","09/23/2025",,"EST",0.105,8,36,0.006,0.064,0.024,0.006,0.007,0.044,50,,,"",,,"Sample","CHLU1001202510022025","Student Project",,2025-09-23,2025-09-23,2025-10-02,,"Florida Lakewatch","21FLKWAT"
"09/23/2025",,"EST","10/02/2025",09:29:59,"EST","Alachua","Lochloosa_Lynch_Student Project","LC","09/23/2025",,"EST",0.265,8,37,0.009,0.248,0.078,0.009,0.001,0.156,82,,,"",,,"Sample","CHLU1001202510022025","Student Project",,2025-09-23,2025-09-23,2025-10-02,,"Florida Lakewatch","21FLKWAT"
"09/23/2025",,"EST","10/02/2025",09:29:59,"EST","Alachua","Lochloosa_Lynch_Student Project","L2","09/23/2025",,"EST",0.175,8,38,0.006,0.092,0.033,0.006,0.005,0.059,45,,,"",,,"Sample","CHLU1001202510022025","Student Project",,2025-09-23,2025-09-23,2025-10-02,,"Florida Lakewatch","21FLKWAT"
"09/23/2025",,"EST","10/02/2025",09:29:59,"EST","Alachua","Lochloosa_Lynch_Student Project","L4","09/23/2025",,"EST",0.1,8,39,0.008,0.063,0.025,0.008,0.002,0.036,50,,,"",,,"Sample","CHLU1001202510022025","Student Project",,2025-09-23,2025-09-23,2025-10-02,,"Florida Lakewatch","21FLKWAT"
"09/23/2025",,"EST","10/02/2025",09:29:59,"EST","Alachua","Lochloosa_Lynch_Student Project","L5","09/23/2025",,"EST",0.135,8,40,0.006,0.074,0.028,0.006,0.006,0.05,46,,,"",,,"Sample","CHLU1001202510022025","Student Project",,2025-09-23,2025-09-23,2025-10-02,,"Florida Lakewatch","21FLKWAT"
"06/29/2025",,"EST","10/02/2025",09:29:59,"EST","Alachua","Hatchet Creek","1","06/29/2025",,"EST",0.3,8,42,0.004,0.034,0.016,0.004,0.005,0.025,9,,,"",,,"Sample","CHLU1001202510022025","Student Project",,2025-06-29,2025-06-29,2025-10-02,,"Florida Lakewatch","21FLKWAT"
"07/16/2025",,"EST","10/02/2025",09:29:59,"EST","Alachua","Sweetwater Will","1","07/16/2025",,"EST",0.5,8,43,0,0.031,0.011,0,0.005,0.027,6,,,"",,,"Sample","CHLU1001202510022025","Student Project",,2025-07-16,2025-07-16,2025-10-02,,"Florida Lakewatch","21FLKWAT"
,,,"10/02/2025",09:29:59,"EST",,,"CCV2",,,,0.008,8,44,0.003,0.018,0.007,0.003,0.001,0.01,171,,,"",,,"QAQC","CHLU1001202510022025","Student Project",,,,2025-10-02,,"Florida Lakewatch","21FLKWAT"
,,,"10/02/2025",09:29:59,"EST",,,"MLBK3",,,,1,8,45,0.003,0.004,0.004,0.003,0.001,0.003,1,,,"TI",,"TI","QAQC","CHLU1001202510022025","Student Project",,,,2025-10-02,"U","Florida Lakewatch","21FLKWAT"
"07/17/2025",,"EST","10/02/2025",09:29:59,"EST","Alachua","Sweetwater Duck","1","07/17/2025",,"EST",1,8,46,0.002,0.01,0.006,0.002,0.005,0.008,1,,,"U",,"U","Sample","CHLU1001202510022025","Student Project",,2025-07-17,2025-07-17,2025-10-02,"U","Florida Lakewatch","21FLKWAT"
"07/15/2025",,"EST","10/02/2025",09:29:59,"EST","Alachua","Three Lakes Creek","1","07/15/2025",,"EST",0.935,8,47,0.004,0.009,0.007,0.004,0.005,0.009,1,,,"TI",,"TI","Sample","CHLU1001202510022025","Student Project",,2025-07-15,2025-07-15,2025-10-02,"U","Florida Lakewatch","21FLKWAT"
"07/17/2025",,"EST","10/02/2025",09:29:59,"EST","Alachua","Tumblin Creek","1","07/17/2025",,"EST",0.495,8,48,0.003,0.049,0.02,0.003,0.005,0.035,8,,,"",,,"Sample","CHLU1001202510022025","Student Project",,2025-07-17,2025-07-17,2025-10-02,,"Florida Lakewatch","21FLKWAT"
"07/24/2025",,"EST","10/02/2025",09:29:59,"EST","Alachua","Beville","1","07/24/2025",,"EST",0.5,8,50,0.003,0.007,0.006,0.003,0.005,0.005,1,,,"U",,"U","Sample","CHLU1001202510022025","Student Project",,2025-07-24,2025-07-24,2025-10-02,"U","Florida Lakewatch","21FLKWAT"
"08/09/2025",,"EST","10/02/2025",09:29:59,"EST","Alachua","Blues Creek Up","1","08/09/2025",,"EST",0.5,8,51,0.004,0.009,0.006,0.004,0.001,0.005,1,,,"U",,"U","Sample","CHLU1001202510022025","Student Project",,2025-08-09,2025-08-09,2025-10-02,"U","Florida Lakewatch","21FLKWAT"
"07/25/2025",,"EST","10/02/2025",09:29:59,"EST","Alachua","Hogtown Head","1","07/25/2025",,"EST",0.5,8,52,0.002,0.021,0.01,0.002,0.003,0.016,3,,,"",,,"Sample","CHLU1001202510022025","Student Project",,2025-07-25,2025-07-25,2025-10-02,,"Florida Lakewatch","21FLKWAT"
"07/29/2025",,"EST","10/02/2025",09:29:59,"EST","Alachua","Hogtown Ring","1","07/29/2025",,"EST",0.5,8,53,0.005,0.013,0.008,0.005,0.001,0.007,1,,,"U",,"U","Sample","CHLU1001202510022025","Student Project",,2025-07-29,2025-07-29,2025-10-02,"U","Florida Lakewatch","21FLKWAT"
"07/30/2025",,"EST","10/02/2025",09:29:59,"EST","Alachua","Possum Creek","1","07/30/2025",,"EST",0.5,8,54,0.003,0.005,0.005,0.003,0.003,0.003,1,,,"TI",,"TI","Sample","CHLU1001202510022025","Student Project",,2025-07-30,2025-07-30,2025-10-02,"U","Florida Lakewatch","21FLKWAT"
"08/12/2025",19:19:59,"EST","10/02/2025",09:29:59,"EST","Alachua","Orange","5","08/12/2025",12:00:00,"EST",0.2,8,59,0.12,0.376,0.157,0.12,0.107,0.339,119,,,"",,,"Sample","CHLU1001202510022025","Student Project",,2025-08-12,2025-08-12,2025-10-02,,"Florida Lakewatch","21FLKWAT"
"08/17/2025",18:00:00,"EST","10/02/2025",09:29:59,"EST","Leon","Miccusukee","1","08/17/2025",15:30:00,"EST",0.4,8,60,0.009,0.038,0.02,0.009,0.009,0.031,7,,,"",,,"Sample","CHLU1001202510022025","Student Project",,2025-08-17,2025-08-17,2025-10-02,,"Florida Lakewatch","21FLKWAT"
"08/17/2025",18:05:00,"EST","10/02/2025",09:29:59,"EST","Leon","Miccusukee","2","08/17/2025",15:35:00,"EST",0.2,8,61,0.105,0.184,0.084,0.105,0.097,0.17,39,,,"",,,"Sample","CHLU1001202510022025","Student Project",,2025-08-17,2025-08-17,2025-10-02,,"Florida Lakewatch","21FLKWAT"
"08/17/2025",18:10:00,"EST","10/02/2025",09:29:59,"EST","Leon","Miccusukee","3","08/17/2025",15:40:00,"EST",0.125,8,62,0.097,0.194,0.086,0.097,0.092,0.177,75,,,"",,,"Sample","CHLU1001202510022025","Student Project",,2025-08-17,2025-08-17,2025-10-02,,"Florida Lakewatch","21FLKWAT"
"08/17/2025",18:14:59,"EST","10/02/2025",09:29:59,"EST","Leon","Miccusukee","4","08/17/2025",15:59:59,"EST",0.2,8,63,0.008,0.084,0.034,0.008,0.009,0.066,34,,,"",,,"Sample","CHLU1001202510022025","Student Project",,2025-08-17,2025-08-17,2025-10-02,,"Florida Lakewatch","21FLKWAT"
"08/17/2025",18:20:00,"EST","10/02/2025",09:29:59,"EST","Leon","Miccusukee","5","08/17/2025",16:15:00,"EST",0.2,8,64,0.083,0.203,0.09,0.083,0.078,0.185,57,,,"",,,"Sample","CHLU1001202510022025","Student Project",,2025-08-17,2025-08-17,2025-10-02,,"Florida Lakewatch","21FLKWAT"
,,,"10/02/2025",09:29:59,"EST",,,"CCV3",,,,0.008,8,65,0.003,0.019,0.007,0.003,0.003,0.013,183,,,"Q","Q",,"Sample","CHLU1001202510022025","Student Project",,,,2025-10-02,"Q","Florida Lakewatch","21FLKWAT"
,,,"10/02/2025",09:29:59,"EST",,,,,,,,8,66,,,,,,,,,,"",,,"QAQC","CHLU1001202510022025","Student Project",,,,2025-10-02,,"Florida Lakewatch","21FLKWAT"
,,,"10/02/2025",09:29:59,"EST",,,,,,,,8,67,,,,,,,,,,"",,,"QAQC","CHLU1001202510022025","Student Project",,,,2025-10-02,,"Florida Lakewatch","21FLKWAT"
,,,"10/02/2025",09:29:59,"EST",,,"CCV4",,,,0.008,8,73,,,,,,,1,,,"QTI","Q","TI","Sample","CHLU1001202510022025","Student Project",,,,2025-10-02,"QU","Florida Lakewatch","21FLKWAT"
,,,"10/02/2025",09:29:59,"EST",,,"CCV4",,,,0.008,8,88,,,,,,,1,,"J","TI",,"TI","QAQC","CHLU1001202510022025","Student Project",,,,2025-10-02,"U","Florida Lakewatch","21FLKWAT"
,,,"10/02/2025",09:29:59,"EST",,,"MLBK5",,,,1,8,89,,,,,,,1,,,"TI",,"TI","QAQC","CHLU1001202510022025","Student Project",,,,2025-10-02,"U","Florida Lakewatch","21FLKWAT"
,,,"10/02/2025",09:29:59,"EST",,,"CCV5",,,,0.008,8,110,,,,,,,1,,"J","TI",,"TI","QAQC","CHLU1001202510022025","Student Project",,,,2025-10-02,"U","Florida Lakewatch","21FLKWAT"
,,,"10/22/2025",10:00:00,"EST",,,"MBLK1",,,,1,8,1,0.003,0.004,0.004,0.003,0.002,0.003,1,,,"QTI","Q","TI","QAQC","CHLU1020202510222025",,,,,2025-10-22,"QU","Florida Lakewatch","21FLKWAT"
,,,"10/22/2025",10:00:00,"EST",,,"CCV1",,,,0.008,8,22,0.006,0.022,0.01,0.006,0.004,0.015,183,,,"",,,"QAQC","CHLU1020202510222025",,,,,2025-10-22,,"Florida Lakewatch","21FLKWAT"
,,,"10/22/2025",10:00:00,"EST",,,"MLBK2",,,,1,8,23,0.006,0.01,0.009,0.006,0.006,0.009,1,,,"TI",,"TI","QAQC","CHLU1020202510222025",,,,,2025-10-22,"U","Florida Lakewatch","21FLKWAT"
,,,"10/22/2025",10:00:00,"EST",,,"CCV2",,,,0.008,8,39,,,,,,,1,,,"QTI","Q","TI","Sample","CHLU1020202510222025",,,,,2025-10-22,"QU","Florida Lakewatch","21FLKWAT"
,,,"10/22/2025",10:00:00,"EST",,,"CCV2",,,,0.008,8,44,0.004,0.021,0.009,0.004,0.002,0.012,193,,,"",,,"QAQC","CHLU1020202510222025",,,,,2025-10-22,,"Florida Lakewatch","21FLKWAT"
,,,"10/22/2025",10:00:00,"EST",,,"MLBK3",,,,1,8,45,,,,,,,1,,,"TI",,"TI","QAQC","CHLU1020202510222025",,,,,2025-10-22,"U","Florida Lakewatch","21FLKWAT"
,,,"10/22/2025",10:00:00,"EST",,,"CCV3",,,,0.008,8,66,,,,,,,1,,"J","TI",,"TI","QAQC","CHLU1020202510222025",,,,,2025-10-22,"U","Florida Lakewatch","21FLKWAT"
,,,"10/22/2025",10:00:00,"EST",,,"MLBK4",,,,1,8,67,,,,,,,1,,,"TI",,"TI","QAQC","CHLU1020202510222025",,,,,2025-10-22,"U","Florida Lakewatch","21FLKWAT"
,,,"10/22/2025",10:00:00,"EST",,,"CCV4",,,,0.008,8,73,,,,,,,1,,"J","QTI","Q","TI","Sample","CHLU1020202510222025",,,,,2025-10-22,"QU","Florida Lakewatch","21FLKWAT"
,,,"10/22/2025",10:00:00,"EST",,,"CCV4",,,,0.008,8,88,,,,,,,1,,"J","TI",,"TI","QAQC","CHLU1020202510222025",,,,,2025-10-22,"U","Florida Lakewatch","21FLKWAT"
,,,"10/22/2025",10:00:00,"EST",,,"MLBK5",,,,1,8,89,,,,,,,1,,,"TI",,"TI","QAQC","CHLU1020202510222025",,,,,2025-10-22,"U","Florida Lakewatch","21FLKWAT"
,,,"10/22/2025",10:00:00,"EST",,,"CCV5",,,,0.008,8,110,,,,,,,1,,"J","TI",,"TI","QAQC","CHLU1020202510222025",,,,,2025-10-22,"U","Florida Lakewatch","21FLKWAT"
,,,"10/22/2025",12:30:00,"EST",,,"MBLK1",,,,1,8,1,0.002,0.002,0.003,0.002,0.002,0.002,1,,,"QTI","Q","TI","QAQC","CHLU1020202510222025",,,,,2025-10-22,"QU","Florida Lakewatch","21FLKWAT"
,,,"10/22/2025",12:30:00,"EST",,,"CCV1",,,,0.008,8,22,0.003,0.02,0.008,0.003,0.003,0.012,193,,,"",,,"QAQC","CHLU1020202510222025",,,,,2025-10-22,,"Florida Lakewatch","21FLKWAT"
,,,"10/22/2025",12:30:00,"EST",,,"MLBK2",,,,1,8,23,0.005,0.008,0.008,0.005,0.005,0.007,1,,,"TI",,"TI","QAQC","CHLU1020202510222025",,,,,2025-10-22,"U","Florida Lakewatch","21FLKWAT"
,,,"10/22/2025",12:30:00,"EST",,,"CCV2",,,,0.008,8,44,0.008,0.024,0.011,0.008,0.002,0.012,185,,,"",,,"QAQC","CHLU1020202510222025",,,,,2025-10-22,,"Florida Lakewatch","21FLKWAT"
,,,"10/22/2025",12:30:00,"EST",,,"MLBK3",,,,1,8,45,0.004,0.007,0.005,0.004,0.004,0.005,1,,,"TI",,"TI","QAQC","CHLU1020202510222025",,,,,2025-10-22,"U","Florida Lakewatch","21FLKWAT"
,,,"10/22/2025",12:30:00,"EST",,,"CCV3",,,,0.008,8,66,0.005,0.021,0.009,0.005,0.005,0.015,183,,,"",,,"QAQC","CHLU1020202510222025",,,,,2025-10-22,,"Florida Lakewatch","21FLKWAT"
,,,"10/22/2025",12:30:00,"EST",,,"MLBK4",,,,1,8,67,0.003,0.004,0.006,0.003,0.007,0.01,1,,,"TI",,"TI","QAQC","CHLU1020202510222025",,,,,2025-10-22,"U","Florida Lakewatch","21FLKWAT"
,,,"10/22/2025",12:30:00,"EST",,,"CCV4",,,,0.008,8,71,0.005,0.02,0.009,0.005,0.005,0.015,171,,,"Q","Q",,"Sample","CHLU1020202510222025",,,,,2025-10-22,"Q","Florida Lakewatch","21FLKWAT"
,,,"10/22/2025",12:30:00,"EST",,,"CCV4",,,,0.008,8,88,,,,,,,1,,,"TI",,"TI","QAQC","CHLU1020202510222025",,,,,2025-10-22,"U","Florida Lakewatch","21FLKWAT"
,,,"10/22/2025",12:30:00,"EST",,,"MLBK5",,,,1,8,89,,,,,,,1,,,"TI",,"TI","QAQC","CHLU1020202510222025",,,,,2025-10-22,"U","Florida Lakewatch","21FLKWAT"
,,,"10/22/2025",12:30:00,"EST",,,"CCV5",,,,0.008,8,110,,,,,,,1,,"J","TI",,"TI","QAQC","CHLU1020202510222025",,,,,2025-10-22,"U","Florida Lakewatch","21FLKWAT"
,,,"10/24/2025",14:00:00,"EST",,,"MBLK1",,,,1,8,1,0.004,0.004,0.005,0.004,0.004,0.004,1,,,"QTI","Q","TI","QAQC","CHLU1023202510242025",,,,,2025-10-24,"QU","Florida Lakewatch","21FLKWAT"
,,,"10/24/2025",14:00:00,"EST",,,"CCV1",,,,0.008,8,22,0.006,0.021,0.011,0.006,0.006,0.017,170,,,"",,,"QAQC","CHLU1023202510242025",,,,,2025-10-24,,"Florida Lakewatch","21FLKWAT"
,,,"10/24/2025",14:00:00,"EST",,,"MLBK2",,,,1,8,23,0.004,0.004,0.004,0.004,0.004,0.003,1,,,"TI",,"TI","QAQC","CHLU1023202510242025",,,,,2025-10-24,"U","Florida Lakewatch","21FLKWAT"
,,,"10/24/2025",14:00:00,"EST",,,"CCV2",,,,0.008,8,44,0.005,0.019,0.009,0.005,0.005,0.012,160,,,"",,,"QAQC","CHLU1023202510242025",,,,,2025-10-24,,"Florida Lakewatch","21FLKWAT"
,,,"10/24/2025",14:00:00,"EST",,,"MLBK3",,,,1,8,45,0.007,0.01,0.01,0.007,0.007,0.007,1,,,"TI",,"TI","QAQC","CHLU1023202510242025",,,,,2025-10-24,"U","Florida Lakewatch","21FLKWAT"
,,,"10/24/2025",14:00:00,"EST",,,"CCV3",,,,0.008,8,66,0,0.014,0.004,0,0,0.008,160,,,"",,,"QAQC","CHLU1023202510242025",,,,,2025-10-24,,"Florida Lakewatch","21FLKWAT"
,,,"10/24/2025",14:00:00,"EST",,,"MLBK4",,,,1,8,67,0.007,0.009,0.009,0.007,0.009,0.009,1,,,"TI",,"TI","QAQC","CHLU1023202510242025",,,,,2025-10-24,"U","Florida Lakewatch","21FLKWAT"
,,,"10/24/2025",14:00:00,"EST",,,"CCV4",,,,0.008,8,71,0.002,0.016,0.007,0.002,0.002,0.011,158,,,"Q","Q",,"Sample","CHLU1023202510242025",,,,,2025-10-24,"Q","Florida Lakewatch","21FLKWAT"
,,,"10/24/2025",14:00:00,"EST",,,"CCV4",,,,0.008,8,88,,,,,,,1,,,"TI",,"TI","QAQC","CHLU1023202510242025",,,,,2025-10-24,"U","Florida Lakewatch","21FLKWAT"
,,,"10/24/2025",14:00:00,"EST",,,"MLBK5",,,,1,8,89,,,,,,,1,,,"TI",,"TI","QAQC","CHLU1023202510242025",,,,,2025-10-24,"U","Florida Lakewatch","21FLKWAT"
,,,"10/24/2025",14:00:00,"EST",,,"CCV5",,,,0.008,8,110,,,,,,,1,,"J","TI",,"TI","QAQC","CHLU1023202510242025",,,,,2025-10-24,"U","Florida Lakewatch","21FLKWAT"
,,,"10/03/2025",09:29:59,"EST",,,"MBLK1",,,,1,8,1,0.002,0.002,0.003,0.002,0.002,0.002,1,,,"QTI","Q","TI","QAQC","CHLU1002202510032025",,,,,2025-10-03,"QU","Florida Lakewatch","21FLKWAT"
,,,"10/03/2025",09:29:59,"EST",,,"CCV1",,,,0.008,8,22,0.002,0.019,0.007,0.002,0.003,0.012,193,,,"",,,"QAQC","CHLU1002202510032025",,,,,2025-10-03,,"Florida Lakewatch","21FLKWAT"
,,,"10/03/2025",09:29:59,"EST",,,"MLBK2",,,,1,8,23,0.005,0.007,0.007,0.005,0.005,0.005,1,,,"TI",,"TI","QAQC","CHLU1002202510032025",,,,,2025-10-03,"U","Florida Lakewatch","21FLKWAT"
,,,"10/03/2025",09:29:59,"EST",,,"CCV2",,,,0.008,8,44,0.006,0.022,0.011,0.006,0.002,0.011,182,,,"",,,"QAQC","CHLU1002202510032025",,,,,2025-10-03,,"Florida Lakewatch","21FLKWAT"
,,,"10/03/2025",09:29:59,"EST",,,"MLBK3",,,,1,8,45,0.004,0.005,0.005,0.004,0.005,0.005,1,,,"TI",,"TI","QAQC","CHLU1002202510032025",,,,,2025-10-03,"U","Florida Lakewatch","21FLKWAT"
,,,"10/03/2025",09:29:59,"EST",,,"CCV3",,,,0.008,8,66,0.003,0.019,0.007,0.003,0.003,0.012,183,,,"",,,"QAQC","CHLU1002202510032025",,,,,2025-10-03,,"Florida Lakewatch","21FLKWAT"
,,,"10/03/2025",09:29:59,"EST",,,"MLBK4",,,,1,8,67,0,0.001,0.001,0,0,0,1,,,"TI",,"TI","QAQC","CHLU1002202510032025",,,,,2025-10-03,"U","Florida Lakewatch","21FLKWAT"
,,,"10/03/2025",09:29:59,"EST",,,"CCV4",,,,0.008,8,71,0.002,0.017,0.006,0.002,0.002,0.011,171,,,"Q","Q",,"Sample","CHLU1002202510032025",,,,,2025-10-03,"Q","Florida Lakewatch","21FLKWAT"
,,,"10/03/2025",09:29:59,"EST",,,"CCV4",,,,0.008,8,88,,,,,,,1,,,"TI",,"TI","QAQC","CHLU1002202510032025",,,,,2025-10-03,"U","Florida Lakewatch","21FLKWAT"
,,,"10/03/2025",09:29:59,"EST",,,"MLBK5",,,,1,8,89,,,,,,,1,,,"TI",,"TI","QAQC","CHLU1002202510032025",,,,,2025-10-03,"U","Florida Lakewatch","21FLKWAT"
,,,"10/03/2025",09:29:59,"EST",,,"CCV5",,,,0.008,8,110,,,,,,,1,,"J","TI",,"TI","QAQC","CHLU1002202510032025",,,,,2025-10-03,"U","Florida Lakewatch","21FLKWAT"
,,,"10/03/2025",11:30:00,"EST",,,"MBLK1",,,,1,8,1,0.002,0.002,0.003,0.002,0.002,0.002,1,,,"QTI","Q","TI","QAQC","CHLU1002202510032025","Student Project",,,,2025-10-03,"QU","Florida Lakewatch","21FLKWAT"
"08/13/2025",15:40:00,,"10/03/2025",11:30:00,"EST","Marion","Downstream","1","08/13/2025",15:35:00,"EST",0.25,8,2,0.007,0.031,0.016,0.007,0.008,0.026,9,,,"",,,"Sample","CHLU1002202510032025","Student Project",,2025-08-13,2025-08-13,2025-10-03,,"Florida Lakewatch","21FLKWAT"
"08/13/2025",15:59:59,"EST","10/03/2025",11:30:00,"EST","Marion","Downstream","2","08/13/2025",15:55:00,"EST",0.25,8,3,0.016,0.066,0.034,0.016,0.014,0.047,18,,,"",,,"Sample","CHLU1002202510032025","Student Project",,2025-08-13,2025-08-13,2025-10-03,,"Florida Lakewatch","21FLKWAT"
"04/30/2025",11:52:00,"EST","10/03/2025",11:30:00,"EST","Marion","Downstream","3","04/30/2025",11:49:00,"EST",0.3,8,4,0.009,0.116,0.042,0.009,0.008,0.082,32,,,"Q","Q",,"Sample","CHLU1002202510032025","Student Project",,2025-04-30,2025-04-30,2025-10-03,"Q","Florida Lakewatch","21FLKWAT"
"04/30/2025",11:28:00,"EST","10/03/2025",11:30:00,"EST","Marion","Downstream","4","04/30/2025",11:26:00,"EST",0.3,8,5,0.009,0.103,0.037,0.009,0.009,0.072,29,,,"Q","Q",,"Sample","CHLU1002202510032025","Student Project",,2025-04-30,2025-04-30,2025-10-03,"Q","Florida Lakewatch","21FLKWAT"
"04/30/2025",12:17:59,"EST","10/03/2025",11:30:00,"EST","Marion","Downstream","5","04/30/2025",12:11:00,"EST",0.3,8,6,0.007,0.103,0.037,0.007,0.008,0.073,29,,,"Q","Q",,"Sample","CHLU1002202510032025","Student Project",,2025-04-30,2025-04-30,2025-10-03,"Q","Florida Lakewatch","21FLKWAT"
"04/30/2025",14:29:59,"EST","10/03/2025",11:30:00,"EST","Marion","Downstream","6","04/30/2025",14:25:00,"EST",0.3,8,7,0.004,0.116,0.038,0.004,0.008,0.082,34,,,"Q","Q",,"Sample","CHLU1002202510032025","Student Project",,2025-04-30,2025-04-30,2025-10-03,"Q","Florida Lakewatch","21FLKWAT"
"08/13/2025",09:55:00,"EST","10/03/2025",11:30:00,"EST","Marion","Upstream","1","08/13/2025",09:52:00,"EST",0.25,8,8,0.008,0.08,0.032,0.008,0.01,0.064,26,,,"",,,"Sample","CHLU1002202510032025","Student Project",,2025-08-13,2025-08-13,2025-10-03,,"Florida Lakewatch","21FLKWAT"
"08/13/2025",10:23:00,"EST","10/03/2025",11:30:00,"EST","Marion","Upstream","2","08/13/2025",10:21:00,"EST",0.25,8,9,0.005,0.04,0.017,0.005,0.003,0.031,13,,,"",,,"Sample","CHLU1002202510032025","Student Project",,2025-08-13,2025-08-13,2025-10-03,,"Florida Lakewatch","21FLKWAT"
"08/13/2025",11:33:00,"EST","10/03/2025",11:30:00,"EST","Marion","Upstream","3","08/13/2025",11:31:00,"EST",0.25,8,10,0.007,0.092,0.036,0.007,0.011,0.074,31,,,"",,,"Sample","CHLU1002202510032025","Student Project",,2025-08-13,2025-08-13,2025-10-03,,"Florida Lakewatch","21FLKWAT"
"08/13/2025",12:35:00,"EST","10/03/2025",11:30:00,"EST","Marion","Upstream","4","08/13/2025",12:32:00,"EST",0.25,8,11,0.007,0.031,0.016,0.007,0.006,0.023,9,,,"",,,"Sample","CHLU1002202510032025","Student Project",,2025-08-13,2025-08-13,2025-10-03,,"Florida Lakewatch","21FLKWAT"
"04/29/2025",09:38:00,"EST","10/03/2025",11:30:00,"EST","Marion","Upstream","1","04/29/2025",09:32:59,"EST",0.25,8,12,0.008,0.077,0.031,0.008,0.01,0.058,25,,,"Q","Q",,"Sample","CHLU1002202510032025","Student Project",,2025-04-29,2025-04-29,2025-10-03,"Q","Florida Lakewatch","21FLKWAT"
"04/29/2025",09:58:00,"EST","10/03/2025",11:30:00,"EST","Marion","Upstream","2","04/29/2025",09:56:00,"EST",0.5,8,13,0.004,0.021,0.009,0.004,0.006,0.018,3,,,"Q","Q",,"Sample","CHLU1002202510032025","Student Project",,2025-04-29,2025-04-29,2025-10-03,"Q","Florida Lakewatch","21FLKWAT"
"04/29/2025",11:15:00,"EST","10/03/2025",11:30:00,"EST","Marion","Upstream","3","04/29/2025",11:11:00,"EST",0.5,8,14,0.011,0.025,0.016,0.011,0.009,0.021,3,,,"Q","Q",,"Sample","CHLU1002202510032025","Student Project",,2025-04-29,2025-04-29,2025-10-03,"Q","Florida Lakewatch","21FLKWAT"
"04/29/2025",12:33:00,"EST","10/03/2025",11:30:00,"EST","Marion","Upstream","4","04/29/2025",12:27:00,"EST",0.5,8,15,0.005,0.018,0.01,0.005,0.007,0.017,2,,,"Q","Q",,"Sample","CHLU1002202510032025","Student Project",,2025-04-29,2025-04-29,2025-10-03,"Q","Florida Lakewatch","21FLKWAT"
"08/13/2025",15:00:00,"EST","10/03/2025",11:30:00,"EST","Marion","Ponar","1","08/13/2025",,"EST",0.25,8,16,0.009,0.034,0.019,0.009,0.009,0.026,9,,,"",,,"Sample","CHLU1002202510032025","Student Project",,2025-08-13,2025-08-13,2025-10-03,,"Florida Lakewatch","21FLKWAT"
