Preparation_Date,Preparation_Time,Preparation_Time_Zone,Analysis_Date,Analysis_Time,Analysis_Time_Zone,County,Lake,Station,Activity_Start_Date,Tube_Number,Dilution,Abs,Org_Result_Value,Result_Comments,QAQC_Qualifier,WIN_Value_Qualifier,Holding_Qualifier,MDL_PQL_Qualifier,Data_Category,Run_ID,LWID,Comments
08/23/2024,3:00:00 PM,EDT,08/28/2024,2:30:00 PM,EDT,Putnam,Suggs,3,06/26/2024,,4,0.082,236,,,,,,Sample,COL8232482824,,
08/29/2024,3:19:00 PM,EDT,08/30/2024,12:10:00 PM,EDT,Putnam,Suggs,1,07/18/2024,,4,0.076,217,,,,,,Sample,COL082924083024,,
08/29/2024,3:19:00 PM,EDT,08/30/2024,12:10:00 PM,EDT,Putnam,Suggs,2,07/18/2024,,4,0.074,211,,,,,,Sample,COL082924083024,,
08/29/2024,3:19:00 PM,EDT,08/30/2024,12:10:00 PM,EDT,Putnam,Suggs,3,07/18/2024,,4,0.08,228,,,,,,Sample,COL082924083024,,
09/12/2024,3:45:00 PM,EDT,09/13/2024,11:50:00 AM,EDT,Putnam,Suggs,1,08/21/2024,,4,0.072,206,,,,,,Sample,COL,,
09/12/2024,3:45:00 PM,EDT,09/13/2024,11:50:00 AM,EDT,Putnam,Suggs,2,08/21/2024,,4,0.074,211,,,,,,Sample,COL,,
09/12/2024,3:45:00 PM,EDT,09/13/2024,11:50:00 AM,EDT,Putnam,Suggs,3,08/21/2024,,4,0.071,203,,,,,,Sample,COL,,
10/24/2024,12:02:00 PM,EDT,10/28/2024,2:44:00 PM,EDT,Putnam,Suggs,1,09/19/2024,,2,0.143,215,,,,,,Sample,COL1024202410282024,,
10/24/2024,12:02:00 PM,EDT,10/28/2024,2:44:00 PM,EDT,Putnam,Suggs,2,09/19/2024,,2,0.145,218,,,,,,Sample,COL1024202410282024,,
10/24/2024,12:02:00 PM,EDT,10/28/2024,2:44:00 PM,EDT,Putnam,Suggs,3,09/19/2024,,2,0.144,217,,,,,,Sample,COL1024202410282024,,
11/15/2024,11:00:00 AM,EST,11/15/2024,12:48:00 PM,EST,Putnam,Suggs,1,10/23/2024,,1,0.09,68,,,,,,Sample,COL11152024,,
11/15/2024,11:00:00 AM,EST,11/15/2024,12:48:00 PM,EST,Putnam,Suggs,2,10/23/2024,,1,0.084,63,,,,,,Sample,COL11152024,,
11/15/2024,11:00:00 AM,EST,11/15/2024,12:48:00 PM,EST,Putnam,Suggs,3,10/23/2024,,1,0.084,63,,,,,,Sample,COL11152024,,
10/15/2024,10:19:00 AM,EDT,10/17/2024,10:41:00 AM,EDT,Santa Rosa,Ski Watch,1,04/08/2024,,1,0.015,13,,,Q,Q,,Sample,COL1015202410172024,,
09/13/2024,3:06:00 PM,EDT,09/16/2024,1:59:00 PM,EDT,Sarasota,Awesome,1,04/23/2024,,1,0.023,16,,,,,,Sample,COL91320249162024,,
09/13/2024,3:06:00 PM,EDT,09/16/2024,1:59:00 PM,EDT,Sarasota,Center,1,04/18/2024,,1,0.034,24,,,Q,Q,,Sample,COL91320249162024,,
09/13/2024,3:06:00 PM,EDT,09/16/2024,1:59:00 PM,EDT,Sarasota,Cormorant,1,04/13/2024,,1,0.032,23,,,Q,Q,,Sample,COL91320249162024,,
09/13/2024,3:06:00 PM,EDT,09/16/2024,1:59:00 PM,EDT,Sarasota,Egret,1,04/13/2024,,1,0.026,18,,,Q,Q,,Sample,COL91320249162024,,
09/13/2024,3:06:00 PM,EDT,09/16/2024,1:59:00 PM,EDT,Sarasota,Heron,1,04/13/2024,,1,0.037,26,,,Q,Q,,Sample,COL91320249162024,,
09/13/2024,3:06:00 PM,EDT,09/16/2024,1:59:00 PM,EDT,Sarasota,HO6,1,04/09/2024,,1,0.113,80,,,Q,Q,,Sample,COL91320249162024,,
09/13/2024,3:06:00 PM,EDT,09/16/2024,1:59:00 PM,EDT,Sarasota,Lake 37,1,04/08/2024,,1,0.046,33,,,Q,Q,,Sample,COL91320249162024,,
09/13/2024,3:06:00 PM,EDT,09/16/2024,1:59:00 PM,EDT,Sarasota,Lake G-20,1,04/08/2024,,1,0.031,22,,,Q,Q,,Sample,COL91320249162024,,
09/13/2024,3:06:00 PM,EDT,09/16/2024,1:59:00 PM,EDT,Sarasota,Lake M-9,1,04/08/2024,,1,0.068,48,,,Q,Q,,Sample,COL91320249162024,,
09/13/2024,3:06:00 PM,EDT,09/16/2024,1:59:00 PM,EDT,Sarasota,North,1,04/18/2024,,1,0.029,20,,,Q,Q,,Sample,COL91320249162024,,
09/13/2024,3:06:00 PM,EDT,09/16/2024,1:59:00 PM,EDT,Sarasota,Pelican Cove,1,04/01/2024,,1,0.012,8,,,Q,Q,,Sample,COL91320249162024,,
09/13/2024,3:06:00 PM,EDT,09/16/2024,1:59:00 PM,EDT,Sarasota,Pinebrook South,1,04/14/2024,,1,0.036,25,,,Q,Q,,Sample,COL91320249162024,,
09/25/2024,1:00:00 PM,EDT,10/01/2024,1:30:00 PM,EDT,Sarasota,South,1,04/18/2024,,1,0.033,25,,,Q,Q,,Sample,COL1001202409252024,,
10/31/2024,3:08:00 PM,EDT,11/01/2024,12:00:00 AM,EDT,Seminole,Concord,1,07/03/2024,,1,0.015,11,,,,,,Sample,COL1031202411012024,,
10/31/2024,3:08:00 PM,EDT,11/01/2024,12:00:00 AM,EDT,Seminole,Concord,1,07/31/2024,,1,0.018,13,,,,,,Sample,COL1031202411012024,,
10/15/2024,10:19:00 AM,EDT,10/17/2024,10:41:00 AM,EDT,Seminole,Cub,1,04/26/2024,,1,0.023,20,,,Q,Q,,Sample,COL1015202410172024,,
10/31/2024,3:08:00 PM,EDT,11/01/2024,12:00:00 AM,EDT,Seminole,Cub,1,07/30/2024,,1,0.019,14,,,,,,Sample,COL1031202411012024,,
09/03/2024,10:35:00 AM,EDT,09/05/2024,12:12:00 PM,EDT,Seminole,Jesup North,1,04/13/2024,,1,0.178,126,,,,,,Sample,COL,,
10/29/2024,10:00:00 AM,EDT,10/30/2024,12:00:00 AM,EDT,Seminole,Mary,1,07/13/2024,,1,0.03,22,,,,,,Sample,COL1029202410302024,,
10/29/2024,10:00:00 AM,EDT,10/30/2024,12:00:00 AM,EDT,Seminole,Miami Springs-1,1,07/31/2024,,1,0.005,3,,,,,,Sample,COL1029202410302024,,
10/29/2024,10:00:00 AM,EDT,10/30/2024,12:00:00 AM,EDT,Seminole,Miami Springs-2,1,07/31/2024,,1,0.005,3,,,,,,Sample,COL1029202410302024,,
10/29/2024,10:00:00 AM,EDT,10/30/2024,12:00:00 AM,EDT,Seminole,Miami Springs-3,1,07/31/2024,,1,0.004,3,,,,,,Sample,COL1029202410302024,,
10/31/2024,3:08:00 PM,EDT,11/01/2024,12:00:00 AM,EDT,Seminole,Quail Pond,1,07/02/2024,,1,0.027,20,,,,,,Sample,COL1031202411012024,,
10/31/2024,3:08:00 PM,EDT,11/01/2024,12:00:00 AM,EDT,Seminole,Quail Pond,1,07/31/2024,,1,0.027,20,,,,,,Sample,COL1031202411012024,,
10/31/2024,3:08:00 PM,EDT,11/01/2024,12:00:00 AM,EDT,Seminole,Queens Mirror,1,07/06/2024,,1,0.115,87,,,,,,Sample,COL1031202411012024,,
10/31/2024,3:08:00 PM,EDT,11/01/2024,12:00:00 AM,EDT,Seminole,Rock,1,07/22/2024,,1,0.037,28,,,,,,Sample,COL1031202411012024,,
10/31/2024,3:08:00 PM,EDT,11/01/2024,12:00:00 AM,EDT,Seminole,Secret,1,07/03/2024,,1,0.03,23,,,,,,Sample,COL1031202411012024,,
10/31/2024,3:08:00 PM,EDT,11/01/2024,12:00:00 AM,EDT,Seminole,Secret,1,07/31/2024,,1,0.03,23,,,,,,Sample,COL1031202411012024,,
10/31/2024,3:08:00 PM,EDT,11/01/2024,12:00:00 AM,EDT,Seminole,Silver,1,07/29/2024,,1,0.015,11,,,,,,Sample,COL1031202411012024,,
10/31/2024,3:08:00 PM,EDT,11/01/2024,12:00:00 AM,EDT,Seminole,Triplet Middle,1,07/02/2024,,1,0.058,44,,,,,,Sample,COL1031202411012024,,
10/31/2024,3:08:00 PM,EDT,11/01/2024,12:00:00 AM,EDT,Seminole,Triplet Middle,1,07/31/2024,,1,0.056,42,,,,,,Sample,COL1031202411012024,,
10/31/2024,3:08:00 PM,EDT,11/01/2024,12:00:00 AM,EDT,Seminole,Triplet North,1,07/02/2024,,1,0.045,34,,,,,,Sample,COL1031202411012024,,
10/31/2024,3:08:00 PM,EDT,11/01/2024,12:00:00 AM,EDT,Seminole,Triplet North,1,07/31/2024,,1,0.043,32,,,,,,Sample,COL1031202411012024,,
10/31/2024,3:08:00 PM,EDT,11/01/2024,12:00:00 AM,EDT,Seminole,Triplet South,1,07/02/2024,,1,0.075,57,,,,,,Sample,COL1031202411012024,,
10/31/2024,3:08:00 PM,EDT,11/01/2024,12:00:00 AM,EDT,Seminole,Triplet South,1,07/31/2024,,1,0.071,53,,,,,,Sample,COL1031202411012024,,
10/31/2024,3:08:00 PM,EDT,11/01/2024,12:00:00 AM,EDT,Seminole,Wekiva,1,07/10/2024,,1,0.031,23,,,,,,Sample,COL1031202411012024,,
10/24/2024,12:02:00 PM,EDT,10/28/2024,2:44:00 PM,EDT,St Lucie,Phillip,1,07/12/2024,,1,0.021,16,,,,,,Sample,COL1024202410282024,,
10/24/2024,12:02:00 PM,EDT,10/28/2024,2:44:00 PM,EDT,Volusia,Blue Spring-1,1,07/20/2024,,1,0.077,58,,,,,,Sample,COL1024202410282024,,
10/24/2024,12:02:00 PM,EDT,10/28/2024,2:44:00 PM,EDT,Volusia,Blue Spring-2,1,07/20/2024,,1,0.079,59,,,,,,Sample,COL1024202410282024,,
10/24/2024,12:02:00 PM,EDT,10/28/2024,2:44:00 PM,EDT,Volusia,Blue Spring-3,1,07/20/2024,,1,0.079,59,,,,,,Sample,COL1024202410282024,,
10/24/2024,12:02:00 PM,EDT,10/28/2024,2:44:00 PM,EDT,Volusia,Halifax River-1,1,07/16/2024,,1,0.027,20,,,,,,Sample,COL1024202410282024,,
10/24/2024,12:02:00 PM,EDT,10/28/2024,2:44:00 PM,EDT,Volusia,Halifax River-2,1,07/16/2024,,1,0.028,21,,,,,,Sample,COL1024202410282024,,
10/24/2024,12:02:00 PM,EDT,10/28/2024,2:44:00 PM,EDT,Volusia,Halifax River-3,1,07/16/2024,,1,0.03,22,,,,,,Sample,COL1024202410282024,,
10/24/2024,12:02:00 PM,EDT,10/28/2024,2:44:00 PM,EDT,Volusia,Helen,1,07/17/2024,,1,0.028,21,,,,,,Sample,COL1024202410282024,,
09/03/2024,10:35:00 AM,EDT,09/05/2024,12:12:00 PM,EDT,Volusia,Lindley,1,04/29/2024,,1,0.022,16,,,,,,Sample,COL,,
10/24/2024,12:02:00 PM,EDT,10/28/2024,2:44:00 PM,EDT,Volusia,Molly,1,07/15/2024,,1,0.03,22,,,,,,Sample,COL1024202410282024,,
10/24/2024,12:02:00 PM,EDT,10/28/2024,2:44:00 PM,EDT,Volusia,North Talmadge,1,07/08/2024,,1,0.085,64,,,,,,Sample,COL1024202410282024,,
09/03/2024,10:35:00 AM,EDT,09/05/2024,12:12:00 PM,EDT,Volusia,Waterford,1,04/18/2024,,1,0.024,18,,,,,,Sample,COL,,
10/29/2024,10:00:00 AM,EDT,10/30/2024,12:00:00 AM,EDT,Volusia,Winnemissett,1,07/22/2024,,1,0.016,12,,,,,,Sample,COL1029202410302024,,
10/15/2024,10:19:00 AM,EDT,10/17/2024,10:41:00 AM,EDT,Wakulla,Wakulla River Middle-1,,04/17/2024,,1,0.041,33,,,Q,Q,,Sample,COL1015202410172024,,
10/15/2024,10:19:00 AM,EDT,10/17/2024,10:41:00 AM,EDT,Wakulla,Wakulla River Middle-2,1,04/17/2024,,1,0.045,37,,,Q,Q,,Sample,COL1015202410172024,,
10/15/2024,10:19:00 AM,EDT,10/17/2024,10:41:00 AM,EDT,Wakulla,Wakulla River Middle-3,1,04/17/2024,,1,0.045,37,,,Q,Q,,Sample,COL1015202410172024,,
10/15/2024,10:19:00 AM,EDT,10/17/2024,10:41:00 AM,EDT,Wakulla,Wakulla River-1,1,04/10/2024,,1,0.03,25,,,Q,Q,,Sample,COL1015202410172024,,
10/15/2024,10:19:00 AM,EDT,10/17/2024,10:41:00 AM,EDT,Wakulla,Wakulla River-2,1,04/10/2024,,1,0.035,29,,,Q,Q,,Sample,COL1015202410172024,,
10/15/2024,10:19:00 AM,EDT,10/17/2024,10:41:00 AM,EDT,Wakulla,Wakulla River-3,1,04/10/2024,,1,0.031,26,,,Q,Q,,Sample,COL1015202410172024,,
09/13/2024,3:06:00 PM,EDT,09/16/2024,1:59:00 PM,EDT,Walton,Allen,1,07/14/2024,,1,0.166,117,,,,,,Sample,COL91320249162024,,
09/13/2024,3:06:00 PM,EDT,09/16/2024,1:59:00 PM,EDT,Walton,Alligator,1,07/29/2024,,2,0.13,184,,,,,,Sample,COL91320249162024,,
09/25/2024,1:00:00 PM,EDT,10/01/2024,1:30:00 PM,EDT,Walton,Big Red Fish,1,07/18/2024,,1,0.065,50,,,,,,Sample,COL1001202409252024,,
09/25/2024,1:00:00 PM,EDT,10/01/2024,1:30:00 PM,EDT,Walton,Camp Creek,1,07/11/2024,,1,0.121,93,,,,,,Sample,COL1001202409252024,,
09/25/2024,1:00:00 PM,EDT,10/01/2024,1:30:00 PM,EDT,Walton,Campbell,1,07/11/2024,,1,0.014,11,,,,,,Sample,COL1001202409252024,,
01/01/2004,12:00:00 AM,EDT,09/25/2024,1:56:00 PM,EDT,Walton,CBA Destin-5,1,07/31/2024,,1,0.015,11,,,,,,Sample,COL0924202409252024,,
01/01/2004,12:00:00 AM,EDT,09/25/2024,1:56:00 PM,EDT,Walton,CBA Destin-8,1,07/31/2024,,1,0.022,17,,,,,,Sample,COL0924202409252024,,
01/01/2004,12:00:00 AM,EDT,09/25/2024,1:56:00 PM,EDT,Walton,CBA Freeport-1,1,07/22/2024,,1,0.135,103,,,,,,Sample,COL0924202409252024,,
01/01/2004,12:00:00 AM,EDT,09/25/2024,1:56:00 PM,EDT,Walton,CBA Freeport-10,1,07/21/2024,,1,0.3,229,,,,,,Sample,COL0924202409252024,,
01/01/2004,12:00:00 AM,EDT,09/25/2024,1:56:00 PM,EDT,Walton,CBA Freeport-2,1,07/22/2024,,1,0.04,31,,,,,,Sample,COL0924202409252024,,
01/01/2004,12:00:00 AM,EDT,09/25/2024,1:56:00 PM,EDT,Walton,CBA Freeport-3,1,07/22/2024,,1,0.05,38,,,,,,Sample,COL0924202409252024,,
01/01/2004,12:00:00 AM,EDT,09/25/2024,1:56:00 PM,EDT,Walton,CBA Freeport-4,1,07/22/2024,,1,0.045,34,,,,,,Sample,COL0924202409252024,,
01/01/2004,12:00:00 AM,EDT,09/25/2024,1:56:00 PM,EDT,Walton,CBA Freeport-5,1,07/22/2024,,1,0.018,14,,,,,,Sample,COL0924202409252024,,
01/01/2004,12:00:00 AM,EDT,09/25/2024,1:56:00 PM,EDT,Walton,CBA Freeport-6,1,07/05/2024,,1,0.034,26,,,,,,Sample,COL0924202409252024,,
01/01/2004,12:00:00 AM,EDT,09/25/2024,1:56:00 PM,EDT,Walton,CBA Freeport-7,1,07/21/2024,,1,0.03,23,,,,,,Sample,COL0924202409252024,,
01/01/2004,12:00:00 AM,EDT,09/25/2024,1:56:00 PM,EDT,Walton,CBA Freeport-8,1,07/05/2024,,1,0.029,22,,,,,,Sample,COL0924202409252024,,
01/01/2004,12:00:00 AM,EDT,09/25/2024,1:56:00 PM,EDT,Walton,CBA Freeport-9,1,07/21/2024,,1,0.013,10,,,,,,Sample,COL0924202409252024,,
09/13/2024,3:06:00 PM,EDT,09/16/2024,1:59:00 PM,EDT,Walton,CBA River-3,1,07/12/2024,,1,0.031,22,,,,,,Sample,COL91320249162024,,
09/25/2024,1:00:00 PM,EDT,10/01/2024,1:30:00 PM,EDT,Walton,CBA Santa Rosa Beach-1,1,07/12/2024,,1,0.033,25,,,,,,Sample,COL1001202409252024,,
09/25/2024,1:00:00 PM,EDT,10/01/2024,1:30:00 PM,EDT,Walton,CBA Santa Rosa Beach-10,1,07/29/2024,,1,0.173,132,,,,,,Sample,COL1001202409252024,,
09/25/2024,1:00:00 PM,EDT,10/01/2024,1:30:00 PM,EDT,Walton,CBA Santa Rosa Beach-2,1,07/12/2024,,1,0.024,18,,,,,,Sample,COL1001202409252024,,
09/25/2024,1:00:00 PM,EDT,10/01/2024,1:30:00 PM,EDT,Walton,CBA Santa Rosa Beach-3,1,07/12/2024,,1,0.023,18,,,,,,Sample,COL1001202409252024,,
09/25/2024,1:00:00 PM,EDT,10/01/2024,1:30:00 PM,EDT,Walton,CBA Santa Rosa Beach-4,1,07/12/2024,,1,0.036,28,,,,,,Sample,COL1001202409252024,,
09/25/2024,1:00:00 PM,EDT,10/01/2024,1:30:00 PM,EDT,Walton,CBA Santa Rosa Beach-5,1,07/12/2024,,1,0.063,48,,,,,,Sample,COL1001202409252024,,
09/25/2024,1:00:00 PM,EDT,10/01/2024,1:30:00 PM,EDT,Walton,CBA Santa Rosa Beach-6,1,07/12/2024,,1,0.053,41,,,,,,Sample,COL1001202409252024,,
09/25/2024,1:00:00 PM,EDT,10/01/2024,1:30:00 PM,EDT,Walton,CBA Santa Rosa Beach-7,1,07/12/2024,,1,0.03,23,,,,,,Sample,COL1001202409252024,,
09/25/2024,1:00:00 PM,EDT,10/01/2024,1:30:00 PM,EDT,Walton,CBA Santa Rosa Beach-8,1,07/12/2024,,1,0.023,18,,,,,,Sample,COL1001202409252024,,
09/25/2024,1:00:00 PM,EDT,10/01/2024,1:30:00 PM,EDT,Walton,CBA Santa Rosa Beach-9,1,07/29/2024,,1,0.165,126,,,,,,Sample,COL1001202409252024,,
09/25/2024,1:00:00 PM,EDT,10/01/2024,1:30:00 PM,EDT,Walton,Deer,1,07/31/2024,,1,0.138,106,,,,,,Sample,COL1001202409252024,,
09/13/2024,3:06:00 PM,EDT,09/16/2024,1:59:00 PM,EDT,Walton,Draper,1,07/30/2024,,1,0.057,40,,,,,,Sample,COL91320249162024,,
09/25/2024,1:00:00 PM,EDT,10/01/2024,1:30:00 PM,EDT,Walton,Eastern,1,07/14/2024,,1,0.046,35,,,,,,Sample,COL1001202409252024,,
09/25/2024,1:00:00 PM,EDT,10/01/2024,1:30:00 PM,EDT,Walton,Eastern North,1,07/13/2024,,1,0.058,44,,,,,,Sample,COL1001202409252024,,
09/13/2024,3:06:00 PM,EDT,09/16/2024,1:59:00 PM,EDT,Walton,Grayton,1,07/15/2024,,1,0.081,57,,,,,,Sample,COL91320249162024,,
09/25/2024,1:00:00 PM,EDT,10/01/2024,1:30:00 PM,EDT,Walton,Little Red Fish,2,07/03/2024,,1,0.167,128,,,,,,Sample,COL1001202409252024,,
09/25/2024,1:00:00 PM,EDT,10/01/2024,1:30:00 PM,EDT,Walton,Morris,1,07/11/2024,,1,0.12,92,,,,,,Sample,COL1001202409252024,,
09/25/2024,1:00:00 PM,EDT,10/01/2024,1:30:00 PM,EDT,Walton,Oyster,1,07/08/2024,,1,0.125,96,,,,,,Sample,COL1001202409252024,,
10/15/2024,10:19:00 AM,EDT,10/17/2024,10:41:00 AM,EDT,Walton,Powell,1,07/10/2024,,1,0.064,51,,,,,,Sample,COL1015202410172024,,
10/15/2024,10:19:00 AM,EDT,10/17/2024,10:41:00 AM,EDT,Walton,Spring,1,07/21/2024,,1,0.015,13,,,,,,Sample,COL1015202410172024,,
09/25/2024,1:00:00 PM,EDT,10/01/2024,1:30:00 PM,EDT,Walton,Stallworth,1,07/15/2024,,1,0.057,44,,,,,,Sample,COL1001202409252024,,
09/25/2024,1:00:00 PM,EDT,10/01/2024,1:30:00 PM,EDT,Walton,Tresca,1,07/03/2024,,1,0.097,74,,,,,,Sample,COL1001202409252024,,
09/25/2024,1:00:00 PM,EDT,10/01/2024,1:30:00 PM,EDT,Walton,Western,1,07/03/2024,,1,0.178,136,,,,,,Sample,COL1001202409252024,,
09/25/2024,1:00:00 PM,EDT,10/01/2024,1:30:00 PM,EDT,Walton,Western,1,07/31/2024,,1,0.085,65,,,,,,Sample,COL1001202409252024,,
09/25/2024,1:00:00 PM,EDT,10/01/2024,1:30:00 PM,EDT,Walton,Western Northeast,1,04/26/2024,,1,0.132,101,,,Q,Q,,Sample,COL1001202409252024,,
10/15/2024,10:19:00 AM,EDT,10/17/2024,10:41:00 AM,EDT,Walton,Western Northeast,1,07/27/2024,,1,0.096,76,,,,,,Sample,COL1015202410172024,,
09/13/2024,3:06:00 PM,EDT,09/16/2024,1:59:00 PM,EDT,Washington,CBA Holmes Creek-1,1,07/18/2024,,1,0.011,8,,,,,,Sample,COL91320249162024,,
09/13/2024,3:06:00 PM,EDT,09/16/2024,1:59:00 PM,EDT,Washington,CBA Holmes Creek-2,1,07/18/2024,,1,0.016,11,,,,,,Sample,COL91320249162024,,
09/13/2024,3:06:00 PM,EDT,09/16/2024,1:59:00 PM,EDT,Washington,CBA Holmes Creek-3,1,07/18/2024,,1,0.016,11,,,,,,Sample,COL91320249162024,,
