Org Analyte Name,Activity Type,Sample Collection Type,Sample Collection Equipment,Activity Depth,Activity Depth Unit,Total Depth,Total Depth Unit,Analysis Method,Sample Fraction,Preparation Date,Preparation Time,Preparation Time Zone,Analysis Date,Analysis Time,Analysis Time Zone,County,Lake,Station,Activity Start Date,Activity Start Time,Activity Time Zone,Org Result Value,Org Result Unit,Org MDL,Org PQL,Org Detection Unit,Value Qualifier,Result Comments,Result Value Type Name,Dilution
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,6/28/23,2:45:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Marin,1,6/28/23,8:39:00 AM,CDT,1,ug/L,1,1,ug/L,QU,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,6/28/23,2:52:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Marin,2,6/28/23,8:47:00 AM,CDT,1,ug/L,1,1,ug/L,QU,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,6/28/23,3:05:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Marin,3,6/28/23,8:55:00 AM,CDT,1,ug/L,1,1,ug/L,QU,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,7/26/23,1:24:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Marin,1,7/26/23,11:05:00 AM,CDT,1,ug/L,1,1,ug/L,U,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,7/26/23,1:29:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Marin,2,7/26/23,11:16:00 AM,CDT,1,ug/L,1,1,ug/L,U,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,7/26/23,1:34:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Marin,3,7/26/23,11:26:00 AM,CDT,1,ug/L,1,1,ug/L,U,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,8/30/23,1:34:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Marin,1,8/30/23,8:50:00 AM,CDT,3,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,8/30/23,1:37:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Marin,2,8/30/23,8:59:00 AM,CDT,3,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,8/30/23,1:42:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Marin,3,8/30/23,9:05:00 AM,CDT,3,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,9/27/23,1:34:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Marin,1,9/27/23,7:16:00 AM,CDT,4,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,9/27/23,1:37:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Marin,2,9/27/23,7:23:00 AM,CDT,5,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,9/27/23,1:43:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Marin,3,9/27/23,7:30:00 AM,CDT,4,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/23/23,12:58:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Marin,1,10/23/23,8:33:00 AM,CDT,3,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/23/23,1:03:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Marin,2,10/23/23,8:45:00 AM,CDT,4,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/23/23,1:07:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Marin,3,10/23/23,8:55:00 AM,CDT,4,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,8/28/23,2:06:00 PM,CDT,11/30/23,12:00:00 PM,EST,Bay,North Bay-1,1,8/28/23,9:00:00 AM,CDT,3,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/26/23,2:50:00 PM,CDT,11/30/23,12:00:00 PM,EST,Bay,North Bay-1,1,10/26/23,10:10:00 AM,CDT,3,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,8/28/23,2:11:00 PM,CDT,11/30/23,12:00:00 PM,EST,Bay,North Bay-2,1,8/28/23,8:45:00 AM,CDT,3,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/26/23,2:57:00 PM,CDT,11/30/23,12:00:00 PM,EST,Bay,North Bay-2,1,10/26/23,9:57:00 AM,CDT,2,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,8/28/23,2:16:00 PM,CDT,11/30/23,12:00:00 PM,EST,Bay,North Bay-3,1,8/28/23,8:21:00 AM,CDT,2,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/26/23,3:01:00 PM,CDT,11/30/23,12:00:00 PM,EST,Bay,North Bay-3,1,10/26/23,9:35:00 AM,CDT,2,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,8/28/23,2:20:00 PM,CDT,11/30/23,12:00:00 PM,EST,Bay,North Bay-4,1,8/28/23,8:04:00 AM,CDT,2,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/26/23,3:05:00 PM,CDT,11/30/23,12:00:00 PM,EST,Bay,North Bay-4,1,10/26/23,9:22:00 AM,CDT,2,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,5/18/23,9:27:00 AM,CDT,11/30/23,9:30:00 AM,EST,Bay,Powell,1,5/17/23,9:51:00 AM,CDT,2,ug/L,1,1,ug/L,Q,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,5/18/23,9:29:00 AM,CDT,11/30/23,9:30:00 AM,EST,Bay,Powell,2,5/17/23,10:13:00 AM,CDT,2,ug/L,1,1,ug/L,Q,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,5/18/23,9:32:00 AM,CDT,11/30/23,9:30:00 AM,EST,Bay,Powell,3,5/17/23,10:32:00 AM,CDT,1,ug/L,1,1,ug/L,QU,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,5/18/23,9:34:00 AM,CDT,11/30/23,9:30:00 AM,EST,Bay,Powell,4,5/17/23,10:22:00 AM,CDT,1,ug/L,1,1,ug/L,QU,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,5/18/23,9:46:00 AM,CDT,11/30/23,9:30:00 AM,EST,Bay,Powell,5,5/17/23,8:39:00 AM,CDT,2,ug/L,1,1,ug/L,Q,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,5/18/23,9:50:00 AM,CDT,11/30/23,9:30:00 AM,EST,Bay,Powell,6,5/17/23,10:02:00 AM,CDT,1,ug/L,1,1,ug/L,QU,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,6/20/23,2:14:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Powell,1,6/20/23,9:14:00 AM,CDT,2,ug/L,1,1,ug/L,Q,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,6/20/23,2:25:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Powell,2,6/20/23,9:33:00 AM,CDT,2,ug/L,1,1,ug/L,Q,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,6/20/23,3:24:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Powell,3,6/20/23,9:48:00 AM,CDT,2,ug/L,1,1,ug/L,Q,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,6/20/23,3:30:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Powell,4,6/20/23,9:40:00 AM,CDT,2,ug/L,1,1,ug/L,Q,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,6/20/23,3:42:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Powell,5,6/20/23,8:12:00 AM,CDT,2,ug/L,1,1,ug/L,Q,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,6/20/23,3:48:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Powell,6,6/20/23,9:23:00 AM,CDT,2,ug/L,1,1,ug/L,Q,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,7/18/23,4:29:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Powell,1,7/18/23,9:22:00 AM,CDT,1,ug/L,1,1,ug/L,U,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,7/18/23,4:32:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Powell,2,7/18/23,9:46:00 AM,CDT,0,ug/L,1,1,ug/L,TI,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,7/18/23,4:37:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Powell,3,7/18/23,10:07:00 AM,CDT,1,ug/L,1,1,ug/L,U,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,7/18/23,4:39:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Powell,4,7/18/23,9:55:00 AM,CDT,1,ug/L,1,1,ug/L,U,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,7/18/23,4:42:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Powell,5,7/18/23,8:08:00 AM,CDT,1,ug/L,1,1,ug/L,U,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,7/18/23,4:45:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Powell,6,7/18/23,9:33:00 AM,CDT,1,ug/L,1,1,ug/L,U,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,8/16/23,2:58:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Powell,1,8/16/23,10:08:00 AM,CDT,2,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,8/16/23,3:03:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Powell,2,8/16/23,10:33:00 AM,CDT,2,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,8/16/23,3:08:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Powell,3,8/16/23,10:56:00 AM,CDT,3,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,8/16/23,3:12:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Powell,4,8/16/23,10:42:00 AM,CDT,4,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,8/16/23,3:39:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Powell,5,8/16/23,8:48:00 AM,CDT,2,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,8/16/23,3:45:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Powell,6,8/16/23,10:21:00 AM,CDT,4,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,9/19/23,2:21:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Powell,1,9/19/23,9:30:00 AM,CDT,3,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,9/19/23,2:26:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Powell,2,9/19/23,9:49:00 AM,CDT,2,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,9/19/23,2:30:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Powell,3,9/19/23,10:08:00 AM,CDT,3,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,9/19/23,2:37:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Powell,4,9/19/23,9:57:00 AM,CDT,2,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,9/19/23,2:42:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Powell,5,9/19/23,8:20:00 AM,CDT,3,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,9/19/23,2:46:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Powell,6,9/19/23,9:40:00 AM,CDT,2,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/17/23,3:18:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Powell,1,10/17/23,9:52:00 AM,CDT,3,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/17/23,3:22:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Powell,2,10/17/23,10:30:00 AM,CDT,2,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/17/23,3:26:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Powell,3,10/17/23,11:02:00 AM,CDT,2,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/17/23,3:30:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Powell,4,10/17/23,10:42:00 AM,CDT,2,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/17/23,3:34:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Powell,5,10/17/23,8:08:00 AM,CDT,1,ug/L,1,1,ug/L,U,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/17/23,3:41:00 PM,CDT,11/30/23,9:30:00 AM,EST,Bay,Powell,6,10/17/23,10:12:00 AM,CDT,2,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,6/5/23,3:47:00 PM,CDT,11/30/23,12:00:00 PM,EST,Bay,St. Andrew Bay-1,1,6/5/23,9:50:00 AM,CDT,1,ug/L,1,1,ug/L,QU,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,6/5/23,5:03:00 PM,CDT,11/30/23,12:00:00 PM,EST,Bay,St. Andrew Bay-2,1,6/5/23,10:18:00 AM,CDT,0,ug/L,1,1,ug/L,QTI,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,6/5/23,4:40:00 PM,CDT,11/30/23,12:00:00 PM,EST,Bay,St. Andrew Bay-3,1,6/5/23,11:06:00 AM,CDT,1,ug/L,1,1,ug/L,QU,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,6/6/23,3:22:00 PM,CDT,11/30/23,12:00:00 PM,EST,Bay,St. Andrew Bay-6,1,6/5/23,8:48:00 AM,CDT,1,ug/L,1,1,ug/L,QU,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,6/6/23,3:35:00 PM,CDT,11/30/23,12:00:00 PM,EST,Bay,St. Andrew Bay-7,1,6/5/23,8:13:00 AM,CDT,1,ug/L,1,1,ug/L,QU,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,6/6/23,3:09:00 PM,CDT,11/30/23,12:00:00 PM,EST,Bay,St. Andrew Bay-12,1,6/5/23,9:15:00 AM,CDT,0,ug/L,1,1,ug/L,QTI,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,7/27/23,12:20:00 PM,EDT,11/30/23,12:00:00 PM,EST,Columbia,Rum Island Spring-1,1,7/27/23,8:58:00 AM,EDT,0,ug/L,1,1,ug/L,TI,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,8/24/23,1:10:00 PM,EDT,11/30/23,12:00:00 PM,EST,Columbia,Rum Island Spring-1,1,8/24/23,9:11:00 AM,EDT,0,ug/L,1,1,ug/L,TI,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,9/12/23,1:06:00 PM,EDT,11/30/23,12:00:00 PM,EST,Columbia,Rum Island Spring-1,1,9/12/23,9:20:00 AM,EDT,-1,ug/L,1,1,ug/L,TI,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,7/27/23,12:25:00 PM,EDT,11/30/23,12:00:00 PM,EST,Gilchrist,Gilchrist Blue Spring Run-1,1,7/27/23,8:42:00 AM,EDT,0,ug/L,1,1,ug/L,TI,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,8/24/23,1:17:00 PM,EDT,11/30/23,12:00:00 PM,EST,Gilchrist,Gilchrist Blue Spring Run-1,1,8/24/23,8:52:00 AM,EDT,1,ug/L,1,1,ug/L,U,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,9/12/23,1:15:00 PM,EDT,11/30/23,12:00:00 PM,EST,Gilchrist,Gilchrist Blue Spring Run-1,1,9/12/23,8:49:00 AM,EDT,1,ug/L,1,1,ug/L,U,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/26/23,1:46:00 PM,EDT,11/30/23,12:00:00 PM,EST,Gilchrist,Gilchrist Blue Spring Run-1,1,10/26/23,9:28:00 AM,EDT,0,ug/L,1,1,ug/L,TI,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,7/27/23,12:35:00 PM,EDT,11/30/23,12:00:00 PM,EST,Gilchrist,Ginnie Spring Run-1,1,7/27/23,10:29:00 AM,EDT,0,ug/L,1,1,ug/L,TI,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,8/24/23,1:22:00 PM,EDT,11/30/23,12:00:00 PM,EST,Gilchrist,Ginnie Spring Run-1,1,8/24/23,10:38:00 AM,EDT,1,ug/L,1,1,ug/L,U,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,9/12/23,1:21:00 PM,EDT,11/30/23,12:00:00 PM,EST,Gilchrist,Ginnie Spring Run-1,1,9/12/23,11:04:00 AM,EDT,0,ug/L,1,1,ug/L,TI,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/26/23,1:55:00 PM,EDT,11/30/23,12:00:00 PM,EST,Gilchrist,Ginnie Spring Run-1,1,10/26/23,11:14:00 AM,EDT,1,ug/L,1,1,ug/L,U,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,8/28/23,9:00:00 AM,EDT,11/30/23,12:00:00 PM,EST,Lake,Lorraine,1,8/28/23,5:40:00 PM,EDT,7,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,8/28/23,9:05:00 AM,EDT,11/30/23,12:00:00 PM,EST,Lake,Lorraine,2,8/28/23,5:50:00 PM,EDT,11,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,8/28/23,9:10:00 AM,EDT,11/30/23,12:00:00 PM,EST,Lake,Lorraine,3,8/28/23,6:00:00 PM,EDT,4,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,9/24/23,9:00:00 AM,EDT,11/30/23,12:00:00 PM,EST,Lake,Lorraine,1,9/24/23,4:35:00 PM,EDT,7,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,9/24/23,9:05:00 AM,EDT,11/30/23,12:00:00 PM,EST,Lake,Lorraine,2,9/24/23,4:45:00 PM,EDT,7,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,9/24/23,9:10:00 AM,EDT,11/30/23,12:00:00 PM,EST,Lake,Lorraine,3,9/24/23,4:55:00 PM,EDT,5,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,9/23/23,12:32:00 PM,EDT,12/1/23,9:30:00 AM,EST,Orange,Butler,1,9/23/23,11:00:00 AM,EDT,3,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,9/23/23,12:37:00 PM,EDT,12/1/23,9:30:00 AM,EST,Orange,Butler,2,9/23/23,11:05:00 AM,EDT,3,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,9/23/23,12:40:00 PM,EDT,12/1/23,9:30:00 AM,EST,Orange,Butler,3,9/23/23,11:11:00 AM,EDT,1,ug/L,1,1,ug/L,U,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,9/23/23,12:47:00 PM,EDT,12/1/23,9:30:00 AM,EST,Orange,Butler Wetland,1,9/23/23,11:16:00 AM,EDT,3,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,8/27/23,11:33:00 AM,EDT,12/1/23,9:30:00 AM,EST,Orange,Conway South,1,8/27/23,9:23:00 AM,EDT,2,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,8/27/23,11:38:00 AM,EDT,12/1/23,9:30:00 AM,EST,Orange,Conway South,2,8/27/23,9:40:00 AM,EDT,3,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,8/27/23,11:41:00 AM,EDT,12/1/23,9:30:00 AM,EST,Orange,Conway South,3,8/27/23,9:58:00 AM,EDT,2,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/1/23,10:21:00 AM,EDT,12/1/23,9:30:00 AM,EST,Orange,Conway South,1,9/30/23,10:35:00 AM,EDT,3,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/1/23,10:25:00 AM,EDT,12/1/23,9:30:00 AM,EST,Orange,Conway South,2,9/30/23,10:48:00 AM,EDT,3,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/1/23,10:28:00 AM,EDT,12/1/23,9:30:00 AM,EST,Orange,Conway South,3,9/30/23,11:05:00 AM,EDT,3,ug/L,1,1,ug/L,,,Actual,1
