Study,County,Lake,Station,Monitoring_Location_ID
LW,Charlotte,Coral Creek-3,1,Cha-Co-Creek-3
LW,Charlotte,Coral Creek-4,1,Cha-Co-Creek-4
LW,Charlotte,Coral Creek-5,1,Cha-Co-Creek-5
LW,Charlotte,Discharge to Buck Creek,1,
LW,Charlotte,Discharge to Coral Creek,1,
LW,Charlotte,Elks Discharge,1,
LW,Charlotte,L-4,1,Cha-L-4-1
LW,Charlotte,L-4,2,Cha-L-4-2
LW,Charlotte,L-4,3,Cha-L-4-3
LW,Charlotte,L-6,1,Cha-L-6-1
LW,Charlotte,L-6,2,Cha-L-6-2
LW,Charlotte,L-6,3,Cha-L-6-3
LW,Charlotte,L-9,1,Cha-L-9-1
LW,Charlotte,L-9,2,Cha-L-9-2
LW,Charlotte,L-9,3,Cha-L-9-3
LW,Charlotte,Lagoon,1,Cha-Lagoon-1
LW,Charlotte,Lagoon,2,Cha-Lagoon-2
LW,Charlotte,Lagoon,3,Cha-Lagoon-3
LW,Charlotte,LC-1,1,Cha-LC-1-1
LW,Charlotte,LC-2,1,Cha-LC-2-1
LW,Charlotte,LC-3,1,Cha-LC-3-1
LW,Charlotte,Lock,1,Cha-Lock-1
LW,Charlotte,Lock,2,Cha-Lock-2
LW,Charlotte,Lock,3,Cha-Lock-3
LW,Charlotte,Longmeadow River,1,Cha-Longm-Rr-1
LW,Charlotte,Longmeadow River,2,Cha-Longm-Rr-2
LW,Charlotte,Longmeadow River,3,Cha-Longm-Rr-3
LW,Charlotte,Marina,1,Cha-Marina-1
LW,Charlotte,Marina,2,Cha-Marina-2
LW,Charlotte,Marina,3,Cha-Marina-3
LW,Charlotte,Monaco,1,Cha-Monaco-1
LW,Charlotte,Nature Park,1,Cha-NaturePk-1
LW,Charlotte,Oakland Hills End,1,Cha-OaklH-Ed-1
LW,Charlotte,Oakland Hills End,2,Cha-OaklH-Ed-2
LW,Charlotte,Oakland Hills End,3,Cha-OaklH-Ed-3
LW,Charlotte,Oakland Hills River,1,Cha-OaklH-Rr-1
LW,Charlotte,Oakland Hills River,2,Cha-OaklH-Rr-2
LW,Charlotte,Oakland Hills River,3,Cha-OaklH-Rr-3
LW,Charlotte,Pebble Beach Creek,1,Cha-PebblB-Ck-1
LW,Charlotte,Pebble Beach Creek,2,Cha-PebblB-Ck-2
LW,Charlotte,Pebble Beach Creek,3,Cha-PebblB-Ck-3
LW,Charlotte,Pebble Beach River,1,Cha-PebblB-Rr-1
LW,Charlotte,Pebble Beach River,2,Cha-PebblB-Rr-2
LW,Charlotte,Pebble Beach River,3,Cha-PebblB-Rr-3
LW,Charlotte,Pine Valley End,1,Cha-PineV-Ed-1
LW,Charlotte,Pine Valley End,2,Cha-PineV-Ed-2
LW,Charlotte,Pine Valley End,3,Cha-PineV-Ed-3
LW,Charlotte,Pine Valley Weir,1,Cha-PineV-Wr-1
LW,Charlotte,Pine Valley Weir,2,Cha-PineV-Wr-2
LW,Charlotte,Pine Valley Weir,3,Cha-PineV-Wr-3
LW,Charlotte,Pinehurst River,1,Cha-Pineh-Rr-1
LW,Charlotte,Pinehurst River,2,Cha-Pineh-Rr-2
LW,Charlotte,Pinehurst River,3,Cha-Pineh-Rr-3
LW,Charlotte,Pond 1,1,Cha-Pond1-1
LW,Charlotte,Pond 1,2,Cha-Pond1-2
LW,Charlotte,Pond 1,3,Cha-Pond1-3
LW,Charlotte,Pond 2,1,Cha-Pond2-1
LW,Charlotte,Pond 2,2,Cha-Pond2-2
LW,Charlotte,Pond 2,3,Cha-Pond2-3
LW,Charlotte,Pond 3,1,Cha-Pond3-1
LW,Charlotte,Pond 3,2,Cha-Pond3-2
LW,Charlotte,Pond 3,3,Cha-Pond3-3
LW,Charlotte,Pond 4,1,Cha-Pond4-1
LW,Charlotte,Pond 4,2,Cha-Pond4-2
LW,Charlotte,Pond 4,3,Cha-Pond4-3
LW,Charlotte,Pond 5,1,Cha-Pond5-1
LW,Charlotte,Pond 5,2,Cha-Pond5-2
LW,Charlotte,Pond 5,3,Cha-Pond5-3
LW,Charlotte,Pond 6,1,Cha-Pond6-1
LW,Charlotte,Pond 6,2,Cha-Pond6-2
LW,Charlotte,Pond 6,3,Cha-Pond6-3
LW,Charlotte,Pond 7,1,Cha-Pond7-1
LW,Charlotte,Pond 7,2,Cha-Pond7-2
LW,Charlotte,Pond 7,3,Cha-Pond7-3
LW,Charlotte,Redfish,1,Cha-Redfish-1
LW,Charlotte,Redfish,2,Cha-Redfish-2
LW,Charlotte,Rt. 775 Bridge,1,
LW,Charlotte,South Crete,1,Cha-SouthCre-1
LW,Charlotte,Spring,1,Cha-Spring-1
LW,Charlotte,Spring,2,Cha-Spring-2
LW,Charlotte,Spring,3,Cha-Spring-3
LW,Charlotte,Staunton,1,Cha-Staunton-1
LW,Charlotte,Staunton,2,Cha-Staunton-2
LW,Charlotte,Staunton,3,Cha-Staunton-3
LW,Charlotte,Sturgeon,1,Cha-Sturgeon-1
LW,Charlotte,Sturgeon,2,Cha-Sturgeon-2
LW,Charlotte,Sunapee,1,Cha-Sunapee-1
LW,Charlotte,Sunapee,2,Cha-Sunapee-2
LW,Charlotte,WF-1,1,Cha-WF-1-1
LW,Charlotte,WF-1,2,Cha-WF-1-2
LW,Charlotte,WF-2,1,Cha-WF-2-1
LW,Charlotte,WF-2,2,Cha-WF-2-2
LW,Charlotte,WF-2,3,Cha-WF-2-3
LW,Charlotte,WF-3,1,Cha-WF-3-1
LW,Charlotte,WF-3,2,Cha-WF-3-2
LW,Charlotte,WF-3,3,Cha-WF-3-3
LW,Charlotte,WF-4,1,Cha-WF-4-1
LW,Charlotte,WF-4,2,Cha-WF-4-2
LW,Charlotte,WF-5,1,Cha-WF-5-1
LW,Charlotte,WF-5,2,Cha-WF-5-2
LW,Charlotte,WF-6,1,Cha-WF-6-1
LW,Charlotte,WF-6,2,Cha-WF-6-2
LW,Charlotte,White Marsh,1,Cha-WhiteM-1
LW,Charlotte,White Marsh,2,Cha-WhiteM-2
LW,Charlotte,White Marsh,3,Cha-WhiteM-3
LW,Charlotte,White Marsh Inflow,1,Cha-WhiteMI-1
LW,Charlotte,White Marsh Inflow,2,Cha-WhiteMI-2
LW,Charlotte,White Marsh Inflow,3,Cha-WhiteMI-3
LW,Charlotte,White Marsh Inlet,1,Cha-WhiteMIL-1
LW,Charlotte,White Marsh Inlet,2,Cha-WhiteMIL-2
LW,Charlotte,White Marsh Inlet,3,Cha-WhiteMIL-3
LW,Charlotte,White Marsh Pond 7,1,Cha-WhiteMPond-7-1
LW,Charlotte,White Marsh Pond 7,2,Cha-WhiteMPond-7-2
LW,Charlotte,White Marsh Pond 7,3,Cha-WhiteMPond-7-3
LW,Charlotte,White Marsh Weir,1,Cha-WhiteMW-1
LW,Charlotte,White Marsh Weir,2,Cha-WhiteMW-2
LW,Charlotte,White Marsh Weir,3,Cha-WhiteMW-3
LW,Charlotte,Zephyr,1,Cha-Zephyr-1
LW,Charlotte,Zephyr,2,Cha-Zephyr-2
LW,Charlotte,Zephyr,3,Cha-Zephyr-3
LW,Citrus,Bellamy,1,Cit-Bellamy-1
LW,Citrus,Bellamy,2,Cit-Bellamy-2
LW,Citrus,Bellamy,3,Cit-Bellamy-3
LW,Citrus,Bluebird Springs,1,Cit-Blueb-Sp-1
LW,Citrus,Bluebird Springs,2,Cit-Blueb-Sp-2
LW,Citrus,Bluebird Springs,3,Cit-Blueb-Sp-3
LW,Citrus,Bluebird Springs,4,Cit-Blueb-Sp-4
LW,Citrus,Chassahowitzka River-1,1,Cit-Ch-River-1
LW,Citrus,Chassahowitzka River-2,1,Cit-Ch-River-2
LW,Citrus,Chassahowitzka River-3,1,Cit-Ch-River-3
LW,Citrus,Club House 1,1,Cit-ClubHou-1-1
LW,Citrus,Club House 1,2,Cit-ClubHou-1-2
LW,Citrus,Club House 1,3,Cit-ClubHou-1-3
LW,Citrus,Club House 2,1,Cit-ClubHou-2-1
LW,Citrus,Club House 2,2,Cit-ClubHou-2-2
LW,Citrus,Club House 2,3,Cit-ClubHou-2-3
LW,Citrus,Cooter Pond,1,Cit-CooterP-1
LW,Citrus,Cooter Pond,2,Cit-CooterP-2
LW,Citrus,Cooter Pond,3,Cit-CooterP-3
LW,Citrus,Croft,1,Cit-Croft-1
LW,Citrus,Croft,2,Cit-Croft-2
LW,Citrus,Croft,3,Cit-Croft-3
LW,Citrus,Crystal River-1,1,Cit-Cr-River-1
LW,Citrus,Crystal River-1 (1:30 PM),1,
LW,Citrus,Crystal River-1 (8:55 AM),1,
LW,Citrus,Crystal River-1 (marsh; 11:10),1,
LW,Citrus,Crystal River-2,1,Cit-Cr-River-2
LW,Citrus,Crystal River-3,1,Cit-Cr-River-3
LW,Citrus,Crystal River-4,1,Cit-Cr-River-4
LW,Citrus,Crystal River-5,1,Cit-Cr-River-5
LW,Citrus,Crystal River-6,1,Cit-Cr-River-6
LW,Citrus,Crystal River-7,1,Cit-Cr-River-7
LW,Citrus,Crystal River-canal,1,
LW,Citrus,Crystal River-Kings Bay Canal 1,1,Cit-Cr-Canal1
LW,Citrus,Crystal River-Kings Bay Canal 10,1,Cit-Cr-Canal10
LW,Citrus,Crystal River-Kings Bay Canal 11,1,Cit-Cr-Canal11
LW,Citrus,Crystal River-Kings Bay Canal 12,1,Cit-Cr-Canal12
LW,Citrus,Crystal River-Kings Bay Canal 13,1,Cit-Cr-Canal13
LW,Citrus,Crystal River-Kings Bay Canal 14,1,Cit-Cr-Canal14
LW,Citrus,Crystal River-Kings Bay Canal 14 (cavern 10' from bottom),1,
LW,Citrus,Crystal River-Kings Bay Canal 15,1,Cit-Cr-Canal15
LW,Citrus,Crystal River-Kings Bay Canal 16,1,Cit-Cr-Canal16
LW,Citrus,Crystal River-Kings Bay Canal 17,1,Cit-Cr-Canal17
LW,Citrus,Crystal River-Kings Bay Canal 18,1,Cit-Cr-Canal18
LW,Citrus,Crystal River-Kings Bay Canal 19,1,Cit-Cr-Canal19
LW,Citrus,Crystal River-Kings Bay Canal 2,1,Cit-Cr-Canal2
LW,Citrus,Crystal River-Kings Bay Canal 20,1,Cit-Cr-Canal20
LW,Citrus,Crystal River-Kings Bay Canal 21,1,Cit-Cr-Canal21
LW,Citrus,Crystal River-Kings Bay Canal 22,1,Cit-Cr-Canal22
LW,Citrus,Crystal River-Kings Bay Canal 23,1,Cit-Cr-Canal23
LW,Citrus,Crystal River-Kings Bay Canal 24,1,Cit-Cr-Canal24
LW,Citrus,Crystal River-Kings Bay Canal 25,1,Cit-Cr-Canal25
LW,Citrus,Crystal River-Kings Bay Canal 26,1,Cit-Cr-Canal26
LW,Citrus,Crystal River-Kings Bay Canal 27,1,Cit-Cr-Canal27
LW,Citrus,Crystal River-Kings Bay Canal 29,1,Cit-Cr-Canal29
LW,Citrus,Crystal River-Kings Bay Canal 3,1,Cit-Cr-Canal3
LW,Citrus,Crystal River-Kings Bay Canal 30,1,Cit-Cr-Canal30
LW,Citrus,Crystal River-Kings Bay Canal 31,1,Cit-Cr-Canal31
LW,Citrus,Crystal River-Kings Bay Canal 32,1,Cit-Cr-Canal32
LW,Citrus,Crystal River-Kings Bay Canal 33,1,Cit-Cr-Canal33
LW,Citrus,Crystal River-Kings Bay Canal 34,1,Cit-Cr-Canal34
LW,Citrus,Crystal River-Kings Bay Canal 4,1,Cit-Cr-Canal4
LW,Citrus,Crystal River-Kings Bay Canal 5,1,Cit-Cr-Canal5
LW,Citrus,Crystal River-Kings Bay Canal 6,1,Cit-Cr-Canal6
LW,Citrus,Crystal River-Kings Bay Canal 7,1,Cit-Cr-Canal7
LW,Citrus,Crystal River-Kings Bay Canal 8,1,Cit-Cr-Canal8
LW,Citrus,Davis,1,Cit-Davis-1
LW,Citrus,Davis,2,Cit-Davis-2
LW,Citrus,Davis,3,Cit-Davis-3
LW,Citrus,Dodd,1,Cit-Dodd-1
LW,Citrus,Dodd,2,Cit-Dodd-2
LW,Citrus,Dodd,3,Cit-Dodd-3
LW,Citrus,Dodd Island,1,Cit-DoddIs-1
LW,Citrus,Dodd Island,2,Cit-DoddIs-2
LW,Citrus,Floral City,1,Cit-FloralCi-1
LW,Citrus,Floral City,2,Cit-FloralCi-2
LW,Citrus,Floral City,3,Cit-FloralCi-3
LW,Citrus,Floral City North,1,Cit-FloralNCi-1
LW,Citrus,Floral City North,2,Cit-FloralNCi-2
LW,Citrus,Floral City North,3,Cit-FloralNCi-3
LW,Citrus,Fort Cooper,1,Cit-FortCoop-1
LW,Citrus,Fort Cooper,2,Cit-FortCoop-2
LW,Citrus,Fort Cooper,3,Cit-FortCoop-3
LW,Citrus,Greenleaf Bay-1,1,Cit-Gr-afBay-1
LW,Citrus,Greenleaf Bay-2,1,Cit-Gr-afBay-2
LW,Citrus,Greenleaf Bay-3,1,Cit-Gr-afBay-3
LW,Citrus,Hampton,1,Cit-Hampton-1
LW,Citrus,Hampton,2,Cit-Hampton-2
LW,Citrus,Hampton,3,Cit-Hampton-3
LW,Citrus,Henderson,1,Cit-Henderson-1
LW,Citrus,Henderson,2,Cit-Henderson-2
LW,Citrus,Henderson,3,Cit-Henderson-3
LW,Citrus,Henderson,4,Cit-Henderson-4
LW,Citrus,Hernando,1,Cit-Hernando-1
LW,Citrus,Hernando,2,Cit-Hernando-2
LW,Citrus,Hernando,3,Cit-Hernando-3
LW,Citrus,Homosassa River-1,1,Cit-Hom-River-1
LW,Citrus,Homosassa River-2,1,Cit-Hom-River-2
LW,Citrus,Homosassa River-3,1,Cit-Hom-River-3
LW,Citrus,Homosassa River-4,1,Cit-Hom-River-4
LW,Citrus,Homosassa River-5,1,Cit-Hom-River-5
LW,Citrus,Homosassa River-6,1,Cit-Hom-River-6
LW,Citrus,Little Henderson,1,Cit-LittleHe-1
LW,Citrus,Little Henderson,2,Cit-LittleHe-2
LW,Citrus,Little Henderson,3,Cit-LittleHe-3
LW,Citrus,Little Henderson,4,Cit-LittleHe-4
LW,Citrus,Little Henderson-special 2,2,Cit-LittleHeS-2
LW,Citrus,Little Spivey,1,Cit-LittleSp-1
LW,Citrus,Little Spivey,2,Cit-LittleSp-2
LW,Citrus,Little Spivey,3,Cit-LittleSp-3
LW,Citrus,Magnolia Creek-1,1,Cit-Magno-Ck1-1
LW,Citrus,Magnolia Creek-2,1,Cit-Magno-Ck2-1
LW,Citrus,Magnolia Creek-3,1,Cit-Magno-Ck3-1
LW,Citrus,Magnolia Creek-4,1,Cit-Magno-Ck4-1
LW,Citrus,Magnolia Creek-mullet hole,1,Cit-Magno-Ckm-1
LW,Citrus,North,1,Cit-North-1
LW,Citrus,North,2,Cit-North-2
LW,Citrus,North,3,Cit-North-3
LW,Citrus,Park,1,Cit-Park-1
LW,Citrus,Park,2,Cit-Park-2
LW,Citrus,Park,3,Cit-Park-3
LW,Citrus,Pepper Creek-1,1,Cit-Pe-Creek-1
LW,Citrus,Pepper Creek-2,1,Cit-Pe-Creek-2
LW,Citrus,Pepper Creek-3,1,Cit-Pe-Creek-3
LW,Citrus,River Lake Manor,1,Cit-RiverLak-1
LW,Citrus,River Lake Manor,2,Cit-RiverLak-2
LW,Citrus,River Lake Manor,3,Cit-RiverLak-3
LW,Citrus,River Lake Manor-dock,1,
LW,Citrus,Rousseau,1,Cit-Rousseau-1
LW,Citrus,Rousseau,2,Cit-Rousseau-2
LW,Citrus,Rousseau,3,Cit-Rousseau-3
LW,Citrus,Rousseau East,1,Cit-RousseaE-1
LW,Citrus,Rousseau East,2,Cit-RousseaE-2
LW,Citrus,Rousseau East,3,Cit-RousseaE-3
LW,Citrus,Small,1,Cit-Small-1
LW,Citrus,Small,2,Cit-Small-2
LW,Citrus,Spivey,1,Cit-Spivey-1
LW,Citrus,Spivey,2,Cit-Spivey-2
LW,Citrus,Spivey,3,Cit-Spivey-3
LW,Citrus,Spivey,4,Cit-Spivey-4
LW,Citrus,Todd,1,Cit-Todd-1
LW,Citrus,Todd,2,Cit-Todd-2
LW,Citrus,Todd,3,Cit-Todd-3
LW,Citrus,Todd Island,1,Cit-ToddIs-1
LW,Citrus,Todd Island,2,Cit-ToddIs-2
LW,Citrus,Tsala Apopka,1,Cit-TsalaApo-1
LW,Citrus,Tsala Apopka,2,Cit-TsalaApo-2
LW,Citrus,Tsala Apopka,3,Cit-TsalaApo-3
LW,Citrus,Tsala Apopka South,1,Cit-TsalaSApo-1
LW,Citrus,Tsala Apopka South,2,Cit-TsalaSApo-2
LW,Citrus,Tsala Apopka South,3,Cit-TsalaSApo-3
LW,Citrus,Tussock,1,Cit-Tussock-1
LW,Citrus,Tussock,2,Cit-Tussock-2
LW,Citrus,Tussock,3,Cit-Tussock-3
LW,Citrus,Van Ness,1,Cit-VanNess-1
LW,Citrus,Van Ness,2,Cit-VanNess-2
LW,Citrus,Van Ness,3,Cit-VanNess-3
LW,Citrus,Withlacoochee River-1,1,Cit-Wi-River-1
LW,Citrus,Withlacoochee River-2,1,Cit-Wi-River-2
LW,Citrus,Withlacoochee River-3,1,Cit-Wi-River-3
LW,Citrus,Withlacoochee River-4,1,Cit-Wi-River-4
LW,Citrus,Withlacoochee River-5,1,Cit-Wi-River-5
LW,Citrus,Withlacoochee River-Citrus Springs,1,Cit-Wi-Springs
LW,Clay,Asbury North,1,Cla-AsburyNo-1
LW,Clay,Asbury North,2,Cla-AsburyNo-2
LW,Clay,Asbury North,3,Cla-AsburyNo-3
LW,Clay,Asbury South,1,Cla-AsburySo-1
LW,Clay,Asbury South,2,Cla-AsburySo-2
LW,Clay,Asbury South,3,Cla-AsburySo-3
LW,Clay,Brooklyn,1,Cla-Brooklyn-1
LW,Clay,Brooklyn,2,Cla-Brooklyn-2
LW,Clay,Brooklyn,3,Cla-Brooklyn-3
LW,Clay,Brooklyn Bay,1,Cla-BrooklyB-1
LW,Clay,Brooklyn Bay,2,Cla-BrooklyB-2
LW,Clay,Brooklyn Bay-Alligator Creek-1,1,Cla-BrookBAC-1
LW,Clay,Brooklyn Bay-Park,1,Cla-BrooklyBP-1
LW,Clay,Crystal,1,Cla-Crystal-1
LW,Clay,Crystal,2,Cla-Crystal-2
LW,Clay,Crystal,3,Cla-Crystal-3
LW,Clay,Deer,1,Cla-Deer-1
LW,Clay,Deer,2,Cla-Deer-2
LW,Clay,Doctors,1,Cla-Doctors-1
LW,Clay,Doctors,2,Cla-Doctors-2
LW,Clay,Doctors,3,Cla-Doctors-3
LW,Clay,Gator Bone,1,Cla-GatorBon-1
LW,Clay,Gator Bone,2,Cla-GatorBon-2
LW,Clay,Geneva,1,Cla-Geneva-1
LW,Clay,Geneva,2,Cla-Geneva-2
LW,Clay,Geneva,3,Cla-Geneva-3
LW,Clay,Geneva,4,Cla-Geneva-4
LW,Clay,Geneva Creek-1,1,Cla-GenevaCk-1
LW,Clay,Geneva Creek-2,1,Cla-GenevaCk-2
LW,Clay,Geneva West,1,Cla-GenevaW-1
LW,Clay,Geneva West,2,Cla-GenevaW-2
LW,Clay,Geneva West,3,Cla-GenevaW-3
LW,Clay,Gold Head Branch-1,1,Cla-GoldBranch1
LW,Clay,Gold Head Branch-2,1,Cla-GoldBranch2
LW,Clay,Gold Head Branch-3,1,Cla-GoldBranch3
LW,Clay,Gold Head Branch-4,1,Cla-GoldBranch4
LW,Clay,Hall,1,Cla-Hall-1
LW,Clay,Hall,2,Cla-Hall-2
LW,Clay,Hall,3,Cla-Hall-3
LW,Clay,Hillcrest,1,Cla-Hillcrest-1
LW,Clay,Hillcrest,2,Cla-Hillcrest-2
LW,Clay,Hillcrest,3,Cla-Hillcrest-3
LW,Clay,Hutchinson,1,Cla-Hutchins-1
LW,Clay,Hutchinson,2,Cla-Hutchins-2
LW,Clay,Hutchinson,3,Cla-Hutchins-3
LW,Clay,Johnson,1,Cla-Johnson-1
LW,Clay,Johnson,2,Cla-Johnson-2
LW,Clay,Johnson,3,Cla-Johnson-3
LW,Clay,Kingsley,1,Cla-Kingsley-1
LW,Clay,Kingsley,2,Cla-Kingsley-2
LW,Clay,Kingsley,3,Cla-Kingsley-3
LW,Clay,Lily,1,Cla-Lily-1
LW,Clay,Lily,2,Cla-Lily-2
LW,Clay,Lily,3,Cla-Lily-3
LW,Clay,Little Crystal,1,Cla-LittleCr-1
LW,Clay,Little Johnson,1,Cla-LittleJo-1
LW,Clay,Little Johnson,2,Cla-LittleJo-2
LW,Clay,Little Johnson,3,Cla-LittleJo-3
LW,Clay,Little Keystone,1,Cla-LittleKe-1
LW,Clay,Little Keystone,2,Cla-LittleKe-2
LW,Clay,Little Keystone,3,Cla-LittleKe-3
LW,Clay,Margie,1,Cla-Margie-1
LW,Clay,Margie,2,Cla-Margie-2
LW,Clay,Margie,3,Cla-Margie-3
LW,Clay,Opal,1,Cla-Opal-1
LW,Clay,Opal,2,Cla-Opal-2
LW,Clay,Opal,3,Cla-Opal-3
LW,Clay,Payne's,1,Cla-Payne's-1
LW,Clay,Payne's,2,Cla-Payne's-2
LW,Clay,Payne's,3,Cla-Payne's-3
LW,Clay,Pebble,1,Cla-Pebble-1
LW,Clay,Pebble,2,Cla-Pebble-2
LW,Clay,Pebble,3,Cla-Pebble-3
LW,Clay,Ryan,1,Cla-Ryan-1
LW,Clay,Ryan,2,Cla-Ryan-2
LW,Clay,Ryan,3,Cla-Ryan-3
LW,Clay,Sheelar,1,Cla-Sheelar-1
LW,Clay,Sheelar,2,Cla-Sheelar-2
LW,Clay,Sheelar,3,Cla-Sheelar-3
LW,Clay,Smith,1,Cla-Smith-1
LW,Clay,Smith,2,Cla-Smith-2
LW,Clay,Smith,3,Cla-Smith-3
LW,Clay,Spring,1,Cla-Spring-1
LW,Clay,Spring,2,Cla-Spring-2
LW,Clay,Spring,3,Cla-Spring-3
LW,Clay,Twin,1,Cla-Twin-1
LW,Clay,Twin,2,Cla-Twin-2
LW,Clay,Twin,3,Cla-Twin-3
LW,Clay,West Smith,1,Cla-WestSmit-1
LW,Clay,West Smith,2,Cla-WestSmit-2
LW,Clay,West Smith,3,Cla-WestSmit-3
LW,Clay,White Sand,1,Cla-WhiteSan-1
LW,Clay,White Sand,2,Cla-WhiteSan-2
LW,Clay,White Sand,3,Cla-WhiteSan-3
LW,Collier,Banyan,1,Col-Banyan-1
LW,Collier,Banyan,2,Col-Banyan-2
LW,Collier,Beachwalk A,1,Col-Beachwalk-A-1
LW,Collier,Beachwalk B,1,Col-Beachwalk-B-1
LW,Collier,Beachwalk B,2,Col-Beachwalk-B-2
LW,Collier,Beachwalk C,1,Col-Beachwalk-C-1
LW,Collier,Blackwater,1,Col-Bl-kwater-1
LW,Collier,Blackwater,2,Col-Bl-kwater-2
LW,Collier,Blackwater,3,Col-Bl-kwater-3
LW,Collier,Cape Romano,1,Col-Cape Roma-1
LW,Collier,Cape Romano,2,Col-Cape Roma-2
LW,Collier,Cape Romano,3,Col-Cape Roma-3
LW,Collier,Clam Bay East-1,1,Col-Cl-yEast-1
LW,Collier,Clam Bay East-2,1,Col-Cl-yEast-2
LW,Collier,Clam Bay East-3,1,Col-Cl-yEast-3
LW,Collier,Clam Bay West-1,1,Col-Cl-yWest-1
LW,Collier,Clam Bay West-2,1,Col-Cl-yWest-2
LW,Collier,Clam Bay West-3,1,Col-Cl-yWest-3
LW,Collier,Crystal,1,Col-Crystal-1
LW,Collier,Crystal,2,Col-Crystal-2
LW,Collier,Crystal,3,Col-Crystal-3
LW,Collier,Eagle,1,Col-Eagle-1
LW,Collier,Eagle,2,Col-Eagle-2
LW,Collier,Eagle,3,Col-Eagle-3
LW,Collier,Eagle,4,Col-Eagle-4
LW,Collier,Fakahatchee Bay,1,Col-Fa-eeBay-1
LW,Collier,Fakahatchee Bay,2,Col-Fa-eeBay-2
LW,Collier,Fakahatchee Bay,3,Col-Fa-eeBay-3
LW,Collier,Fakaunion,1,Col-Fa-aunion-1
LW,Collier,Fakaunion,2,Col-Fa-aunion-2
LW,Collier,Fakaunion,3,Col-Fa-aunion-3
LW,Collier,Harveys,1,Col-Harveys-1
LW,Collier,Harveys,2,Col-Harveys-2
LW,Collier,Harveys,3,Col-Harveys-3
LW,Collier,Henderson Creek,1,Col-He-Creek-1
LW,Collier,Henderson Creek,2,Col-He-Creek-2
LW,Collier,Henderson Creek,3,Col-He-Creek-3
LW,Collier,Heron Pointe,1,Col-HeronPte-1
LW,Collier,Heron Pointe,2,Col-HeronPte-2
LW,Collier,Heron Pointe,3,Col-HeronPte-3
LW,Collier,IFAS Collier Pond,1,Col-IFAS Collier Pd-1
LW,Collier,IFAS Collier Pond,2,Col-IFAS Collier Pd-2
LW,Collier,IFAS Collier Pond,3,Col-IFAS Collier Pd-3
LW,Collier,Islandwalk,1,Col-Islandwalk-1
LW,Collier,Islandwalk,2,Col-Islandwalk-2
LW,Collier,Islandwalk,3,Col-Islandwalk-3
LW,Collier,Islandwalk,4,Col-Islandwalk-4
LW,Collier,Islandwalk,5,Col-Islandwalk-5
LW,Collier,Islandwalk,6,Col-Islandwalk-6
LW,Collier,Islandwalk,7,Col-Islandwalk-7
LW,Collier,Islandwalk,8,Col-Islandwalk-8
LW,Collier,Johnson Bay 1,1,Col-Jo-Bay1-1
LW,Collier,Johnson Bay 1,2,Col-Jo-Bay1-2
LW,Collier,Johnson Bay 1,3,Col-Jo-Bay1-3
LW,Collier,Johnson Bay 2,1,Col-Jo-Bay2-1
LW,Collier,Johnson Bay 2,2,Col-Jo-Bay2-2
LW,Collier,Johnson Bay 2,3,Col-Jo-Bay2-3
LW,Collier,Johnson Bay 3,1,Col-Jo-Bay3-1
LW,Collier,Johnson Bay 3,2,Col-Jo-Bay3-2
LW,Collier,Johnson Bay 3,3,Col-Jo-Bay3-3
LW,Collier,Lantern,1,Col-Lantern-1
LW,Collier,Lantern,2,Col-Lantern-2
LW,Collier,Lantern,3,Col-Lantern-3
LW,Collier,Longshore,1,Col-Longshore-1
LW,Collier,Longshore,2,Col-Longshore-2
LW,Collier,Longshore,3,Col-Longshore-3
LW,Collier,Naples Bay,1,Col-Na-esBay-1
LW,Collier,Naples Bay,2,Col-Na-esBay-2
LW,Collier,Naples Bay,3,Col-Na-esBay-3
LW,Collier,Naples Bay-AQS 8,1,Col-NB-AQS-8-1
LW,Collier,Naples Bay-ARS 896,1,Col-NB-ARS896-1
LW,Collier,Naples Bay-DOLLAR 15,1,Col-NB-DOL-15-1
LW,Collier,Naples Bay-GORD 10,1,Col-NB-GOR-10-1
LW,Collier,Naples Bay-GORD 70,1,Col-NB-GOR-70-1
LW,Collier,Naples Bay-GORD 80,1,Col-NB-GOR-80-1
LW,Collier,Naples Bay-GRE 896,1,Col-NB-GRE896-1
LW,Collier,Naples Bay-NBAY 22,1,Col-NB-NBAY22-1
LW,Collier,Naples Bay-NBAY 24,1,Col-NB-NBAY24-1
LW,Collier,PCL-16,1,Col-PCL-16-1
LW,Collier,PCL-16,2,Col-PCL-16-2
LW,Collier,PCL-16,3,Col-PCL-16-3
LW,Collier,PCL-16,4,Col-PCL-16-4
LW,Collier,PCL-2,1,Col-PCL-2-1
LW,Collier,PCL-5,1,Col-PCL-5-1
LW,Collier,PCL-5,2,Col-PCL-5-2
LW,Collier,Pelican,1,Col-Pelican-1
LW,Collier,Pelican,2,Col-Pelican-2
LW,Collier,Pelican,3,Col-Pelican-3
LW,Collier,Pumpkin Bay,1,Col-Pu-inBay-1
LW,Collier,Pumpkin Bay,2,Col-Pu-inBay-2
LW,Collier,Pumpkin Bay,3,Col-Pu-inBay-3
LW,Collier,Quarry,1,Col-Quarry-1
LW,Collier,Quarry,2,Col-Quarry-2
LW,Collier,Quarry,3,Col-Quarry-3
LW,Collier,Saddlebrook,1,Col-Saddlebrook-1
LW,Collier,Saddlebrook,2,Col-Saddlebrook-2
LW,Collier,Saddlebrook,3,Col-Saddlebrook-3
