Org Analyte Name,Activity Type,Sample Collection Type,Sample Collection Equipment,Activity Depth,Activity Depth Unit,Total_Depth,Total Depth Unit,Analysis Method,Sample Fraction,Preparation Date,Preparation Time,Preparation Time Zone,Analysis Date,Analysis Time,Analysis Time Zone,County,Lake,Station,Activity_Start_Date,Activity_Start_Time,Activity Time Zone,Org_Result_Value,Org Result Unit,Org MDL,Org PQL,Org Detection Unit,Value_Qualifier,Result Comments,Result Value Type Name,Dilution
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Sarasota,Upper Myakka,3,11/27/23,9:51:00 AM,EST,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Charlotte,Sunapee,1,11/8/23,10:00:00 AM,EST,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,6.3,ft,FDEP FT1700,,,,,,,,Osceola,Coon,1,12/15/23,10:00:00 AM,EST,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Indian River,Blue Cypress,1,9/26/23,10:01:00 AM,EDT,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,1.5,ft,FDEP FT1700,,,,,,,,Okaloosa,Bass,1,10/29/23,10:01:00 AM,CST,1.5,ft,,,,S,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Charlotte,Sunapee,2,11/8/23,10:05:00 AM,EST,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,5.8,ft,FDEP FT1700,,,,,,,,Hillsborough,Newlands,2,11/29/23,10:05:00 AM,EST,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,13.5,ft,FDEP FT1700,,,,,,,,Osceola,Coon,2,12/15/23,10:05:00 AM,EST,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Orange,East,1,10/10/23,10:10:00 AM,EDT,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,10.3,ft,FDEP FT1700,,,,,,,,Osceola,Coon,3,12/15/23,10:10:00 AM,EST,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Indian River,Blue Cypress,1,11/30/23,10:15:00 AM,EST,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Pinellas,Seminole,1,11/20/23,10:18:00 AM,EST,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Brevard,Fox,3,11/26/23,10:24:00 AM,EST,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Orange,East,3,10/10/23,10:27:00 AM,EDT,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Pinellas,Seminole,1,10/30/23,10:27:00 AM,EDT,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Franklin,Alligator Harbor-4,1,7/25/23,10:29:00 AM,EDT,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Walton,Powell,3,7/18/23,10:36:00 AM,CDT,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Sarasota,Upper Myakka,2,10/30/23,10:38:00 AM,EDT,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Pinellas,Seminole,2,11/20/23,10:44:00 AM,EST,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Pinellas,Seminole,2,10/30/23,10:54:00 AM,EDT,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,1.5,ft,FDEP FT1700,,,,,,,,Pinellas,Jungle South Inlet,1,1/26/24,10:59:00 AM,EST,1.5,ft,,,,S,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,5.8,ft,FDEP FT1700,,,,,,,,Hillsborough,Newlands,1,12/29/23,11:00:00 AM,EST,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Charlotte,LC-1,1,10/27/23,11:05:00 AM,EDT,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Charlotte,LC-2,1,10/27/23,11:09:00 AM,EDT,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,5.8,ft,FDEP FT1700,,,,,,,,Hillsborough,Newlands,2,12/29/23,11:10:00 AM,EST,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Pinellas,Seminole,3,11/20/23,11:10:00 AM,EST,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Seminole,Jesup,3,8/19/23,11:15:00 AM,EDT,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Pinellas,Seminole,3,10/30/23,11:18:00 AM,EDT,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Orange,O'Dell,1,10/21/23,11:26:00 AM,EDT,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Orange,O'Dell,2,10/21/23,11:29:00 AM,EDT,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Brevard,Fox,3,10/22/23,11:30:00 AM,EDT,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Charlotte,WF-3,3,10/19/23,11:35:00 AM,EDT,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Charlotte,Sunapee,1,10/14/23,11:50:00 AM,EDT,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,1.5,ft,FDEP FT1700,,,,,,,,Okaloosa,CBA TKY-2,1,9/9/23,11:50:00 AM,CDT,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Charlotte,Sunapee,2,10/14/23,11:55:00 AM,EDT,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,1.5,ft,FDEP FT1700,,,,,,,,Okaloosa,CBA TKY-2,1,10/17/23,12:05:00 PM,CDT,1.5,ft,,,,S,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Charlotte,WF-2,1,11/21/23,12:06:00 PM,EST,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Charlotte,WF-2,3,11/21/23,12:11:00 PM,EST,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Seminole,Jesup,3,10/14/23,12:18:00 PM,EDT,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Alachua,Lochloosa,4,10/17/23,12:21:00 PM,EDT,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Charlotte,WF-6,1,11/21/23,12:26:00 PM,EST,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Pinellas,Jungle South Inlet,1,11/29/23,12:29:00 PM,EST,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Seminole,Jesup,2,10/14/23,12:31:00 PM,EDT,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Seminole,Jesup,1,10/14/23,12:44:00 PM,EDT,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Seminole,Jesup,4,10/14/23,12:53:00 PM,EDT,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,2.5,ft,FDEP FT1700,,,,,,,,Pinellas,Salt Creek-3,1,1/7/24,1:07:00 PM,EST,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,7.3,ft,FDEP FT1700,,,,,,,,Seminole,Jesup,2,11/12/23,1:12:00 PM,EST,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,7,ft,FDEP FT1700,,,,,,,,Seminole,Jesup,1,11/12/23,1:20:00 PM,EST,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,5.5,ft,FDEP FT1700,,,,,,,,Pinellas,Seminole,1,1/18/24,1:25:00 PM,EST,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,8,ft,FDEP FT1700,,,,,,,,Highlands,Josephine Center,1,11/27/23,1:30:00 PM,EST,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,5.8,ft,FDEP FT1700,,,,,,,,Pinellas,Seminole,1,12/22/23,1:37:00 PM,EST,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,6.5,ft,FDEP FT1700,,,,,,,,Pinellas,Seminole,2,1/18/24,1:45:00 PM,EST,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,6.8,ft,FDEP FT1700,,,,,,,,Pinellas,Seminole,3,1/18/24,2:05:00 PM,EST,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,6.5,ft,FDEP FT1700,,,,,,,,Pinellas,Seminole,2,12/22/23,2:06:00 PM,EST,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,14,ft,FDEP FT1700,,,,,,,,Hillsborough,Thonotosassa,1,12/23/23,2:07:00 PM,EST,1.5,ft,,,,,,,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,7,ft,FDEP FT1700,,,,,,,,Highlands,Josephine Center,3,10/30/23,2:09:00 PM,EDT,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,1.5,ft,FDEP FT1700,,,,,,,,Okaloosa,CBA TKY-2,1,8/9/23,2:10:00 PM,CDT,1.5,ft,,,,S,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,6.8,ft,FDEP FT1700,,,,,,,,Highlands,Josephine Center,2,10/30/23,2:13:00 PM,EDT,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,8.3,ft,FDEP FT1700,,,,,,,,Highlands,Josephine Center,1,10/30/23,2:17:00 PM,EDT,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,7.8,ft,FDEP FT1700,,,,,,,,Highlands,Josephine West,3,10/30/23,2:23:00 PM,EDT,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,6.8,ft,FDEP FT1700,,,,,,,,Pinellas,Seminole,3,12/22/23,2:30:00 PM,EST,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,13.5,ft,FDEP FT1700,,,,,,,,Hillsborough,Thonotosassa,1,11/10/23,2:41:00 PM,EST,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,5.5,ft,FDEP FT1700,,,,,,,,Orange,East,1,12/7/23,2:46:00 PM,EST,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,13.8,ft,FDEP FT1700,,,,,,,,Hillsborough,Thonotosassa,2,11/10/23,2:48:00 PM,EST,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,14,ft,FDEP FT1700,,,,,,,,Hillsborough,Thonotosassa,3,11/10/23,2:54:00 PM,EST,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,6.5,ft,FDEP FT1700,,,,,,,,Hillsborough,East,3,12/21/23,3:15:00 PM,EST,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,18.5,ft,FDEP FT1700,,,,,,,,Orange,Sloat,1,4/8/23,3:15:00 PM,EDT,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,7.5,ft,FDEP FT1700,,,,,,,,Hillsborough,East,2,12/21/23,3:25:00 PM,EST,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,10.5,ft,FDEP FT1700,,,,,,,,Orange,Sloat,3,4/8/23,3:35:00 PM,EDT,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Alachua,Lochloosa,1,10/17/23,3:44:00 PM,EDT,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,1.5,ft,FDEP FT1700,,,,,,,,Okaloosa,CBA GAP-1,1,8/31/23,3:50:00 PM,CST,1.5,ft,,,,S,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Alachua,Lochloosa,3,10/17/23,4:04:00 PM,EDT,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Orange,Waumpi,3,10/19/23,4:17:00 PM,EDT,1.5,ft,,,,S,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,6.5,ft,FDEP FT1700,,,,,,,,Hillsborough,Forest,3,10/10/23,4:29:00 PM,EST,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Seminole,Concord,2,10/30/23,4:38:00 PM,EDT,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Alachua,Orange,4,10/20/23,4:40:00 PM,EDT,1.5,ft,,,,,Weeds,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,5,ft,FDEP FT1700,,,,,,,,Hillsborough,Forest,1,10/10/23,4:52:00 PM,EST,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,5.3,ft,FDEP FT1700,,,,,,,,Hillsborough,Forest,1,11/30/23,4:58:00 PM,EST,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,5.5,ft,FDEP FT1700,,,,,,,,Hillsborough,Forest,2,11/30/23,5:07:00 PM,EST,1.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Putnam,Goose,1,10/25/23,7:48:00 AM,EDT,1.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Putnam,Goose,2,10/25/23,7:55:00 AM,EDT,1.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Brevard,Washington,1,9/25/23,8:26:00 AM,EDT,1.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,1.8,ft,FDEP FT1700,,,,,,,,Pinellas,Salt Creek-1,1,12/2/23,8:45:00 AM,EDT,1.8,ft,,,,S,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Volusia,Blue Spring-1,1,10/16/23,8:45:00 AM,EDT,1.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Volusia,Blue Spring-2,1,10/16/23,9:05:00 AM,EDT,1.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,11.8,ft,FDEP FT1700,,,,,,,,Lake,Dora West,2,1/26/24,9:23:00 AM,EST,1.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Volusia,Blue Spring-3,1,10/16/23,9:25:00 AM,EDT,1.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,11.8,ft,FDEP FT1700,,,,,,,,Lake,Dora West,3,1/26/24,9:27:00 AM,EST,1.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,13.5,ft,FDEP FT1700,,,,,,,,Lake,Eustis,1,1/18/24,9:28:00 AM,EST,1.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Lake,Eustis,1,11/6/23,9:34:00 AM,EST,1.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,13.5,ft,FDEP FT1700,,,,,,,,Lake,Eustis,2,1/18/24,9:35:00 AM,EST,1.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Okaloosa,Bass,2,10/29/23,9:35:00 AM,CST,1.8,ft,,,,,Weeds,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,13.5,ft,FDEP FT1700,,,,,,,,Lake,Eustis,3,1/18/24,9:40:00 AM,EST,1.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Lake,Eustis,3,11/6/23,9:47:00 AM,EST,1.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Brevard,Washington,2,9/25/23,9:50:00 AM,EDT,1.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Sarasota,Upper Myakka,1,10/30/23,9:56:00 AM,EDT,1.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Brevard,Fox,1,11/26/23,10:07:00 AM,EST,1.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Brevard,Fox,2,11/26/23,10:17:00 AM,EST,1.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,6,ft,FDEP FT1700,,,,,,,,Hillsborough,Newlands,3,11/29/23,10:20:00 AM,EST,1.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Franklin,Alligator Harbor-6,1,7/25/23,10:21:00 AM,EDT,1.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,1.8,ft,FDEP FT1700,,,,,,,,Gulf,St. Joseph Bay-3,1,6/9/23,10:41:00 AM,EST,1.8,ft,,,,S,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,1.8,ft,FDEP FT1700,,,,,,,,Pinellas,Jungle Outlet,1,1/26/24,10:44:00 AM,EST,1.8,ft,,,,S,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Sarasota,Lake 37,1,9/20/23,10:45:00 AM,EDT,1.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Brevard,Blue Trail-1,1,10/10/23,10:50:00 AM,EDT,1.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Sarasota,Lake 37,2,9/20/23,10:50:00 AM,EDT,1.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Lake,Dora West,1,11/30/23,10:55:00 AM,EST,1.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Sarasota,Lake 37,3,9/20/23,10:55:00 AM,EDT,1.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Sarasota,Lake 37,1,11/21/23,11:00:00 AM,EST,1.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Sarasota,Lake 37,2,10/6/23,11:05:00 AM,EDT,1.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Lake,Dora West,3,11/30/23,11:06:00 AM,EST,1.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Sarasota,Lake 37,3,10/6/23,11:10:00 AM,EDT,1.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Sarasota,Lake 37,2,11/21/23,11:10:00 AM,EST,1.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Hillsborough,Saddleback North,3,10/30/23,11:13:00 AM,EDT,1.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Brevard,Fox,1,10/22/23,11:15:00 AM,EDT,1.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Charlotte,WF-6,1,10/19/23,11:15:00 AM,EDT,1.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Charlotte,WF-1,1,10/19/23,11:20:00 AM,EDT,1.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,5.8,ft,FDEP FT1700,,,,,,,,Hillsborough,Newlands,3,12/29/23,11:20:00 AM,EST,1.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Sarasota,Lake 37,3,11/21/23,11:20:00 AM,EST,1.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Charlotte,WF-1,2,10/19/23,11:22:00 AM,EDT,1.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Charlotte,WF-2,1,10/19/23,11:24:00 AM,EDT,1.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Brevard,Fox,2,10/22/23,11:26:00 AM,EDT,1.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Charlotte,WF-2,2,10/19/23,11:26:00 AM,EDT,1.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,1.8,ft,FDEP FT1700,,,,,,,,Charlotte,WF-3,1,10/19/23,11:31:00 AM,EDT,1.8,ft,,,,S,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Pinellas,Jungle North Inlet,1,11/29/23,11:32:00 AM,EST,1.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Charlotte,WF-3,2,10/19/23,11:33:00 AM,EDT,1.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Franklin,Alligator Harbor-4,1,8/18/23,11:37:00 AM,EDT,1.8,ft,,,,,,Actual,
