ADAPT Analyte ID,Org Analyte Name,Activity Type,Sample Collection Type,Sample Collection Equipment,Activity Depth,Activity Depth Unit,Analysis Method,Preparation Date,Preparation Time,Preparation Time Zone,Analysis Date,Analysis Time,Analysis Time Zone,County,Lake,Station,Activity Start Date,Activity Time Zone,Org Result Value,Org Result Unit,Org MDL,Org PQL,Org Detection Unit,Value Qualifier,Result Value Type Name,Dilution
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,03/11/2024,12:12:00 PM,EST,Putnam,Goose,3,01/04/2024,,270,PCU,1,1,PCU,Q,Actual,4
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,03/06/2024,10:06:00 AM,EST,03/06/2024,11:46:00 AM,EST,Putnam,Goose,1,02/01/2024,EST,259,PCU,1,1,PCU,Q,Actual,4
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,03/06/2024,10:06:00 AM,EST,03/06/2024,11:46:00 AM,EST,Putnam,Goose,2,02/01/2024,EST,256,PCU,1,1,PCU,Q,Actual,4
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,03/06/2024,10:06:00 AM,EST,03/06/2024,11:46:00 AM,EST,Putnam,Goose,3,02/01/2024,EST,254,PCU,1,1,PCU,Q,Actual,4
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,03/12/2024,12:12:00 PM,EST,Putnam,McCloud,1,10/25/2023,,13,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,03/13/2024,12:12:00 PM,EST,Putnam,McCloud,2,10/25/2023,,12,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,03/14/2024,12:12:00 PM,EST,Putnam,McCloud,3,10/25/2023,,11,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,01/03/2024,9:51:00 AM,EDT,01/03/2024,12:09:00 PM,EDT,Putnam,McCloud,1,11/28/2023,,13,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,01/03/2024,9:51:00 AM,EDT,01/03/2024,12:09:00 PM,EDT,Putnam,McCloud,2,11/28/2023,,11,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,01/03/2024,9:51:00 AM,EDT,01/03/2024,12:09:00 PM,EDT,Putnam,McCloud,3,11/28/2023,,13,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,03/15/2024,12:12:00 PM,EST,Putnam,McCloud,1,01/04/2024,,18,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,03/16/2024,12:12:00 PM,EST,Putnam,McCloud,2,01/04/2024,,16,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,03/17/2024,12:12:00 PM,EST,Putnam,McCloud,3,01/04/2024,,13,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,03/06/2024,10:06:00 AM,EST,03/06/2024,11:46:00 AM,EST,Putnam,McCloud,1,01/30/2024,EST,17,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,03/06/2024,10:06:00 AM,EST,03/06/2024,11:46:00 AM,EST,Putnam,McCloud,2,01/30/2024,EST,17,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,03/06/2024,10:06:00 AM,EST,03/06/2024,11:46:00 AM,EST,Putnam,McCloud,3,01/30/2024,EST,16,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,03/19/2024,12:12:00 PM,EST,Putnam,Ross,1,10/24/2023,,395,PCU,1,1,PCU,Q,Actual,4
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,03/20/2024,12:12:00 PM,EST,Putnam,Ross,2,10/24/2023,,416,PCU,1,1,PCU,Q,Actual,4
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,03/21/2024,12:12:00 PM,EST,Putnam,Ross,3,10/24/2023,,413,PCU,1,1,PCU,Q,Actual,4
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,01/03/2024,9:51:00 AM,EDT,01/03/2024,12:09:00 PM,EDT,Putnam,Ross,1,11/29/2023,,487,PCU,1,1,PCU,Q,Actual,4
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,01/03/2024,9:51:00 AM,EDT,01/03/2024,12:09:00 PM,EDT,Putnam,Ross,2,11/29/2023,,388,PCU,1,1,PCU,Q,Actual,4
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,01/03/2024,9:51:00 AM,EDT,01/03/2024,12:09:00 PM,EDT,Putnam,Ross,3,11/29/2023,,391,PCU,1,1,PCU,Q,Actual,4
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,03/22/2024,12:12:00 PM,EST,Putnam,Ross,1,01/04/2024,,347,PCU,1,1,PCU,Q,Actual,4
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,03/23/2024,12:12:00 PM,EST,Putnam,Ross,2,01/04/2024,,350,PCU,1,1,PCU,Q,Actual,4
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,03/24/2024,12:12:00 PM,EST,Putnam,Ross,3,01/04/2024,,335,PCU,1,1,PCU,Q,Actual,4
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,03/06/2024,10:06:00 AM,EST,03/06/2024,11:46:00 AM,EST,Putnam,Ross,1,01/30/2024,EST,290,PCU,1,1,PCU,Q,Actual,4
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,03/06/2024,10:06:00 AM,EST,03/06/2024,11:46:00 AM,EST,Putnam,Ross,2,01/30/2024,EST,282,PCU,1,1,PCU,Q,Actual,4
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,03/06/2024,10:06:00 AM,EST,03/06/2024,11:46:00 AM,EST,Putnam,Ross,3,01/30/2024,EST,293,PCU,1,1,PCU,Q,Actual,4
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,03/25/2024,12:12:00 PM,EST,Putnam,Rowan,1,10/24/2023,,172,PCU,1,1,PCU,Q,Actual,2
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,03/26/2024,12:12:00 PM,EST,Putnam,Rowan,2,10/24/2023,,168,PCU,1,1,PCU,Q,Actual,2
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,03/27/2024,12:12:00 PM,EST,Putnam,Rowan,3,10/24/2023,,169,PCU,1,1,PCU,Q,Actual,2
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,01/03/2024,9:51:00 AM,EDT,01/03/2024,12:09:00 PM,EDT,Putnam,Rowan,1,11/29/2023,,160,PCU,1,1,PCU,Q,Actual,2
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,01/03/2024,9:51:00 AM,EDT,01/03/2024,12:09:00 PM,EDT,Putnam,Rowan,2,11/29/2023,,157,PCU,1,1,PCU,Q,Actual,2
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,01/03/2024,9:51:00 AM,EDT,01/03/2024,12:09:00 PM,EDT,Putnam,Rowan,3,11/29/2023,,150,PCU,1,1,PCU,Q,Actual,2
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,03/29/2024,12:12:00 PM,EST,Putnam,Rowan,1,01/04/2024,,141,PCU,1,1,PCU,Q,Actual,2
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,03/30/2024,12:12:00 PM,EST,Putnam,Rowan,2,01/04/2024,,147,PCU,1,1,PCU,Q,Actual,2
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,03/31/2024,12:12:00 PM,EST,Putnam,Rowan,3,01/04/2024,,147,PCU,1,1,PCU,Q,Actual,2
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,03/06/2024,10:06:00 AM,EST,03/06/2024,11:46:00 AM,EST,Putnam,Rowan,1,01/30/2024,EST,131,PCU,1,1,PCU,Q,Actual,2
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,03/06/2024,10:06:00 AM,EST,03/06/2024,11:46:00 AM,EST,Putnam,Rowan,2,01/30/2024,EST,130,PCU,1,1,PCU,Q,Actual,2
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,03/06/2024,10:06:00 AM,EST,03/06/2024,11:46:00 AM,EST,Putnam,Rowan,3,01/30/2024,EST,135,PCU,1,1,PCU,Q,Actual,2
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,04/01/2024,12:12:00 PM,EST,Putnam,Suggs,1,10/24/2023,,214,PCU,1,1,PCU,Q,Actual,4
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,04/02/2024,12:12:00 PM,EST,Putnam,Suggs,2,10/24/2023,,211,PCU,1,1,PCU,Q,Actual,4
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,04/03/2024,12:12:00 PM,EST,Putnam,Suggs,3,10/24/2023,,202,PCU,1,1,PCU,Q,Actual,4
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,01/03/2024,9:51:00 AM,EDT,01/03/2024,12:09:00 PM,EDT,Putnam,Suggs,1,11/29/2023,,192,PCU,1,1,PCU,Q,Actual,4
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,01/03/2024,9:51:00 AM,EDT,01/03/2024,12:09:00 PM,EDT,Putnam,Suggs,2,11/29/2023,,189,PCU,1,1,PCU,Q,Actual,4
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,01/03/2024,9:51:00 AM,EDT,01/03/2024,12:09:00 PM,EDT,Putnam,Suggs,3,11/29/2023,,215,PCU,1,1,PCU,Q,Actual,4
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,04/04/2024,12:12:00 PM,EST,Putnam,Suggs,1,01/04/2024,,229,PCU,1,1,PCU,Q,Actual,4
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,04/05/2024,12:12:00 PM,EST,Putnam,Suggs,2,01/04/2024,,232,PCU,1,1,PCU,Q,Actual,4
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,04/06/2024,12:12:00 PM,EST,Putnam,Suggs,3,01/04/2024,,202,PCU,1,1,PCU,Q,Actual,4
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,03/06/2024,10:06:00 AM,EST,03/06/2024,11:46:00 AM,EST,Putnam,Suggs,1,01/30/2024,EST,220,PCU,1,1,PCU,Q,Actual,4
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,03/06/2024,10:06:00 AM,EST,03/06/2024,11:46:00 AM,EST,Putnam,Suggs,2,01/30/2024,EST,217,PCU,1,1,PCU,Q,Actual,4
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,03/06/2024,10:06:00 AM,EST,03/06/2024,11:46:00 AM,EST,Putnam,Suggs,3,01/30/2024,EST,220,PCU,1,1,PCU,Q,Actual,4
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,04/08/2024,12:12:00 PM,EST,Sarasota,HO6,1,10/17/2023,,73,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,04/09/2024,12:12:00 PM,EST,Sarasota,HO24,1,10/17/2023,,34,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,04/10/2024,12:12:00 PM,EST,Sarasota,Lake 37,2,10/06/2023,,19,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,04/11/2024,12:12:00 PM,EST,Sarasota,Lake G-20,1,10/06/2023,,17,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,04/12/2024,12:12:00 PM,EST,Sarasota,Lake M-9,1,10/06/2023,,65,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,04/13/2024,12:12:00 PM,EST,Sarasota,Pinebrook South,1,10/13/2023,,27,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,04/14/2024,12:12:00 PM,EST,Sarasota,Upper Myakka,1,10/30/2023,,186,PCU,1,1,PCU,Q,Actual,2
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Seminole,Bear,1,10/21/2023,,14,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Seminole,Clear,1,10/20/2023,,87,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Seminole,Concord,1,10/30/2023,,20,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Seminole,Crescent,1,10/08/2023,,32,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Seminole,Crystal Bowl,1,10/28/2023,,18,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Seminole,Cub,1,07/31/2023,,17,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Seminole,Cub,1,10/27/2023,,19,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Seminole,East,1,10/10/2023,,78,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Seminole,Jesup,1,10/14/2023,,70,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Seminole,Jesup North,1,10/13/2023,,258,PCU,1,1,PCU,Q,Actual,2
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Seminole,Little Bear,1,10/17/2023,,18,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,03/11/2024,11:30:00 AM,EDT,03/11/2024,12:43:00 PM,EDT,Seminole,Little Bear,1,01/30/2024,EST,20,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,04/15/2024,12:12:00 PM,EST,Seminole,Little Mary,1,10/31/2023,,39,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Seminole,Mary,1,10/29/2023,,27,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Seminole,Miami Springs-1,1,10/24/2023,,5,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Seminole,Miami Springs-2,1,10/24/2023,,5,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Seminole,Miami Springs-3,1,10/24/2023,,4,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Seminole,Quail Pond,1,10/30/2023,,24,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Seminole,Rock,1,10/31/2023,,35,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Seminole,Secret,1,10/30/2023,,23,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Seminole,Silver,1,10/26/2023,,14,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Seminole,Springwood,1,10/20/2023,,24,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Seminole,Triplet Middle,1,10/30/2023,,70,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Seminole,Triplet North,1,10/30/2023,,58,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Seminole,Triplet South,1,10/30/2023,,87,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Seminole,Wekiva,1,10/23/2023,,29,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/06/2024,9:53:00 AM,EST,02/06/2024,12:02:00 PM,EST,Volusia,Blue Spring-1,1,10/16/2023,,216,PCU,1,1,PCU,Q,Actual,2
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/06/2024,9:53:00 AM,EST,02/06/2024,12:02:00 PM,EST,Volusia,Blue Spring-2,1,10/16/2023,,225,PCU,1,1,PCU,Q,Actual,2
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/06/2024,9:53:00 AM,EST,02/06/2024,12:02:00 PM,EST,Volusia,Blue Spring-3,1,10/16/2023,,225,PCU,1,1,PCU,Q,Actual,2
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,03/06/2024,10:06:00 AM,EST,03/06/2024,11:46:00 AM,EST,Volusia,Halifax River-1,1,01/01/2024,EST,76,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,03/06/2024,10:06:00 AM,EST,03/06/2024,11:46:00 AM,EST,Volusia,Halifax River-2,1,01/01/2024,EST,79,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,03/06/2024,10:06:00 AM,EST,03/06/2024,11:46:00 AM,EST,Volusia,Halifax River-3,1,01/01/2024,EST,82,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,04/16/2024,12:12:00 PM,EST,Volusia,Helen,1,10/02/2023,,21,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,04/17/2024,12:12:00 PM,EST,Volusia,Mamie,1,10/02/2023,,33,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,04/18/2024,12:12:00 PM,EST,Volusia,North Talmadge,1,10/09/2023,,95,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,12/21/2023,10:30:00 AM,EST,12/21/2023,11:30:00 AM,EST,Volusia,Waterford,1,07/17/2023,,27,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/06/2024,9:53:00 AM,EST,02/06/2024,12:02:00 PM,EST,Volusia,Waterford,1,10/18/2023,,37,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,01/09/2024,10:04:00 AM,EST,01/09/2024,12:38:00 PM,EST,Walton,Allen,1,10/31/2023,,277,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,01/09/2024,10:04:00 AM,EST,01/09/2024,12:38:00 PM,EST,Walton,Alligator,1,10/31/2023,,28,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Walton,Big Red Fish,2,10/28/2023,,34,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,01/09/2024,10:04:00 AM,EST,01/09/2024,12:38:00 PM,EST,Walton,Camp Creek,1,10/13/2023,,28,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Walton,Campbell,1,10/25/2023,,9,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,01/09/2024,10:04:00 AM,EST,01/09/2024,12:38:00 PM,EST,Walton,CBA Destin-5,1,10/29/2023,,8,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,01/09/2024,10:04:00 AM,EST,01/09/2024,12:38:00 PM,EST,Walton,CBA Destin-6,1,10/29/2023,,9,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,01/09/2024,10:04:00 AM,EST,01/09/2024,12:38:00 PM,EST,Walton,CBA Destin-7,1,10/06/2023,,6,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,01/09/2024,10:04:00 AM,EST,01/09/2024,12:38:00 PM,EST,Walton,CBA Destin-8,1,10/06/2023,,7,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Walton,CBA Freeport-7,1,10/19/2023,,12,PCU,1,1,PCU,Q,Actual,1
