Preparation_Date,Preparation_Time,Preparation_Time_Zone,Analysis_Date,Analysis_Time,Analysis_Time_Zone,County,Lake,Station,Activity_Start_Date,Activity_Start_Time,Activity_Time_Zone,Vol Filtered (L),Ethanol (ml),Tube #,750,664,647,630,750 (HCL),665 (HCL),Result_Value(ug/L),Result_Comments,QAQC_Qualifier,WIN_Value_Qualifier,Holding_Qualifier,MDL_PQL_Qualifier,Data_Category,Run_ID,Study,Comments
07/18/2025,12:36:00 PM,EST,10/01/2025,12:59:59 PM,EST,Pasco,Jovita,3,07/18/2025,11:34:00 AM,EST,0.3,8,33,0.006,0.032,0.015,0.006,0.007,0.025,6,,,,,,Sample,CHLC0930202510012025,,
07/18/2025,12:25:00 PM,EST,10/01/2025,12:59:59 PM,EST,Pasco,Jovita,1,07/18/2025,11:17:00 AM,EST,0.3,8,34,0.005,0.032,0.015,0.005,0.009,0.027,6,,,,,,Sample,CHLC0930202510012025,Hillsborough Comparison,Lakewatch coordinator
07/18/2025,12:30:00 PM,EST,10/01/2025,12:59:59 PM,EST,Pasco,Jovita,2,07/18/2025,11:25:00 AM,EST,0.3,8,35,0.004,0.035,0.015,0.004,0.005,0.026,7,,,,,,Sample,CHLC0930202510012025,Hillsborough Comparison,Lakewatch coordinator
07/18/2025,12:35:00 PM,EST,10/01/2025,12:59:59 PM,EST,Pasco,Jovita,3,07/18/2025,11:37:00 AM,EST,0.3,8,36,0.006,0.036,0.017,0.006,0.007,0.027,7,,,,,,Sample,CHLC0930202510012025,Hillsborough Comparison,Lakewatch coordinator
04/11/2025,03:11:00 PM,EST,10/01/2025,12:59:59 PM,EST,Clay,Fox Valley,1,04/11/2025,02:52:00 PM,EST,0.5,8,37,0.001,0.008,0.004,0.001,0.002,0.008,0,,,QTI,Q,TI,Sample,CHLC0930202510012025,,
04/11/2025,03:14:59 PM,EST,10/01/2025,12:59:59 PM,EST,Clay,Fox Valley,2,04/11/2025,02:40:00 PM,EST,0.5,8,38,0.002,0.013,0.006,0.002,0.001,0.009,1,,,QU,Q,U,Sample,CHLC0930202510012025,,
05/17/2025,09:29:59 AM,EST,10/01/2025,12:59:59 PM,EST,Clay,Fox Valley,1,05/17/2025,09:07:00 AM,EST,0.5,8,39,0.002,0.018,0.008,0.002,0,0.011,2,,,,,,Sample,CHLC0930202510012025,,
05/17/2025,09:35:00 AM,EST,10/01/2025,12:59:59 PM,EST,Clay,Fox Valley,2,05/17/2025,09:18:00 AM,EST,0.5,8,40,-0.001,0.014,0.005,-0.001,0.002,0.012,2,,,,,,Sample,CHLC0930202510012025,,
05/23/2025,10:43:00 AM,EST,10/01/2025,12:59:59 PM,EST,Flagler,Cheyenne Cove,1,05/23/2025,09:36:00 AM,EST,0.5,8,41,0.003,0.049,0.02,0.003,0.001,0.032,6,,,,,,Sample,CHLC0930202510012025,,
05/23/2025,10:50:00 AM,EST,10/01/2025,12:59:59 PM,EST,Flagler,Cheyenne Cove,2,05/23/2025,09:49:00 AM,EST,0.5,8,42,0.004,0.039,0.018,0.004,-0.001,0.023,5,,,,,,Sample,CHLC0930202510012025,,
05/23/2025,10:57:00 AM,EST,10/01/2025,12:59:59 PM,EST,Flagler,Cheyenne Cove,3,05/23/2025,09:54:00 AM,EST,0.5,8,43,0.002,0.066,0.027,0.002,0.003,0.048,8,,,,,,Sample,CHLC0930202510012025,,
,,,10/01/2025,12:59:59 PM,EST,,,CCV2,,,,8.0000000000000002E-3,8,44,-0.001,0.016,0.005,-0.001,-0.001,0.009,187,,,,,,QAQC,CHLC0930202510012025,,
,,,10/01/2025,12:59:59 PM,EST,,,MLBK3,,,,1,8,45,0,0.002,0.002,0,0.002,0.002,0,,,TI,,TI,QAQC,CHLC0930202510012025,,
06/26/2025,02:34:59 PM,EST,10/01/2025,12:59:59 PM,EST,Flagler,Cheyenne Cove,1,06/26/2025,01:41:00 PM,EST,0.5,8,46,0.001,0.079,0.029,0.001,0.002,0.053,12,,,,,,Sample,CHLC0930202510012025,,
06/26/2025,02:45:00 PM,EST,10/01/2025,12:59:59 PM,EST,Flagler,Cheyenne Cove,2,06/26/2025,01:49:59 PM,EST,0.5,8,47,0.001,0.051,0.02,0.001,0.002,0.036,7,,,,,,Sample,CHLC0930202510012025,,
06/26/2025,02:56:00 PM,EST,10/01/2025,12:59:59 PM,EST,Flagler,Cheyenne Cove,3,06/26/2025,01:54:00 PM,EST,0.5,8,48,0.001,0.054,0.02,0.001,0.004,0.039,8,,,,,,Sample,CHLC0930202510012025,,
07/21/2025,11:02:00 AM,EST,10/01/2025,12:59:59 PM,EST,Flagler,Cheyenne Cove,1,07/21/2025,10:10:00 AM,EST,0.5,8,49,0.003,0.062,0.025,0.003,0.003,0.045,7,,,,,,Sample,CHLC0930202510012025,,
07/21/2025,11:09:59 AM,EST,10/01/2025,12:59:59 PM,EST,Flagler,Cheyenne Cove,2,07/21/2025,10:17:00 AM,EST,0.5,8,50,0.002,0.067,0.027,0.002,0,0.044,9,,,,,,Sample,CHLC0930202510012025,,
07/21/2025,11:19:00 AM,EST,10/01/2025,12:59:59 PM,EST,Flagler,Cheyenne Cove,3,07/21/2025,10:22:00 AM,EST,0.5,8,51,0.001,0.069,0.026,0.001,-0.001,0.046,9,,,,,,Sample,CHLC0930202510012025,,
07/04/2025,01:30:00 PM,EST,10/01/2025,12:59:59 PM,EST,Flagler,Disston,1,07/04/2025,12:40:00 PM,EST,0.3,8,52,0,0.007,0.003,0,0.001,0.006,1,,,U,,U,Sample,CHLC0930202510012025,,
07/04/2025,01:35:00 PM,EST,10/01/2025,12:59:59 PM,EST,Flagler,Disston,2,07/04/2025,12:50:00 PM,EST,0.3,8,53,0.004,0.011,0.008,0.004,0.002,0.007,1,,,U,,U,Sample,CHLC0930202510012025,,
07/04/2025,01:40:00 PM,EST,10/01/2025,12:59:59 PM,EST,Flagler,Disston,3,07/04/2025,12:59:59 PM,EST,0.3,8,54,0,0.01,0.005,0,0.003,0.009,3,,,,,,Sample,CHLC0930202510012025,,
05/27/2025,02:34:59 PM,EST,10/01/2025,12:59:59 PM,EST,Seminole,Cub,1,05/27/2025,02:10:00 PM,EST,0.5,8,55,0.002,0.016,0.008,0.002,0.006,0.016,2,,,,,,Sample,CHLC0930202510012025,,
05/27/2025,02:39:00 PM,EST,10/01/2025,12:59:59 PM,EST,Seminole,Cub,2,05/27/2025,02:17:00 PM,EST,0.5,8,56,0.001,0.016,0.007,0.001,0.002,0.012,2,,,,,,Sample,CHLC0930202510012025,,
05/27/2025,02:41:00 PM,EST,10/01/2025,12:59:59 PM,EST,Seminole,Cub,3,05/27/2025,02:22:00 PM,EST,0.5,8,57,0.003,0.017,0.01,0.003,0.005,0.016,1,,,U,,U,Sample,CHLC0930202510012025,,
06/30/2025,04:41:00 PM,EST,10/01/2025,12:59:59 PM,EST,Seminole,Cub,1,06/30/2025,04:01:00 PM,EST,0.5,8,58,0.002,0.02,0.01,0.002,0.001,0.013,3,,,,,,Sample,CHLC0930202510012025,,
06/30/2025,04:44:59 PM,EST,10/01/2025,12:59:59 PM,EST,Seminole,Cub,2,06/30/2025,04:10:00 PM,EST,0.5,8,59,0,0.016,0.007,0,0.002,0.013,2,,,,,,Sample,CHLC0930202510012025,,
06/30/2025,04:48:59 PM,EST,10/01/2025,12:59:59 PM,EST,Seminole,Cub,3,06/30/2025,04:22:00 PM,EST,0.5,8,60,0.005,0.024,0.014,0.005,0.005,0.019,2,,,,,,Sample,CHLC0930202510012025,,
06/30/2025,11:30:00 AM,EST,10/01/2025,12:59:59 PM,EST,Seminole,Little Bear,1,06/30/2025,10:00:00 AM,EST,0.5,8,61,0.003,0.018,0.009,0.003,0.003,0.013,2,,,,,,Sample,CHLC0930202510012025,,
06/30/2025,11:44:59 AM,EST,10/01/2025,12:59:59 PM,EST,Seminole,Little Bear,2,06/30/2025,10:14:59 AM,EST,0.5,8,62,0.004,0.018,0.012,0.004,0.001,0.011,2,,,,,,Sample,CHLC0930202510012025,,
06/30/2025,12:00:00 PM,EST,10/01/2025,12:59:59 PM,EST,Seminole,Little Bear,3,06/30/2025,10:30:00 AM,EST,0.5,8,63,0.002,0.015,0.007,0.002,0.002,0.011,2,,,,,,Sample,CHLC0930202510012025,,
06/24/2025,08:45:00 PM,EST,10/01/2025,12:59:59 PM,EST,Seminole,Wekiva,1,06/24/2025,10:45:00 AM,EST,0.2,8,64,0.005,0.015,0.01,0.005,0.003,0.01,3,,,,,,Sample,CHLC0930202510012025,,
06/24/2025,08:49:59 PM,EST,10/01/2025,12:59:59 PM,EST,Seminole,Wekiva,2,06/24/2025,10:40:00 AM,EST,0.2,8,65,0.004,0.013,0.009,0.004,0.004,0.01,3,,,,,,Sample,CHLC0930202510012025,,
,,,10/01/2025,12:59:59 PM,EST,,,CCV3,,,,8.0000000000000002E-3,8,66,0.003,0.02,0.009,0.003,0.003,0.012,214,,,,,,QAQC,CHLC0930202510012025,,
,,,10/01/2025,12:59:59 PM,EST,,,MLBK4,,,,1,8,67,-0.001,0.001,0.002,-0.001,0.001,0.001,0,,,TI,,TI,QAQC,CHLC0930202510012025,,
06/24/2025,08:55:00 PM,EST,10/01/2025,12:59:59 PM,EST,Seminole,Wekiva,3,06/24/2025,10:35:00 AM,EST,0.2,8,68,0.003,0.016,0.009,0.003,0.003,0.013,3,,,,,,Sample,CHLC0930202510012025,,
06/14/2025,,EST,10/01/2025,12:59:59 PM,EST,Seminole,Crescent,1,06/14/2025,01:05:59 PM,EST,0.15,8,69,0.001,0.012,0.006,0.001,0.005,0.009,10,,,,,,Sample,CHLC0930202510012025,,
06/14/2025,,EST,10/01/2025,12:59:59 PM,EST,Seminole,Crescent,2,06/14/2025,01:08:00 PM,EST,0.15,8,70,0.002,0.008,0.006,0.002,0.003,0.007,3,,,,,,Sample,CHLC0930202510012025,,
06/14/2025,,EST,10/01/2025,12:59:59 PM,EST,Seminole,Crescent,3,06/14/2025,01:12:00 PM,EST,0.15,8,71,0.002,0.009,0.006,0.002,0.003,0.009,1,,,U,,U,Sample,CHLC0930202510012025,,
,,,10/01/2025,12:59:59 PM,EST,,,CCV4,,,,8.0000000000000002E-3,8,72,0,0.016,0.006,0,0,0.01,160,,,,,,Sample,CHLC0930202510012025,,
,,,10/01/2025,12:59:59 PM,EST,,,CCV4,,,,8.0000000000000002E-3,8,88,,,,,,,,,,,,,QAQC,CHLC0930202510012025,,
,,,10/01/2025,12:59:59 PM,EST,,,MLBK5,,,,1,8,89,,,,,,,,,,,,,QAQC,CHLC0930202510012025,,
,,,10/01/2025,12:59:59 PM,EST,,,CCV5,,,,8.0000000000000002E-3,8,110,,,,,,,,,,,,,QAQC,CHLC0930202510012025,,
,,,10/01/2025,09:29:59 AM,EST,,,MBLK1,,,,1,8,1,0.001,0.001,0.002,0.001,0.001,0.001,0,,,TI,,TI,QAQC,CHLC0930202510012025,,
06/23/2025,09:29:59 AM,EST,10/01/2025,09:29:59 AM,EST,Alachua,Jeffords,1,06/23/2025,08:30:00 AM,EST,0.251,8,2,0,0.02,0.009,0,0.005,0.019,5,,,,,,Sample,CHLC0930202510012025,,
06/23/2025,09:35:00 AM,EST,10/01/2025,09:29:59 AM,EST,Alachua,Jeffords,2,06/23/2025,08:40:00 AM,EST,0.25,8,3,0.006,0.03,0.016,0.006,0.005,0.022,6,,,,,,Sample,CHLC0930202510012025,,
06/23/2025,09:39:59 AM,EST,10/01/2025,09:29:59 AM,EST,Alachua,Jeffords,3,06/23/2025,08:50:00 AM,EST,0.251,8,4,0.003,0.025,0.012,0.003,0.003,0.019,5,,,,,,Sample,CHLC0930202510012025,,
07/20/2025,01:40:00 PM,EST,10/01/2025,09:29:59 AM,EST,Alachua,Wauberg,1,07/20/2025,09:46:00 AM,EST,0.1,8,5,0.003,0.026,0.011,0.003,0.003,0.018,17,,,,,,Sample,CHLC0930202510012025,,
07/20/2025,01:44:00 PM,EST,10/01/2025,09:29:59 AM,EST,Alachua,Wauberg,2,07/20/2025,09:53:00 AM,EST,0.1,8,6,0.003,0.026,0.01,0.003,-0.001,0.013,19,,,,,,Sample,CHLC0930202510012025,,
07/20/2025,01:47:59 PM,EST,10/01/2025,09:29:59 AM,EST,Alachua,Wauberg,3,07/20/2025,09:59:00 AM,EST,0.1,8,7,0.004,0.026,0.012,0.004,0.005,0.021,13,,,,,,Sample,CHLC0930202510012025,,
06/20/2025,,EST,10/01/2025,09:29:59 AM,EST,Seminole,Brantley,1,06/20/2025,10:00:00 AM,EST,0.5,8,8,0.006,0.018,0.012,0.006,0.006,0.016,1,,,U,,U,Sample,CHLC0930202510012025,,
06/20/2025,,EST,10/01/2025,09:29:59 AM,EST,Seminole,Brantley,2,06/20/2025,10:10:00 AM,EST,0.5,8,9,0.004,0.019,0.011,0.004,0.006,0.017,2,,,,,,Sample,CHLC0930202510012025,,
06/20/2025,,EST,10/01/2025,09:29:59 AM,EST,Seminole,Brantley,3,06/20/2025,10:20:00 AM,EST,0.5,8,10,0.004,0.018,0.009,0.004,0.005,0.015,2,,,,,,Sample,CHLC0930202510012025,,
07/20/2025,11:30:00 AM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Brantley,1,07/20/2025,09:00:00 AM,EST,0.5,8,11,0.004,0.031,0.014,0.004,0.004,0.022,4,,,,,,Sample,CHLC0930202510012025,,
07/20/2025,11:35:00 AM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Brantley,2,07/20/2025,09:00:00 AM,EST,0.5,8,12,0.007,0.035,0.017,0.007,0.005,0.024,4,,,,,,Sample,CHLC0930202510012025,,
07/20/2025,11:40:00 AM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Brantley,3,07/20/2025,09:00:00 AM,EST,0.5,8,13,0.004,0.031,0.013,0.004,0.003,0.021,4,,,,,,Sample,CHLC0930202510012025,,
07/24/2025,08:30:00 AM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Clear,1,07/24/2025,07:48:00 AM,EST,0.5,8,14,0.007,0.034,0.018,0.007,0.01,0.031,3,,,,,,Sample,CHLC0930202510012025,,
07/24/2025,08:36:00 AM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Clear,2,07/24/2025,08:09:59 AM,EST,0.5,8,15,0.008,0.037,0.019,0.008,0.007,0.029,3,,,,,,Sample,CHLC0930202510012025,,
07/24/2025,08:39:00 AM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Clear,3,07/24/2025,08:21:00 AM,EST,0.5,8,16,0.008,0.034,0.019,0.008,0.008,0.029,2,,,,,,Sample,CHLC0930202510012025,,
08/19/2025,10:03:00 AM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Clear,1,08/19/2025,09:01:00 AM,EST,0.5,8,17,0.009,0.045,0.023,0.009,0.008,0.034,4,,,,,,Sample,CHLC0930202510012025,,
08/19/2025,10:11:00 AM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Clear,2,08/19/2025,09:15:00 AM,EST,0.5,8,18,0.011,0.04,0.022,0.011,0.008,0.028,4,,,,,,Sample,CHLC0930202510012025,,
08/19/2025,10:23:00 AM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Clear,3,08/19/2025,09:37:00 AM,EST,0.5,8,19,0.011,0.039,0.021,0.011,0.012,0.033,3,,,,,,Sample,CHLC0930202510012025,,
04/26/2025,01:15:00 PM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Crescent,1,04/26/2025,11:15:00 AM,EST,0.15,8,20,0.004,0.012,0.008,0.004,0.001,0.008,1,,,QU,Q,U,Sample,CHLC0930202510012025,,
04/26/2025,01:20:00 PM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Crescent,2,04/26/2025,11:19:00 AM,EST,0.15,8,21,0.006,0.014,0.01,0.006,0.004,0.011,1,,,QU,Q,U,Sample,CHLC0930202510012025,,
,,,10/01/2025,09:29:59 AM,EST,,,CCV1,,,,8.0000000000000002E-3,8,22,0.002,0.017,0.007,0.002,0.001,0.009,187,,,,,,QAQC,CHLC0930202510012025,,
,,,10/01/2025,09:29:59 AM,EST,,,MLBK2,,,,1,8,23,0.007,0.01,0.01,0.007,0.007,0.007,1,,,U,,U,QAQC,CHLC0930202510012025,,
04/26/2025,01:25:00 PM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Crescent,3,04/26/2025,11:23:00 AM,EST,0.15,8,24,0.007,0.014,0.011,0.007,0.006,0.012,1,,,QU,Q,U,Sample,CHLC0930202510012025,,
07/30/2025,05:20:00 PM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Crystal Bowl,1,07/30/2025,03:05:00 PM,EST,0.5,8,25,0.002,0.023,0.01,0.002,0.005,0.019,3,,,,,,Sample,CHLC0930202510012025,,
07/30/2025,05:25:00 PM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Crystal Bowl,2,07/30/2025,03:14:59 PM,EST,0.5,8,26,0.003,0.027,0.012,0.003,0.002,0.018,3,,,,,,Sample,CHLC0930202510012025,,
04/30/2025,06:36:00 AM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Cub,1,04/30/2025,06:02:00 AM,EST,0.5,8,27,0.001,0.013,0.006,0.001,0,0.008,2,,,Q,Q,,Sample,CHLC0930202510012025,,
04/30/2025,06:38:59 AM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Cub,2,04/30/2025,06:09:59 AM,EST,0.5,8,28,0.004,0.017,0.009,0.004,0.001,0.01,2,,,Q,Q,,Sample,CHLC0930202510012025,,
04/30/2025,06:44:00 AM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Cub,3,04/30/2025,06:16:00 AM,EST,0.5,8,29,0.004,0.016,0.008,0.004,0.004,0.012,2,,,Q,Q,,Sample,CHLC0930202510012025,,
08/13/2025,11:44:59 AM,EST,10/01/2025,09:29:59 AM,EST,Seminole,East,1,08/13/2025,10:45:00 AM,EST,0.15,8,30,0,0.142,0.042,0,0.001,0.088,78,,,,,,Sample,CHLC0930202510012025,,
08/13/2025,11:44:59 AM,EST,10/01/2025,09:29:59 AM,EST,Seminole,East,2,08/13/2025,10:54:00 AM,EST,0.15,8,31,0.002,0.222,0.068,0.002,0.006,0.145,115,,,,,,Sample,CHLC0930202510012025,,
08/13/2025,11:44:59 AM,EST,10/01/2025,09:29:59 AM,EST,Seminole,East,3,08/13/2025,10:59:59 AM,EST,0.15,8,32,0.006,0.286,0.09,0.006,0.007,0.179,154,,,,,,Sample,CHLC0930202510012025,,
05/26/2025,08:15:00 AM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Horseshoe North,1,05/24/2025,,EST,0.5,8,33,0.004,0.019,0.01,0.004,0.004,0.017,1,,,U,,U,Sample,CHLC0930202510012025,,
05/26/2025,08:20:00 AM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Horseshoe North,2,05/24/2025,,EST,0.5,8,34,0.005,0.02,0.012,0.005,0.005,0.017,1,,,U,,U,Sample,CHLC0930202510012025,,
05/26/2025,08:24:59 AM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Horseshoe North,3,05/24/2025,,EST,0.5,8,35,0.009,0.02,0.014,0.009,0.008,0.018,0,,,TI,,TI,Sample,CHLC0930202510012025,,
07/27/2025,08:30:00 AM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Horseshoe North,1,07/26/2025,,EST,0.5,8,36,0.005,0.018,0.01,0.005,0.004,0.013,2,,,,,,Sample,CHLC0930202510012025,,
07/27/2025,08:35:00 AM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Horseshoe North,2,07/26/2025,,EST,0.5,8,37,0.004,0.013,0.008,0.004,0.002,0.008,1,,,U,,U,Sample,CHLC0930202510012025,,
07/27/2025,08:40:00 AM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Horseshoe North,3,07/26/2025,,EST,0.5,8,38,0.004,0.015,0.008,0.004,0.003,0.01,2,,,,,,Sample,CHLC0930202510012025,,
08/09/2025,10:59:59 AM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Little Bear,1,08/09/2025,09:29:59 AM,EST,0.5,8,39,0.001,0.021,0.009,0.001,0.001,0.016,2,,,,,,Sample,CHLC0930202510012025,,
08/09/2025,11:15:00 AM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Little Bear,2,08/09/2025,09:45:00 AM,EST,0.5,8,40,0.004,0.021,0.011,0.004,0.003,0.014,3,,,,,,Sample,CHLC0930202510012025,,
08/09/2025,11:30:00 AM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Little Bear,3,08/09/2025,10:00:00 AM,EST,0.5,8,41,0.026,0.046,0.037,0.026,0.027,0.041,3,,,,,,Sample,CHLC0930202510012025,,
08/14/2025,,EST,10/01/2025,09:29:59 AM,EST,Seminole,Little Howell,1,08/14/2025,10:30:00 AM,EST,0.5,8,42,0.004,0.034,0.014,0.004,0.005,0.024,5,,,,,,Sample,CHLC0930202510012025,,
08/14/2025,,EST,10/01/2025,09:29:59 AM,EST,Seminole,Little Howell,2,08/14/2025,10:40:00 AM,EST,0.5,8,43,0.001,0.029,0.011,0.001,0.005,0.025,3,,,,,,Sample,CHLC0930202510012025,,
,,,10/01/2025,09:29:59 AM,EST,,,CCV2,,,,8.0000000000000002E-3,8,44,0.003,0.018,0.008,0.003,0.001,0.01,160,,,,,,QAQC,CHLC0930202510012025,,
,,,10/01/2025,09:29:59 AM,EST,,,MLBK3,,,,1,8,45,0.004,0.006,0.006,0.004,0.004,0.004,0,,,TI,,TI,QAQC,CHLC0930202510012025,,
08/14/2025,,EST,10/01/2025,09:29:59 AM,EST,Seminole,Little Howell,3,08/14/2025,10:50:00 AM,EST,0.5,8,46,0.003,0.026,0.013,0.003,0.008,0.024,3,,,,,,Sample,CHLC0930202510012025,,
07/26/2025,07:59:59 AM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Mary,1,07/25/2025,06:03:00 PM,EST,0.3,8,47,0.003,0.031,0.013,0.003,0.005,0.023,7,,,,,,Sample,CHLC0930202510012025,,
07/26/2025,08:05:00 AM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Mary,2,07/25/2025,06:14:00 PM,EST,0.3,8,48,0.005,0.034,0.016,0.005,0.01,0.028,8,,,,,,Sample,CHLC0930202510012025,,
07/26/2025,08:09:59 AM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Mary,3,07/25/2025,06:24:00 PM,EST,0.3,8,49,0.007,0.034,0.016,0.007,0.009,0.027,6,,,,,,Sample,CHLC0930202510012025,,
07/22/2025,09:39:59 AM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Miami Springs-1,1,07/21/2025,10:45:00 AM,EST,0.2,8,50,0.002,0.002,0.003,0.002,0.002,0.002,0,,,TI,,TI,Sample,CHLC0930202510012025,,
07/22/2025,09:45:00 AM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Miami Springs-2,1,07/21/2025,10:50:00 AM,EST,0.2,8,51,0.004,0.004,0.005,0.004,0.003,0.003,0,,,TI,,TI,Sample,CHLC0930202510012025,,
07/22/2025,09:50:00 AM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Miami Springs-3,1,07/21/2025,10:55:00 AM,EST,0.2,8,52,0.005,0.006,0.006,0.005,0.003,0.004,0,,,TI,,TI,Sample,CHLC0930202510012025,,
07/21/2025,10:32:00 AM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Monroe West,1,07/20/2025,03:45:00 PM,EST,0.35,8,53,0.006,0.159,0.051,0.006,0.003,0.101,34,,,,,,Sample,CHLC0930202510012025,,
07/21/2025,10:38:00 AM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Monroe West,2,07/20/2025,04:05:59 PM,EST,0.35,8,54,0.005,0.166,0.055,0.005,0.004,0.113,32,,,,,,Sample,CHLC0930202510012025,,
07/21/2025,10:47:00 AM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Monroe West,3,07/20/2025,04:12:00 PM,EST,0.3,8,55,-0.001,0.034,0.01,-0.001,0.001,0.027,6,,,,,,Sample,CHLC0930202510012025,,
07/31/2025,08:49:00 AM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Rock,1,07/31/2025,08:08:00 AM,EST,0.5,8,56,0.001,0.027,0.012,0.001,0.004,0.022,3,,,,,,Sample,CHLC0930202510012025,,
07/31/2025,08:54:00 AM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Rock,2,07/31/2025,08:17:00 AM,EST,0.5,8,57,0.003,0.024,0.012,0.003,0.001,0.016,3,,,,,,Sample,CHLC0930202510012025,,
07/31/2025,08:59:00 AM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Rock,3,07/31/2025,08:23:59 AM,EST,0.5,8,58,0.001,0.019,0.008,0.001,0,0.013,2,,,,,,Sample,CHLC0930202510012025,,
06/26/2025,08:44:59 AM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Silver,1,06/25/2025,08:44:59 AM,EST,0.2,8,59,0.004,0.011,0.009,0.004,0.004,0.008,3,,,,,,Sample,CHLC0930202510012025,,
06/26/2025,08:50:00 AM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Silver,2,06/25/2025,08:50:00 AM,EST,0.2,8,60,0.007,0.014,0.011,0.007,0.007,0.009,5,,,,,,Sample,CHLC0930202510012025,,
06/26/2025,08:54:59 AM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Silver,3,06/25/2025,08:54:59 AM,EST,0.2,8,61,0.008,0.014,0.012,0.008,0.004,0.008,2,,,,,,Sample,CHLC0930202510012025,,
07/29/2025,07:55:00 PM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Silver,1,07/28/2025,08:05:00 AM,EST,0.2,8,62,-0.001,0.001,0.001,-0.001,0.001,0,3,,,,,,Sample,CHLC0930202510012025,,
07/29/2025,08:00:00 PM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Silver,2,07/28/2025,08:09:59 AM,EST,0.2,8,63,0.002,0.004,0.003,0.002,0.002,0.003,1,,,U,,U,Sample,CHLC0930202510012025,,
07/29/2025,08:04:59 PM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Silver,3,07/28/2025,08:15:00 AM,EST,0.2,8,64,0.007,0.007,0.007,0.007,0.003,0.003,0,,,TI,,TI,Sample,CHLC0930202510012025,,
08/13/2025,08:30:00 AM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Wekiva,1,08/12/2025,09:00:00 AM,EST,0.2,8,65,0.003,0.016,0.009,0.003,0.002,0.011,4,,,,,,Sample,CHLC0930202510012025,,
,,,10/01/2025,09:29:59 AM,EST,,,CCV3,,,,8.0000000000000002E-3,8,66,0.002,0.017,0.007,0.002,0.002,0.011,160,,,,,,QAQC,CHLC0930202510012025,,
,,,10/01/2025,09:29:59 AM,EST,,,MLBK4,,,,1,8,67,0.003,0.005,0.006,0.003,0.004,0.005,0,,,TI,,TI,QAQC,CHLC0930202510012025,,
08/13/2025,08:35:00 AM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Wekiva,2,08/12/2025,08:54:59 AM,EST,0.2,8,68,0.005,0.018,0.01,0.005,0.004,0.014,3,,,,,,Sample,CHLC0930202510012025,,
08/13/2025,08:40:00 AM,EST,10/01/2025,09:29:59 AM,EST,Seminole,Wekiva,3,08/12/2025,08:50:00 AM,EST,0.2,8,69,0.002,0.014,0.008,0.002,0.003,0.012,3,,,,,,Sample,CHLC0930202510012025,,
,,,10/01/2025,09:29:59 AM,EST,,,CCV4,,,,8.0000000000000002E-3,8,70,0.001,0.015,0.005,0.001,0.003,0.013,107,,,,,,Sample,CHLC0930202510012025,,
,,,10/01/2025,09:29:59 AM,EST,,,CCV4,,,,8.0000000000000002E-3,8,88,,,,,,,,,,,,,QAQC,CHLC0930202510012025,,
